,Team,G,AB,H,BA,HPG,ABPG,HPAB,BB,BBPG,IP,ER,ERA,RA,PO,A,E,PCT,APG,EPG,RS,RPG,TB,SLG,KP9,WP9,WHIP,OBP,OPS,PYTHAG,wOBA,wRAA,oWAR_z,pWAR_z,fWAR,ISO,wRC+,BB%,BABIP,RA9,FIP,LOB%,K/BB,Rating,Conference
41,UConn,58,2021,631,0.312,10.879310344827585,34.8448275862069,0.3122216724393864,170.0,2.9310344827586206,510.0,197,3.48,235,1530,625,76,0.966,10.775862068965518,1.3103448275862069,403.0,6.948275862068965,863,0.427,6.7,2.998040496407577,1.3193491472260341,0.38494997825141364,0.8119499782514137,0.728,0.3444974662162162,49.7138383248254,0.48127841570951263,0.5613908985636046,1.0426693142731172,0.11485148514851486,113.72266756116358,0.07179054054054054,0.2925636007827789,4.147058823529411,0.49645549051594534,0.7080565311043289,2.2411764705882353,2.72,Big East
42,Stetson,62,2173,650,0.299,10.483870967741936,35.04838709677419,0.2991256327657616,187.0,3.0161290322580645,554.0,253,4.11,296,1662,680,67,0.972,10.96774193548387,1.0806451612903225,382.0,6.161290322580645,876,0.403,6.7,3.0379061371841156,1.364620938628159,0.3641193297915815,0.7671193297915815,0.615,0.328208,-36.663517710239894,-0.35493859079294565,1.164486442758557,0.8095478519656114,0.10400368154624942,90.41400788154377,0.0748,0.28059836808703537,4.808664259927799,0.48922950983798674,0.6591744478456726,2.2192513368983957,2.68,ASUN
43,Long Beach St.,56,1872,521,0.278,9.303571428571429,33.42857142857143,0.2783119658119658,149.0,2.6607142857142856,497.0,201,3.64,247,1491,613,71,0.967,10.946428571428571,1.2678571428571428,283.0,5.053571428571429,727,0.388,6.0,2.698189134808853,1.3158953722334004,0.34985835694050993,0.7378583569405099,0.562,0.3185734200743494,-76.94811358582105,-0.7449327480297622,0.3522635598806474,-0.3926691881491148,0.11004273504273504,76.62785051688272,0.06923791821561338,0.261854583772392,4.472837022132796,0.5367643380675571,0.6766746672115987,2.2416107382550337,2.68,Big West
44,UC Irvine,60,1994,551,0.276,9.183333333333334,33.233333333333334,0.27632898696088265,167.0,2.783333333333333,545.1,209,3.45,254,1636,639,80,0.966,10.65,1.3333333333333333,308.0,5.133333333333334,730,0.366,7.0,2.7561124694376526,1.309851403412218,0.3544137022397892,0.7204137022397892,0.587,0.3053145973154363,-154.43927327454497,-1.4951227116934227,1.2030366074672496,-0.2920861042261731,0.08976930792377132,57.65575018297194,0.0700503355704698,0.2627412172191984,4.193725921849202,0.3111589145233691,0.6993872139774661,2.55688622754491,2.56,Big West
45,Hawaii,62,2075,614,0.296,9.903225806451612,33.46774193548387,0.2959036144578313,155.0,2.5,551.0,232,3.79,270,1653,639,63,0.973,10.306451612903226,1.0161290322580645,386.0,6.225806451612903,811,0.391,7.5,2.5317604355716883,1.2431941923774954,0.362046908315565,0.7530469083155651,0.658,0.3218480066445183,-68.84021585126001,-0.6664403944334061,1.4299372164607642,0.7634968220273581,0.09507722007722008,81.31346899832424,0.0643687707641196,0.2828666350261035,4.41016333938294,0.15069536923819357,0.6620481929341289,2.9741935483870967,2.56,Western Athletic
46,East Carolina,59,2078,633,0.305,10.728813559322035,35.220338983050844,0.3046198267564966,165.0,2.7966101694915255,526.2,254,4.34,296,1580,691,81,0.966,11.711864406779661,1.3728813559322033,381.0,6.4576271186440675,939,0.452,6.6,2.819620253164557,1.4082098061573545,0.36201651455888745,0.8140165145588875,0.613,0.3408763759525825,30.864386636851606,0.2987973490474188,0.8209576810100859,1.1197550300575048,0.1472569778633301,108.54123561588605,0.06985605419136325,0.27367920038077104,5.0627137970353475,0.4502138202867927,0.649012881824948,2.3393939393939394,2.55,Conference USA
47,Elon,63,2175,653,0.3,10.365079365079366,34.523809523809526,0.3002298850574713,203.0,3.2222222222222223,557.1,298,4.81,341,1672,651,72,0.97,10.333333333333334,1.1428571428571428,491.0,7.7936507936507935,1022,0.47,6.2,3.27811004784689,1.4934482139651768,0.37744121163810285,0.8474412116381028,0.661,0.352435253189022,99.26501413953395,0.96098209975874,1.0109167148509652,1.9718988146097054,0.1696551724137931,125.08087738232176,0.0784692694240433,0.26410835214446954,5.508885298869143,0.7031831996446294,0.6352660142849298,1.8866995073891626,2.51,Southern
48,LSU,59,1966,564,0.287,9.559322033898304,33.32203389830509,0.28687690742624616,208.0,3.5254237288135593,521.2,292,5.04,334,1565,595,64,0.971,10.084745762711865,1.0847457627118644,342.0,5.796610169491525,890,0.453,7.3,3.588498402555911,1.5138142747505754,0.3644859813084112,0.8174859813084112,0.511,0.345303891560997,52.05068608670153,0.5039013799884232,0.6686720458203333,1.1725734258087566,0.16581892166836215,114.87658467968795,0.09094884127678181,0.25251004016064255,5.767459708365311,0.5485466466517849,0.6201811139200364,2.048076923076923,2.45,SEC
49,Michigan,47,2075,626,0.302,13.319148936170214,44.148936170212764,0.3016867469879518,181.0,3.1206896551724137,533.1,239,4.03,283,1600,662,58,0.975,14.085106382978724,1.2340425531914894,334.0,5.758620689655173,866,0.417,5.9,3.3913948646773076,1.4559466777754633,0.3681506849315068,0.7851506849315069,0.575,0.3330563124432334,-8.9223274833532,-0.08637682746546843,0.7341816811420265,0.6478048536765582,0.12109795479009688,97.3514767500629,0.08219800181653043,0.2753315649867374,4.77771525042206,0.6568979556614746,0.6453667954410574,1.9281767955801106,2.45,Big Ten
50,Arizona St.,58,2070,661,0.319,11.39655172413793,35.689655172413794,0.31932367149758456,242.0,4.172413793103448,518.1,281,4.88,357,1555,610,92,0.959,10.517241379310345,1.5862068965517242,440.0,7.586206896551724,971,0.469,8.5,4.201929260450161,1.5228720324261724,0.4010874111250523,0.8700874111250523,0.594,0.36544308943089426,164.44185895900435,1.591957491574246,0.6745233103726109,2.266480801946857,0.1497584541062802,143.69384014645416,0.0983739837398374,0.29335881509794554,6.201505500868557,0.4925541404422546,0.5880794055363211,2.0165289256198347,2.44,Pac-12
51,Tennessee,55,1882,571,0.303,10.381818181818181,34.21818181818182,0.30340063761955366,190.0,3.4545454545454546,485.0,237,4.4,298,1455,544,82,0.961,9.89090909090909,1.490909090909091,344.0,6.254545454545455,834,0.443,7.8,3.5257731958762886,1.3938144329896907,0.38134810710988,0.8243481071098799,0.565,0.349210645015787,69.41800443486903,0.6720339511472838,0.26795227191764137,0.9399862230649252,0.13974495217853347,120.46677318072231,0.08570139828597204,0.2726321297749869,5.529896907216495,0.4393023998923666,0.6053726884886547,2.2,2.3,SEC
52,Lamar University,58,2047,642,0.314,11.068965517241379,35.293103448275865,0.3136297020029311,231.0,3.9827586206896552,504.1,251,4.48,299,1513,580,82,0.962,10.0,1.4137931034482758,408.0,7.0344827586206895,931,0.455,8.7,4.122273628552545,1.4540765721087086,0.3893617021276596,0.8443617021276596,0.638,0.3572916666666666,117.60462339807613,1.1385273947128625,0.5340408242468098,1.6725682189596722,0.14118221787982413,132.02993805204767,0.09625,0.2855079441502167,5.338226542352707,0.4328353504525533,0.6395570371448204,2.121212121212121,2.3,Southland
53,Creighton,52,1701,470,0.276,9.038461538461538,32.71153846153846,0.27630805408583187,151.0,2.9038461538461537,452.0,177,3.52,222,1356,590,71,0.965,11.346153846153847,1.3653846153846154,308.0,5.923076923076923,674,0.396,5.2,3.006637168141593,1.3783185840707965,0.35497166409067493,0.750971664090675,0.645,0.32331142568250765,-50.21062973652557,-0.4860878408437954,-0.48678190704209223,-0.9728697478858876,0.11992945326278659,83.40748091206109,0.07633973710819009,0.25203252032520324,4.420353982300885,0.8494049286116446,0.6983351955756731,1.728476821192053,2.29,Missouri Valley
54,Kent St.,57,2086,654,0.314,11.473684210526315,36.59649122807018,0.31351869606903165,155.0,2.719298245614035,504.1,230,4.1,273,1513,616,58,0.973,10.807017543859649,1.0175438596491229,446.0,7.824561403508772,953,0.457,5.8,2.766027759418374,1.335052568934735,0.3763759525825571,0.8333759525825571,0.711,0.34579656862745095,58.35517211219289,0.5649349502870187,0.38420541099359307,0.9491403612806117,0.1433365292425695,115.58155818351561,0.06331699346405228,0.2830277385989657,4.874032929974211,0.6139299505878875,0.6456479232792477,2.1032258064516127,2.27,Mid-American
55,UIC,55,1914,623,0.325,11.327272727272728,34.8,0.32549634273772204,116.0,2.109090909090909,484.2,198,3.68,241,1454,675,70,0.968,12.272727272727273,1.2727272727272727,406.0,7.381818181818182,925,0.483,4.9,2.154057771664374,1.2866584056175134,0.3850844277673546,0.8680844277673545,0.722,0.3631566925536775,135.37019155882524,1.3105154122688314,0.11201865892548112,1.4225340711943124,0.15778474399164055,140.42222608640978,0.05299223389675651,0.29472595656670114,4.4795539033457255,0.6217713010074304,0.6685231965552867,2.2672413793103448,2.25,Horizon League
56,San Francisco,62,2094,599,0.286,9.661290322580646,33.774193548387096,0.28605539637058264,141.0,2.274193548387097,539.1,225,3.75,285,1618,711,80,0.967,11.46774193548387,1.2903225806451613,352.0,5.67741935483871,841,0.402,6.0,2.354359925788497,1.3228200371057515,0.34499136442141626,0.7469913644214163,0.595,0.31354314297624014,-112.19735843169217,-1.086179798871659,0.9897318403338761,-0.09644795853778299,0.11556829035339064,69.4300077258591,0.05877448937057107,0.2646502835538752,4.757929883138564,0.4582325142835182,0.6535921921526567,2.5390070921985815,2.23,West Coast
57,Kansas St.,53,1787,562,0.314,10.60377358490566,33.716981132075475,0.3144935646334639,120.0,2.2641509433962264,461.1,202,3.94,251,1384,613,57,0.972,11.566037735849056,1.0754716981132075,371.0,7.0,799,0.447,6.7,2.341040462427746,1.3597918022121014,0.3707070707070707,0.8177070707070707,0.672,0.3404866180048662,25.099427420914704,0.2429869241925239,0.05481006349500902,0.29779698768753293,0.1331096196868009,107.98352947375946,0.058394160583941604,0.2896627971254837,4.899154196486662,0.2898313593672553,0.6513249730464585,2.8666666666666667,2.2,Big 12
58,Fresno St.,63,2234,699,0.313,11.095238095238095,35.46031746031746,0.3128916741271262,203.0,3.2222222222222223,568.0,248,3.93,303,1704,661,81,0.967,10.492063492063492,1.2857142857142858,461.0,7.317460317460317,1065,0.477,7.7,3.216549295774648,1.3961267605633803,0.381066030230708,0.8580660302307079,0.683,0.357153875819514,126.2798445837918,1.2225119923395935,1.5024025136631756,2.724914506002769,0.16375838926174496,131.83277260042289,0.07828769764751253,0.2774822695035461,4.801056338028169,0.33053408542609697,0.6676617450309846,2.3891625615763545,2.17,Western Athletic
59,Coastal Carolina,57,1949,563,0.289,9.87719298245614,34.19298245614035,0.288866085171883,240.0,4.2105263157894735,515.2,244,4.26,315,1547,645,83,0.964,11.31578947368421,1.456140350877193,344.0,6.035087719298246,812,0.417,6.5,4.188752424046542,1.55861801242236,0.37985865724381623,0.7968586572438162,0.54,0.3389327046720961,20.558738302562826,0.19902862729275445,0.26963732306897337,0.4686659503617278,0.12775782452539763,105.76002892657115,0.10287183883411916,0.2643619725470259,5.502717391304348,0.9248487734692428,0.6510723296906447,1.5416666666666667,2.15,Big South
60,VCU,58,2057,635,0.309,10.948275862068966,35.46551724137931,0.3087019931939718,166.0,2.8620689655172415,508.2,229,4.05,286,1526,669,78,0.966,11.53448275862069,1.3448275862068966,374.0,6.448275862068965,958,0.466,7.9,2.9370904325032767,1.3144431326249508,0.3741379310344828,0.8401379310344828,0.62,0.34571310458867294,57.221892943809955,0.5539637032239334,0.7718704300814375,1.325834133305371,0.15702479338842976,115.46212917033982,0.06862339809838776,0.2803066602779109,5.0649350649350655,0.2148608818636996,0.6225608130831493,2.6927710843373496,2.13,Coastal Athletic
61,Stanford,60,2065,591,0.286,9.85,34.416666666666664,0.28619854721549637,186.0,3.1,538.0,272,4.55,329,1614,660,76,0.968,11.0,1.2666666666666666,335.0,5.583333333333333,848,0.411,7.1,3.1115241635687734,1.453531598513011,0.3538793103448276,0.7648793103448276,0.508,0.328192258613356,-34.55938662227343,-0.33456855076817577,1.0041561315233467,0.669587580755171,0.12445520581113802,90.39148347102594,0.07911527009783072,0.2636363636363636,5.503717472118959,0.4249307143246998,0.6242088620399261,2.2903225806451615,2.12,Pac-12
62,Texas Tech,58,2050,646,0.315,11.137931034482758,35.3448275862069,0.3151219512195122,188.0,3.2413793103448274,510.1,264,4.66,332,1531,655,74,0.967,11.293103448275861,1.2758620689655173,397.0,6.844827586206897,948,0.462,7.3,3.3154800783801437,1.4546167418153302,0.3771853146853147,0.8391853146853148,0.581,0.35100636942675156,82.99661025408716,0.8034880918136635,0.5792412839281205,1.382729375741784,0.1473170731707317,123.03628212705542,0.07983014861995753,0.2858522452921294,5.857674965693001,0.47675416616963756,0.5962815226588781,2.1968085106382977,2.1,Big 12
63,James Madison,59,2109,684,0.324,11.59322033898305,35.74576271186441,0.32432432432432434,224.0,3.7966101694915255,513.1,260,4.56,307,1540,667,72,0.968,11.305084745762711,1.2203389830508475,516.0,8.745762711864407,1158,0.549,8.5,3.9272727272727272,1.432469304229195,0.4055166735282009,0.9545166735282009,0.721,0.39166067864271453,311.2198472965617,3.0129114969070643,0.6737144046955779,3.686625901602642,0.22475106685633,181.20868909528235,0.08942115768463074,0.27396616541353386,5.3849152212044435,0.41298482213001425,0.6297297295740402,2.174107142857143,2.08,Coastal Athletic
64,Southern California,58,2004,627,0.313,10.810344827586206,34.55172413793103,0.312874251497006,212.0,3.6551724137931036,516.0,300,5.23,363,1548,636,68,0.97,10.96551724137931,1.1724137931034482,377.0,6.5,847,0.423,6.0,3.697674418604651,1.6007751937984496,0.38925010836584306,0.8122501083658431,0.517,0.3484765957446808,69.80620987149781,0.6757921581939769,0.3160783803127978,0.9918705385067746,0.10978043912175649,119.41641926358446,0.0902127659574468,0.2922396856581532,6.3313953488372094,0.8821556204711863,0.6000559811791742,1.6179245283018868,2.06,Pac-12
65,Washington,61,2160,609,0.282,9.98360655737705,35.40983606557377,0.28194444444444444,289.0,4.737704918032787,548.1,303,4.97,359,1645,676,82,0.966,11.081967213114755,1.3442622950819672,389.0,6.377049180327869,988,0.457,8.0,4.743465045592705,1.5070242656449553,0.37950138504155123,0.8365013850415512,0.537,0.35415569326103796,108.79757126102822,1.053266544969284,0.8313759105357159,1.8846424555049999,0.17546296296296296,127.54266167933446,0.11192873741285825,0.24023886081763896,5.894909688013136,0.7705216865142615,0.607455489691062,1.6885813148788926,2.05,Pac-12
66,Louisville,60,2042,602,0.295,10.033333333333333,34.03333333333333,0.2948090107737512,218.0,3.6333333333333333,534.0,289,4.87,323,1602,744,68,0.972,12.4,1.1333333333333333,366.0,6.1,843,0.413,6.0,3.6741573033707864,1.4232209737827715,0.37763713080168776,0.7906371308016877,0.557,0.34063122923588046,30.173210729635834,0.2921060925118059,0.5625992160202636,0.8547053085320695,0.11802154750244857,108.19045423880837,0.09053156146179402,0.2753972075108329,5.443820224719102,0.8663159631211396,0.6209868284892153,1.6376146788990826,2.03,Conference USA
67,Ball St.,60,2122,617,0.291,10.283333333333333,35.36666666666667,0.29076343072573047,206.0,3.433333333333333,530.1,279,4.74,324,1591,642,63,0.973,10.7,1.05,408.0,6.8,921,0.434,6.8,3.4959145191703325,1.4601018675721562,0.3617376775271512,0.7957376775271512,0.604,0.3363933088535292,7.973424062966077,0.07719051737125994,0.7100707441889119,0.7872612615601718,0.14326107445805844,102.12639771108654,0.08404732762137902,0.2596736596736597,5.5008488964346345,0.6387714097466298,0.6269866510143887,1.9466019417475728,1.94,Mid-American
68,Texas A&M,56,1835,462,0.252,8.25,32.767857142857146,0.25177111716621253,169.0,3.017857142857143,500.2,198,3.56,241,1502,663,75,0.967,11.839285714285714,1.3392857142857142,247.0,4.410714285714286,644,0.351,7.2,3.0379494007989347,1.285485805677729,0.32548076923076924,0.6764807692307693,0.511,0.28642527675276747,-230.09497182824163,-2.227543622374481,0.5098641941502987,-1.7176794282241823,0.0991825613079019,30.626948948454597,0.0779520295202952,0.2348525469168901,4.336265493802479,0.3973847981199038,0.6808127578099052,2.3550295857988166,1.93,Big 12
69,UCLA,58,1988,568,0.286,9.793103448275861,34.275862068965516,0.2857142857142857,173.0,2.9827586206896552,516.1,216,3.77,253,1549,594,50,0.977,10.241379310344827,0.8620689655172413,337.0,5.810344827586207,881,0.443,7.6,3.0154938670109748,1.2962604146483239,0.3576837416481069,0.800683741648107,0.628,0.34219770520741394,36.16443250956661,0.3501069595454325,0.8148344297118376,1.1649413892572702,0.1574446680080483,110.43193071398147,0.0763459841129744,0.25522388059701495,4.411935671381515,0.2948891690818293,0.6768688644293201,2.520231213872832,1.92,Pac-12
70,Florida,56,1896,502,0.265,8.964285714285714,33.857142857142854,0.26476793248945146,157.0,2.8035714285714284,493.2,231,4.21,300,1481,627,87,0.96,11.196428571428571,1.5535714285714286,321.0,5.732142857142857,749,0.395,6.3,2.8622552329507087,1.4557988645579887,0.34129213483146065,0.7362921348314606,0.531,0.31742277547256803,-83.0194412585221,-0.8037091181921066,0.2976490946403444,-0.5060600235517622,0.13027426160337552,74.9813887434199,0.07238358690640849,0.2357255107386066,5.474452554744526,0.5408999919293915,0.6281268082601844,2.2038216560509554,1.85,SEC
71,Texas St.,59,1973,543,0.275,9.203389830508474,33.440677966101696,0.27521540800810945,276.0,4.677966101694915,526.1,224,3.83,284,1579,598,82,0.964,10.135593220338983,1.3898305084745763,336.0,5.694915254237288,800,0.405,7.9,4.719442685243825,1.4769055312678196,0.3783553472518108,0.7833553472518109,0.576,0.3355698300870286,3.499925548702752,0.03388269101603009,0.5290074803084858,0.5628901713245159,0.13076533198175366,100.94807878602275,0.11438043928719437,0.24575424575424576,4.858391940695685,0.7867373355539067,0.6831503572684067,1.681159420289855,1.85,Southland
72,Kansas,68,2374,698,0.294,10.264705882352942,34.911764705882355,0.2940185341196293,233.0,3.426470588235294,592.1,317,4.82,379,1777,750,90,0.966,11.029411764705882,1.3235294117647058,436.0,6.411764705882353,1099,0.463,6.2,3.540236353404614,1.4845465293024827,0.36765799256505577,0.8306579925650558,0.564,0.3511233077204537,97.01798185279368,0.9392286368306836,1.3735283377847287,2.312756974615412,0.16891322662173547,123.2036095799774,0.08525429930479327,0.259691538140892,5.76085120756629,0.8061044095269608,0.6133355485185679,1.7467811158798283,1.85,Big 12
73,California,54,1794,466,0.26,8.62962962962963,33.22222222222222,0.25975473801560756,207.0,3.8333333333333335,479.1,209,3.92,251,1438,601,67,0.968,11.12962962962963,1.2407407407407407,254.0,4.703703703703703,692,0.386,7.1,3.886648122392211,1.4318513880192025,0.35091965150048404,0.7369196515004841,0.505,0.3190822634331907,-72.85348134783915,-0.7052927165453104,-0.024125353817615408,-0.7294180703629258,0.12597547380156077,77.35595643048588,0.09843081312410841,0.23353624792473712,4.715090795241077,0.7083102731705689,0.6846654815684166,1.816425120772947,1.82,Pac-12
74,Cal Poly,56,1921,544,0.283,9.714285714285714,34.30357142857143,0.2831858407079646,240.0,4.285714285714286,497.1,245,4.43,287,1492,645,74,0.967,11.517857142857142,1.3214285714285714,323.0,5.767857142857143,778,0.405,6.5,4.343163538873995,1.52082076041038,0.37578194816800714,0.7807819481680072,0.554,0.3351133391455972,1.034908358394671,0.010018921731175698,-0.009030110700141628,0.0009888110310340703,0.12181155648099948,100.29488414726522,0.1046207497820401,0.25914477073673364,5.196137598068799,0.9812349145435038,0.6666944138114811,1.5,1.82,Big West
75,San Diego,58,2047,635,0.31,10.948275862068966,35.293103448275865,0.3102100635075721,193.0,3.3275862068965516,518.1,252,4.38,283,1555,573,55,0.975,9.879310344827585,0.9482758620689655,362.0,6.241379310344827,842,0.411,7.3,3.3511254019292602,1.4418066010422699,0.3775465973125271,0.7885465973125271,0.611,0.3368300929839392,9.959202190160461,0.0964147853660622,0.6958604217461577,0.7922752071122199,0.10117302052785923,102.75139379837697,0.08157227387996618,0.29178743961352654,4.916039374638101,0.46746245929961805,0.6699445093973595,2.1813471502590676,1.79,West Coast
76,Arizona,55,1946,594,0.305,10.8,35.38181818181818,0.3052415210688592,238.0,4.327272727272727,490.1,295,5.42,353,1471,616,93,0.957,11.2,1.690909090909091,405.0,7.363636363636363,896,0.46,8.9,4.368456832087015,1.6914915323403386,0.4013840830449827,0.8613840830449827,0.563,0.3647464074387151,154.5498903543909,1.4961935928551398,0.32155483804716317,1.8177484309023029,0.1551901336073998,142.69695521203823,0.10059171597633136,0.27856420626895856,6.482350540705978,0.4592158007504546,0.6122905147976013,2.033613445378151,1.74,Pac-12
77,Rhode Island,50,1741,523,0.3,10.46,34.82,0.30040206777713957,111.0,2.22,441.0,183,3.73,229,1323,582,78,0.961,11.64,1.56,326.0,6.52,736,0.423,7.4,2.2653061224489797,1.2857142857142858,0.35973084886128365,0.7827308488612836,0.656,0.3284142071035518,-28.413780276826127,-0.2750730906472822,-0.0812148856926679,-0.3562879763399501,0.12234348075818495,90.70907041682956,0.05552776388194097,0.2806818181818182,4.673469387755102,0.091860779113168,0.6498764508943274,3.279279279279279,1.71,Atlantic 10
78,Old Dominion,56,2031,614,0.302,10.964285714285714,36.267857142857146,0.3023141309699655,156.0,2.7857142857142856,512.2,216,3.79,256,1538,602,71,0.968,10.75,1.2678571428571428,383.0,6.839285714285714,947,0.466,9.0,2.738621586475943,1.3197969543147208,0.3649247121346324,0.8309247121346324,0.676,0.34326939471440754,42.945023148719386,0.4157496866079411,1.1172797352565225,1.5330294218644636,0.16395864106351551,111.96541533951611,0.06649616368286446,0.27392578125,4.498242873877391,-0.1293012963303868,0.6736483139042686,3.2756410256410255,1.68,Coastal Athletic
79,Liberty,60,2150,678,0.315,11.3,35.833333333333336,0.31534883720930235,179.0,2.9833333333333334,536.2,288,4.83,347,1610,705,79,0.967,11.75,1.3166666666666667,455.0,7.583333333333333,1003,0.467,6.2,3.0018633540372672,1.5087653860499812,0.37546622461665974,0.8424662246166598,0.621,0.34603098927294396,61.2916421502039,0.5933628427067971,0.8256437095388515,1.4190065522456485,0.1511627906976744,115.91699158416529,0.07111640842272547,0.28878718535469106,5.824319283849309,0.5997999334328394,0.6137751634900285,2.0614525139664805,1.67,Big South
80,Miami (OH),58,1977,546,0.276,9.413793103448276,34.08620689655172,0.27617602427921095,154.0,2.7017543859649122,510.1,219,3.86,275,1531,615,100,0.955,10.60344827586207,1.7241379310344827,312.0,5.473684210526316,702,0.355,7.1,2.7646276595744683,1.347036519656755,0.33940774487471526,0.6944077448747152,0.557,0.30496370235934667,-144.47158700639548,-1.3986257921822032,0.7248427973855335,-0.6737829947966697,0.08012326656394453,57.153653244605316,0.06987295825771325,0.26602238046795523,4.851989805920407,0.30284667338042354,0.64357032406317,2.6103896103896105,1.65,Mid-American
81,Purdue,58,1882,569,0.302,9.810344827586206,32.44827586206897,0.30233793836344314,183.0,3.1551724137931036,478.1,225,4.23,280,1434,614,85,0.96,10.586206896551724,1.4655172413793103,328.0,5.655172413793103,807,0.429,7.0,3.443205574912892,1.5226939970717421,0.3812816966343937,0.8102816966343938,0.572,0.3470942883046238,58.85331740429295,0.5697574823033275,0.009361808307260308,0.5791192906105878,0.12646121147715197,117.43847024639562,0.0829555757026292,0.2778649921507064,5.27086383601757,0.6488021337860952,0.6650883927428332,2.0327868852459017,1.65,Big Ten
82,UCF,56,1938,533,0.275,9.517857142857142,34.607142857142854,0.27502579979360164,218.0,3.892857142857143,495.2,250,4.54,301,1487,637,85,0.962,11.375,1.5178571428571428,293.0,5.232142857142857,759,0.392,8.0,3.958305312710155,1.4176090468497577,0.3667262969588551,0.7587262969588551,0.488,0.3265838779956427,-41.816708764977164,-0.4048265034998165,0.33131749880848965,-0.07350900469132687,0.11661506707946337,88.09004547692793,0.09498910675381264,0.25756798358132377,5.470516962843296,0.5326572617519705,0.6174258315376854,2.0137614678899083,1.63,ASUN
83,Charlotte,56,1923,599,0.311,10.696428571428571,34.339285714285715,0.31149245969838796,143.0,2.5535714285714284,496.0,193,3.5,258,1488,688,90,0.96,12.285714285714286,1.6071428571428572,435.0,7.767857142857143,848,0.441,7.4,2.594758064516129,1.2701612903225807,0.3658649398704903,0.8068649398704903,0.722,0.33260985352862843,-11.330939289561238,-0.10969453764863404,0.6103498312634118,0.5006552936147778,0.1294851794071763,96.71263697696459,0.06347092765201953,0.28883248730964467,4.681451612903226,0.20316910487817716,0.6441885041850048,2.8531468531468533,1.61,Conference USA
84,Jacksonville,62,2208,692,0.313,11.161290322580646,35.61290322580645,0.3134057971014493,217.0,3.5,555.2,260,4.21,328,1667,725,94,0.962,11.693548387096774,1.5161290322580645,450.0,7.258064516129032,964,0.437,5.7,3.5146970605878827,1.4337175792507204,0.38102893890675243,0.8180289389067524,0.641,0.3433669902912621,47.68715598748906,0.461658155087379,0.8173609063825624,1.2790190614699415,0.12375339981867634,112.10506522472075,0.08427184466019418,0.2905829596412556,5.317002881844379,0.8880280051337259,0.6342816342404578,1.608294930875576,1.59,ASUN
85,Northwestern St.,61,2043,560,0.274,9.180327868852459,33.49180327868852,0.2741067058247675,250.0,4.098360655737705,533.2,286,4.82,344,1601,731,88,0.964,11.98360655737705,1.4426229508196722,331.0,5.426229508196721,815,0.399,6.5,4.216114928169894,1.4703675918979744,0.3687973086627418,0.7677973086627419,0.482,0.32568651275820176,-49.83730565281582,-0.4824736997996043,0.4744352033061438,-0.0080384964934605,0.12481644640234948,86.80600211723763,0.1012555690562981,0.2513343037360505,5.806451612903226,0.9552193105372593,0.6054096598781057,1.544,1.5,Southland
86,Fla. Atlantic,58,1974,573,0.29,9.879310344827585,34.03448275862069,0.29027355623100304,206.0,3.5517241379310347,508.0,268,4.75,330,1524,610,106,0.953,10.517241379310345,1.8275862068965518,336.0,5.793103448275862,826,0.418,8.5,3.6496062992125986,1.5688976377952757,0.3726790450928382,0.7906790450928383,0.508,0.337477360931436,13.047250068969785,0.1263100990418583,0.6705170089722652,0.7968271080141235,0.1281661600810537,103.67757198675187,0.08883139284174213,0.26706827309236947,5.846456692913385,0.33305570898254355,0.6288760416564699,2.3155339805825244,1.47,ASUN
87,Missouri St.,55,1918,527,0.275,9.581818181818182,34.872727272727275,0.27476538060479666,204.0,3.709090909090909,495.2,217,3.94,278,1487,578,84,0.961,10.50909090909091,1.5272727272727273,292.0,5.3090909090909095,771,0.402,8.4,3.7041022192333557,1.3166397415185784,0.35537190082644626,0.7573719008264463,0.522,0.32367831541218633,-54.865646939583435,-0.5311529450497898,0.496614807379944,-0.034538137669845814,0.12721584984358708,83.93246483329693,0.0913978494623656,0.2547902641118591,5.052504038772213,0.32928445869910705,0.6229089829397353,2.2745098039215685,1.43,Missouri Valley
88,Ga. Southern,58,2011,612,0.304,10.551724137931034,34.672413793103445,0.3043262058677275,205.0,3.5344827586206895,509.1,331,5.85,387,1528,688,79,0.966,11.862068965517242,1.3620689655172413,415.0,7.155172413793103,903,0.449,7.3,3.62238219895288,1.632292280494991,0.38369098712446353,0.8326909871244635,0.532,0.3526638655462185,92.51336703646813,0.8956195743395231,0.47787929447962124,1.3734988688191443,0.14470412729985083,125.40799968097285,0.0861344537815126,0.27197265625,6.841484973482617,0.5817959146791045,0.5717268146219895,2.0097560975609756,1.4,Southern
89,UC Riverside,54,1857,554,0.298,10.25925925925926,34.388888888888886,0.2983306408185245,159.0,2.9444444444444446,487.2,234,4.32,291,1463,572,75,0.964,10.592592592592593,1.3888888888888888,328.0,6.074074074074074,757,0.408,7.4,2.9343814080656188,1.4244663382594418,0.3656680932001902,0.7736680932001903,0.555,0.32472552607502286,-48.7235881628903,-0.47169182885258343,0.4041397798160608,-0.06755204903652262,0.10931610123855681,85.43092258684975,0.0727355901189387,0.2817796610169492,5.375615763546798,0.3065505990887102,0.6264117904158852,2.509433962264151,1.35,Big West
