Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_elo,away_elo
Tennessee,2024-02-17,Arizona,Neutral,L1 - 3,Arizona,Tennessee,3,1,1547.3,1696.3
Tennessee,2024-02-18,Grand Canyon,Away,L3 - 4,Grand Canyon,Tennessee,4,3,1498.28,1696.3
Tennessee,2024-02-19,UC San Diego,Neutral,W7 - 0,Tennessee,UC San Diego,7,0,1696.3,1502.55
Tennessee,2024-02-21,Alabama A&M,Home,W10 - 0(8 Innings),Tennessee,Alabama A&M,10,0,1696.3,1004.46
Tennessee,2024-02-22,Alabama A&M,Home,W23 - 1(7 Innings),Tennessee,Alabama A&M,23,1,1696.3,1004.46
Tennessee,2024-02-24,Dayton,Home,W12 - 2,Tennessee,Dayton,12,2,1696.3,1268.55
Tennessee,2024-02-25,Dayton,Home,W4 - 1,Tennessee,Dayton,4,1,1696.3,1268.55
Tennessee,2024-02-26,Dayton,Home,W6 - 0,Tennessee,Dayton,6,0,1696.3,1268.55
Tennessee,2024-02-28,Charleston So.,Home,W6 - 1,Tennessee,Charleston So.,6,1,1696.3,1278.18
Tennessee,2024-03-01,Charleston So.,Home,W8 - 2,Tennessee,Charleston So.,8,2,1696.3,1278.18
Tennessee,2024-03-03,Gonzaga,Home,W8 - 2,Tennessee,Gonzaga,8,2,1696.3,1299.28
Tennessee,2024-03-04,Gonzaga,Home,W7 - 2,Tennessee,Gonzaga,7,2,1696.3,1299.28
Tennessee,2024-03-05,Gonzaga,Home,W17 - 9,Tennessee,Gonzaga,17,9,1696.3,1299.28
Tennessee,2024-03-07,Boston College,Home,L6 - 7(10 Innings),Tennessee,Boston College,6,7,1696.3,1584.52
Tennessee,2024-03-10,Morehead St.,Home,W23 - 4,Tennessee,Morehead St.,23,4,1696.3,1399.31
Tennessee,2024-03-11,Morehead St.,Home,W6 - 0,Tennessee,Morehead St.,6,0,1696.3,1399.31
Tennessee,2024-03-11,Morehead St.,Home,W6 - 3,Tennessee,Morehead St.,6,3,1696.3,1399.31
Tennessee,2024-03-14,Lipscomb,Home,W10 - 0,Tennessee,Lipscomb,10,0,1696.3,1513.43
Tennessee,2024-03-17,Missouri,Away,L1 - 9,Missouri,Tennessee,9,1,1528.72,1696.3
Tennessee,2024-03-19,Missouri,Away,L4 - 7(7 Innings),Missouri,Tennessee,7,4,1528.72,1696.3
Tennessee,2024-03-19,Missouri,Away,L1 - 7(7 Innings),Missouri,Tennessee,7,1,1528.72,1696.3
Tennessee,2024-03-21,Western Caro.,Home,W7 - 0,Tennessee,Western Caro.,7,0,1696.3,1284.26
Tennessee,2024-03-24,Texas A&M,Home,W10 - 4,Tennessee,Texas A&M,10,4,1696.3,1636.01
Tennessee,2024-03-25,Texas A&M,Home,W8 - 7,Tennessee,Texas A&M,8,7,1696.3,1636.01
Tennessee,2024-03-26,Texas A&M,Home,W9 - 6,Tennessee,Texas A&M,9,6,1696.3,1636.01
Tennessee,2024-03-28,UNC Asheville,Home,W5 - 0,Tennessee,UNC Asheville,5,0,1696.3,1267.83
Tennessee,2024-03-30,LSU,Away,L2 - 5,LSU,Tennessee,5,2,1784.62,1696.3
Tennessee,2024-03-31,LSU,Away,L4 - 6,LSU,Tennessee,6,4,1784.62,1696.3
Tennessee,2024-04-01,LSU,Away,W14 - 7,LSU,Tennessee,7,14,1784.62,1696.3
Tennessee,2024-04-06,Florida,Home,L1 - 6,Tennessee,Florida,1,6,1696.3,1776.55
Tennessee,2024-04-07,Florida,Home,L3 - 9,Tennessee,Florida,3,9,1696.3,1776.55
Tennessee,2024-04-08,Florida,Home,W14 - 2(8 Innings),Tennessee,Florida,14,2,1696.3,1776.55
Tennessee,2024-04-11,Eastern Ky.,Home,W14 - 2(7 Innings),Tennessee,Eastern Ky.,14,2,1696.3,1349.72
Tennessee,2024-04-14,Arkansas,Away,L2 - 5,Arkansas,Tennessee,5,2,1660.43,1696.3
Tennessee,2024-04-15,Arkansas,Away,L3 - 6,Arkansas,Tennessee,6,3,1660.43,1696.3
Tennessee,2024-04-16,Arkansas,Away,L2 - 7,Arkansas,Tennessee,7,2,1660.43,1696.3
Tennessee,2024-04-18,Tennessee Tech,Home,L5 - 12,Tennessee,Tennessee Tech,5,12,1696.3,1229.54
Tennessee,2024-04-21,Vanderbilt,Home,W4 - 3(12 Innings),Tennessee,Vanderbilt,4,3,1696.3,1670.89
Tennessee,2024-04-22,Vanderbilt,Home,W17 - 1(7 Innings),Tennessee,Vanderbilt,17,1,1696.3,1670.89
Tennessee,2024-04-23,Vanderbilt,Home,W10 - 5,Tennessee,Vanderbilt,10,5,1696.3,1670.89
Tennessee,2024-04-25,Bellarmine,Home,W19 - 1,Tennessee,Bellarmine,19,1,1696.3,1091.71
Tennessee,2024-04-27,Mississippi St.,Home,W8 - 7,Tennessee,Mississippi St.,8,7,1696.3,1528.35
Tennessee,2024-04-28,Mississippi St.,Home,W12 - 8,Tennessee,Mississippi St.,12,8,1696.3,1528.35
Tennessee,2024-04-29,Mississippi St.,Home,W13 - 2(7 Innings),Tennessee,Mississippi St.,13,2,1696.3,1528.35
Tennessee,2024-05-02,Wofford,Home,W13 - 3(7 Innings),Tennessee,Wofford,13,3,1696.3,1450.34
Tennessee,2024-05-05,Georgia,Away,W12 - 3,Georgia,Tennessee,3,12,1541.51,1696.3
Tennessee,2024-05-06,Georgia,Away,L1 - 3,Georgia,Tennessee,3,1,1541.51,1696.3
Tennessee,2024-05-07,Georgia,Away,L4 - 9,Georgia,Tennessee,9,4,1541.51,1696.3
Tennessee,2024-05-09,Austin Peay,Home,W9 - 4,Tennessee,Austin Peay,9,4,1696.3,1274.48
Tennessee,2024-05-12,Kentucky,Home,W10 - 6,Tennessee,Kentucky,10,6,1696.3,1610.89
Tennessee,2024-05-13,Kentucky,Home,W10 - 7,Tennessee,Kentucky,10,7,1696.3,1610.89
Tennessee,2024-05-14,Kentucky,Home,L0 - 10,Tennessee,Kentucky,0,10,1696.3,1610.89
Tennessee,2024-05-16,Belmont,Home,W9 - 5(8 Innings),Tennessee,Belmont,9,5,1696.3,1298.29
Tennessee,2024-05-19,South Carolina,Away,W5 - 0,South Carolina,Tennessee,0,5,1584.9,1696.3
Tennessee,2024-05-20,South Carolina,Away,L1 - 6(7 Innings),South Carolina,Tennessee,6,1,1584.9,1696.3
Tennessee,2024-05-20,South Carolina,Away,W12 - 1(7 Innings),South Carolina,Tennessee,1,12,1584.9,1696.3
Tennessee,2024-05-23,Texas A&M,Neutral,L0 - 3,Tennessee,Texas A&M,0,3,1696.3,1636.01
Tennessee,2024-06-02,Charlotte,Neutral,W8 - 1,Tennessee,Charlotte,8,1,1696.3,1532.21
Tennessee,2024-06-03,Clemson,Away,W6 - 5(14 Innings),Clemson,Tennessee,5,6,1732.57,1696.3
Tennessee,2024-06-04,Charlotte,Neutral,W9 - 2,Tennessee,Charlotte,9,2,1696.3,1532.21
Tennessee,2024-06-11,Southern Miss.,Away,L3 - 5,Tennessee,Southern Miss.,3,5,1696.3,1652.92
Tennessee,2024-06-11,Southern Miss.,Away,W8 - 4,Southern Miss.,Tennessee,4,8,1652.92,1696.3
Tennessee,2024-06-12,Southern Miss.,Away,W5 - 0,Tennessee,Southern Miss.,5,0,1696.3,1652.92
Tennessee,2024-06-17,LSU,Neutral,L3 - 6,LSU,Tennessee,6,3,1784.62,1696.3
Tennessee,2024-06-19,Stanford,Neutral,W6 - 4,Stanford,Tennessee,4,6,1657.31,1696.3
Tennessee,2024-06-20,LSU,Neutral,L0 - 5,Tennessee,LSU,0,5,1696.3,1784.62
LSU,2024-02-17,Western Mich.,Home,W10 - 0,LSU,Western Mich.,10,0,1784.62,1253.69
LSU,2024-02-18,Western Mich.,Home,W5 - 3,LSU,Western Mich.,5,3,1784.62,1253.69
LSU,2024-02-19,Western Mich.,Home,W9 - 2,LSU,Western Mich.,9,2,1784.62,1253.69
LSU,2024-02-21,Southern U.,Home,W18 - 4(7 Innings),LSU,Southern U.,18,4,1784.62,1143.55
LSU,2024-02-24,Kansas St.,Neutral,W7 - 3,LSU,Kansas St.,7,3,1784.62,1519.19
LSU,2024-02-25,Iowa,Neutral,L4 - 12,LSU,Iowa,4,12,1784.62,1556.46
LSU,2024-02-26,Sam Houston,Neutral,W16 - 4,Sam Houston,LSU,4,16,1481.78,1784.62
LSU,2024-02-28,Texas,Away,W3 - 0,Texas,LSU,0,3,1602.82,1784.62
LSU,2024-03-03,Butler,Home,W12 - 2,LSU,Butler,12,2,1784.62,1122.16
LSU,2024-03-04,Central Conn. St.,Home,W26 - 4(7 Innings),LSU,Central Conn. St.,26,4,1784.62,1355.87
LSU,2024-03-05,Central Conn. St.,Home,W13 - 0(7 Innings),LSU,Central Conn. St.,13,0,1784.62,1355.87
LSU,2024-03-06,Butler,Home,W11 - 0(7 Innings),LSU,Butler,11,0,1784.62,1122.16
LSU,2024-03-08,Lamar University,Home,W9 - 2,LSU,Lamar University,9,2,1784.62,1395.04
LSU,2024-03-10,Samford,Home,W11 - 1(7 Innings),LSU,Samford,11,1,1784.62,1500.1
LSU,2024-03-11,Samford,Home,W12 - 0(7 Innings),LSU,Samford,12,0,1784.62,1500.1
LSU,2024-03-12,Samford,Home,W13 - 1(7 Innings),LSU,Samford,13,1,1784.62,1500.1
LSU,2024-03-14,New Orleans,Home,W16 - 0,LSU,New Orleans,16,0,1784.62,1439.43
LSU,2024-03-17,Texas A&M,Away,W9 - 0,Texas A&M,LSU,0,9,1636.01,1784.62
LSU,2024-03-18,Texas A&M,Away,W12 - 7,Texas A&M,LSU,7,12,1636.01,1784.62
LSU,2024-03-19,Texas A&M,Away,L6 - 8,Texas A&M,LSU,8,6,1636.01,1784.62
LSU,2024-03-21,Central Ark.,Home,W10 - 4,LSU,Central Ark.,10,4,1784.62,1255.98
LSU,2024-03-24,Arkansas,Home,L3 - 9(10 Innings),LSU,Arkansas,3,9,1784.62,1660.43
LSU,2024-03-25,Arkansas,Home,W12 - 2(7 Innings),LSU,Arkansas,12,2,1784.62,1660.43
LSU,2024-03-25,Arkansas,Home,W14 - 5,LSU,Arkansas,14,5,1784.62,1660.43
LSU,2024-03-28,Grambling,Home,W17 - 5(7 Innings),LSU,Grambling,17,5,1784.62,1197.26
LSU,2024-03-30,Tennessee,Home,W5 - 2,LSU,Tennessee,5,2,1784.62,1696.3
LSU,2024-03-31,Tennessee,Home,W6 - 4,LSU,Tennessee,6,4,1784.62,1696.3
LSU,2024-04-01,Tennessee,Home,L7 - 14,LSU,Tennessee,7,14,1784.62,1696.3
LSU,2024-04-04,Nicholls,Home,W12 - 2(7 Innings),LSU,Nicholls,12,2,1784.62,1454.12
LSU,2024-04-06,South Carolina,Away,L5 - 13,South Carolina,LSU,13,5,1584.9,1784.62
LSU,2024-04-07,South Carolina,Away,W8 - 7,South Carolina,LSU,7,8,1584.9,1784.62
LSU,2024-04-11,Tulane,Away,W11 - 5,Tulane,LSU,5,11,1354.09,1784.62
LSU,2024-04-13,Kentucky,Home,W16 - 6(8 Innings),LSU,Kentucky,16,6,1784.62,1610.89
LSU,2024-04-14,Kentucky,Home,L10 - 13,LSU,Kentucky,10,13,1784.62,1610.89
LSU,2024-04-15,Kentucky,Home,W7 - 6,LSU,Kentucky,7,6,1784.62,1610.89
LSU,2024-04-18,Louisiana,Home,L5 - 8,LSU,Louisiana,5,8,1784.62,1548.49
LSU,2024-04-21,Ole Miss,Away,W7 - 3,Ole Miss,LSU,3,7,1458.93,1784.62
LSU,2024-04-22,Ole Miss,Away,W8 - 4,Ole Miss,LSU,4,8,1458.93,1784.62
LSU,2024-04-23,Ole Miss,Away,W7 - 6,Ole Miss,LSU,6,7,1458.93,1784.62
LSU,2024-04-25,Nicholls,Home,L5 - 6,LSU,Nicholls,5,6,1784.62,1454.12
LSU,2024-04-28,Alabama,Home,W8 - 6,LSU,Alabama,8,6,1784.62,1666.97
LSU,2024-04-29,Alabama,Home,W12 - 8,LSU,Alabama,12,8,1784.62,1666.97
LSU,2024-04-30,Alabama,Home,W13 - 11,LSU,Alabama,13,11,1784.62,1666.97
LSU,2024-05-02,Southeastern La.,Away,W10 - 0(7 Innings),Southeastern La.,LSU,0,10,1376.39,1784.62
LSU,2024-05-05,Auburn,Away,W3 - 0,Auburn,LSU,0,3,1605.4,1784.62
LSU,2024-05-06,Auburn,Away,L6 - 8,Auburn,LSU,8,6,1605.4,1784.62
LSU,2024-05-07,Auburn,Away,L2 - 12(8 Innings),Auburn,LSU,12,2,1605.4,1784.62
LSU,2024-05-09,Northwestern St.,Home,W14 - 4(7 Innings),LSU,Northwestern St.,14,4,1784.62,1350.07
LSU,2024-05-12,Mississippi St.,Home,W12 - 1(7 Innings),LSU,Mississippi St.,12,1,1784.62,1528.35
LSU,2024-05-13,Mississippi St.,Home,L4 - 9,LSU,Mississippi St.,4,9,1784.62,1528.35
LSU,2024-05-14,Mississippi St.,Home,L13 - 14(10 Innings),LSU,Mississippi St.,13,14,1784.62,1528.35
LSU,2024-05-16,McNeese,Home,W7 - 4,LSU,McNeese,7,4,1784.62,1362.28
LSU,2024-05-18,Georgia,Away,W8 - 5(12 Innings),Georgia,LSU,5,8,1541.51,1784.62
LSU,2024-05-19,Georgia,Away,W8 - 4,Georgia,LSU,4,8,1541.51,1784.62
LSU,2024-05-20,Georgia,Away,L5 - 9,Georgia,LSU,9,5,1541.51,1784.62
LSU,2024-05-24,South Carolina,Neutral,W10 - 3,LSU,South Carolina,10,3,1784.62,1584.9
LSU,2024-05-25,Arkansas,Neutral,L4 - 5,Arkansas,LSU,5,4,1660.43,1784.62
LSU,2024-05-26,Texas A&M,Neutral,L4 - 5,Texas A&M,LSU,5,4,1636.01,1784.62
LSU,2024-06-02,Tulane,Home,W7 - 2,LSU,Tulane,7,2,1784.62,1354.09
LSU,2024-06-04,Oregon St.,Home,W6 - 5,LSU,Oregon St.,6,5,1784.62,1591.99
LSU,2024-06-05,Oregon St.,Home,W13 - 7,Oregon St.,LSU,7,13,1591.99,1784.62
LSU,2024-06-10,Kentucky,Home,W14 - 0,LSU,Kentucky,14,0,1784.62,1610.89
LSU,2024-06-11,Kentucky,Home,W8 - 3,Kentucky,LSU,3,8,1610.89,1784.62
LSU,2024-06-17,Tennessee,Neutral,W6 - 3,LSU,Tennessee,6,3,1784.62,1696.3
LSU,2024-06-19,Wake Forest,Neutral,L2 - 3,Wake Forest,LSU,3,2,1744.16,1784.62
LSU,2024-06-20,Tennessee,Neutral,W5 - 0,Tennessee,LSU,0,5,1696.3,1784.62
LSU,2024-06-21,Wake Forest,Neutral,W5 - 2,LSU,Wake Forest,5,2,1784.62,1744.16
LSU,2024-06-22,Wake Forest,Neutral,W2 - 0(11 Innings),LSU,Wake Forest,2,0,1784.62,1744.16
LSU,2024-06-24,Florida,Neutral,W4 - 3(11 Innings),Florida,LSU,3,4,1776.55,1784.62
LSU,2024-06-25,Florida,Neutral,L4 - 24,LSU,Florida,4,24,1784.62,1776.55
LSU,2024-06-26,Florida,Neutral,W18 - 4,Florida,LSU,4,18,1776.55,1784.62
Southern Miss.,2024-02-17,Liberty,Home,W3 - 0,Southern Miss.,Liberty,3,0,1652.92,1373.82
Southern Miss.,2024-02-18,Liberty,Home,W2 - 1,Southern Miss.,Liberty,2,1,1652.92,1373.82
Southern Miss.,2024-02-19,Liberty,Home,W7 - 2,Southern Miss.,Liberty,7,2,1652.92,1373.82
Southern Miss.,2024-02-21,New Orleans,Home,W12 - 0,Southern Miss.,New Orleans,12,0,1652.92,1439.43
Southern Miss.,2024-02-24,Illinois,Home,L5 - 13,Southern Miss.,Illinois,5,13,1652.92,1378.81
Southern Miss.,2024-02-25,Illinois,Home,W14 - 13(11 Innings),Southern Miss.,Illinois,14,13,1652.92,1378.81
Southern Miss.,2024-02-26,Illinois,Home,L4 - 9,Southern Miss.,Illinois,4,9,1652.92,1378.81
Southern Miss.,2024-02-28,Mississippi St.,Neutral,L9 - 10,Mississippi St.,Southern Miss.,10,9,1528.35,1652.92
Southern Miss.,2024-03-03,DBU,Home,W4 - 3,Southern Miss.,DBU,4,3,1652.92,1634.36
Southern Miss.,2024-03-04,DBU,Home,W2 - 1,Southern Miss.,DBU,2,1,1652.92,1634.36
Southern Miss.,2024-03-05,DBU,Home,W7 - 2,Southern Miss.,DBU,7,2,1652.92,1634.36
Southern Miss.,2024-03-07,Ole Miss,Away,L5 - 11,Ole Miss,Southern Miss.,11,5,1458.93,1652.92
Southern Miss.,2024-03-10,Valparaiso,Home,L1 - 6,Southern Miss.,Valparaiso,1,6,1652.92,1228.76
Southern Miss.,2024-03-11,Valparaiso,Home,W8 - 3,Southern Miss.,Valparaiso,8,3,1652.92,1228.76
Southern Miss.,2024-03-12,Valparaiso,Home,W11 - 5,Southern Miss.,Valparaiso,11,5,1652.92,1228.76
Southern Miss.,2024-03-14,Southeastern La.,Away,W8 - 1,Southeastern La.,Southern Miss.,1,8,1376.39,1652.92
Southern Miss.,2024-03-17,Texas St.,Away,W4 - 2,Texas St.,Southern Miss.,2,4,1473.94,1652.92
Southern Miss.,2024-03-18,Texas St.,Away,L2 - 3,Texas St.,Southern Miss.,3,2,1473.94,1652.92
Southern Miss.,2024-03-19,Texas St.,Away,L5 - 8,Texas St.,Southern Miss.,8,5,1473.94,1652.92
Southern Miss.,2024-03-21,New Orleans,Away,L3 - 6,New Orleans,Southern Miss.,6,3,1439.43,1652.92
Southern Miss.,2024-03-24,Ga. Southern,Home,W4 - 3,Southern Miss.,Ga. Southern,4,3,1652.92,1410.91
Southern Miss.,2024-03-25,Ga. Southern,Home,W9 - 7,Southern Miss.,Ga. Southern,9,7,1652.92,1410.91
Southern Miss.,2024-03-25,Ga. Southern,Home,L8 - 10,Southern Miss.,Ga. Southern,8,10,1652.92,1410.91
Southern Miss.,2024-03-31,Troy,Away,W4 - 1,Troy,Southern Miss.,1,4,1504.49,1652.92
Southern Miss.,2024-04-01,Troy,Away,L4 - 5(10 Innings),Troy,Southern Miss.,5,4,1504.49,1652.92
Southern Miss.,2024-04-02,Troy,Away,W13 - 3,Troy,Southern Miss.,3,13,1504.49,1652.92
Southern Miss.,2024-04-04,Southeastern La.,Home,W10 - 6,Southern Miss.,Southeastern La.,10,6,1652.92,1376.39
Southern Miss.,2024-04-06,Old Dominion,Away,W4 - 2,Old Dominion,Southern Miss.,2,4,1392.76,1652.92
Southern Miss.,2024-04-08,Old Dominion,Away,L7 - 8,Old Dominion,Southern Miss.,8,7,1392.76,1652.92
Southern Miss.,2024-04-08,Old Dominion,Away,W11 - 8,Old Dominion,Southern Miss.,8,11,1392.76,1652.92
Southern Miss.,2024-04-11,Alabama,Away,L0 - 13,Alabama,Southern Miss.,13,0,1666.97,1652.92
Southern Miss.,2024-04-14,James Madison,Home,W7 - 6,Southern Miss.,James Madison,7,6,1652.92,1403.64
Southern Miss.,2024-04-15,James Madison,Home,W7 - 1,Southern Miss.,James Madison,7,1,1652.92,1403.64
Southern Miss.,2024-04-16,James Madison,Home,W15 - 2(7 Innings),Southern Miss.,James Madison,15,2,1652.92,1403.64
Southern Miss.,2024-04-18,Louisiana Tech,Away,L1 - 3,Louisiana Tech,Southern Miss.,3,1,1410.83,1652.92
Southern Miss.,2024-04-21,Coastal Carolina,Away,L7 - 15,Coastal Carolina,Southern Miss.,15,7,1588.49,1652.92
Southern Miss.,2024-04-22,Coastal Carolina,Away,L7 - 20,Coastal Carolina,Southern Miss.,20,7,1588.49,1652.92
Southern Miss.,2024-04-23,Coastal Carolina,Away,W15 - 7,Coastal Carolina,Southern Miss.,7,15,1588.49,1652.92
Southern Miss.,2024-04-25,Tulane,Away,W11 - 10,Tulane,Southern Miss.,10,11,1354.09,1652.92
Southern Miss.,2024-04-26,Louisiana Tech,Home,W6 - 5,Southern Miss.,Louisiana Tech,6,5,1652.92,1410.83
Southern Miss.,2024-04-28,Arkansas St.,Home,W12 - 1,Southern Miss.,Arkansas St.,12,1,1652.92,1314.75
Southern Miss.,2024-04-29,Arkansas St.,Home,W4 - 1,Southern Miss.,Arkansas St.,4,1,1652.92,1314.75
Southern Miss.,2024-04-30,Arkansas St.,Home,W17 - 7(8 Innings),Southern Miss.,Arkansas St.,17,7,1652.92,1314.75
Southern Miss.,2024-05-02,Tulane,Home,W10 - 5,Southern Miss.,Tulane,10,5,1652.92,1354.09
Southern Miss.,2024-05-05,South Alabama,Home,W6 - 4,Southern Miss.,South Alabama,6,4,1652.92,1332.58
Southern Miss.,2024-05-06,South Alabama,Home,W6 - 4,Southern Miss.,South Alabama,6,4,1652.92,1332.58
Southern Miss.,2024-05-07,South Alabama,Home,W6 - 1,Southern Miss.,South Alabama,6,1,1652.92,1332.58
Southern Miss.,2024-05-12,ULM,Away,W8 - 4,ULM,Southern Miss.,4,8,1226.45,1652.92
Southern Miss.,2024-05-13,ULM,Away,W19 - 0,ULM,Southern Miss.,0,19,1226.45,1652.92
Southern Miss.,2024-05-14,ULM,Away,W6 - 2,ULM,Southern Miss.,2,6,1226.45,1652.92
Southern Miss.,2024-05-18,Louisiana,Home,W4 - 0,Southern Miss.,Louisiana,4,0,1652.92,1548.49
Southern Miss.,2024-05-19,Louisiana,Home,L1 - 10,Southern Miss.,Louisiana,1,10,1652.92,1548.49
Southern Miss.,2024-05-20,Louisiana,Home,W11 - 9,Southern Miss.,Louisiana,11,9,1652.92,1548.49
Southern Miss.,2024-05-24,James Madison,Neutral,W7 - 1,Southern Miss.,James Madison,7,1,1652.92,1403.64
Southern Miss.,2024-05-25,Troy,Neutral,W7 - 6,Southern Miss.,Troy,7,6,1652.92,1504.49
Southern Miss.,2024-05-27,App State,Neutral,L2 - 4,App State,Southern Miss.,4,2,1479.5,1652.92
Southern Miss.,2024-05-27,App State,Neutral,W11 - 1(7 Innings),Southern Miss.,App State,11,1,1652.92,1479.5
Southern Miss.,2024-05-28,Louisiana,Neutral,W6 - 2,Southern Miss.,Louisiana,6,2,1652.92,1548.49
Southern Miss.,2024-06-02,Samford,Neutral,L2 - 4(10 Innings),Southern Miss.,Samford,2,4,1652.92,1500.1
Southern Miss.,2024-06-03,Auburn,Away,W7 - 2,Auburn,Southern Miss.,2,7,1605.4,1652.92
Southern Miss.,2024-06-04,Samford,Neutral,W9 - 4,Samford,Southern Miss.,4,9,1500.1,1652.92
Southern Miss.,2024-06-04,Penn,Neutral,W11 - 2,Penn,Southern Miss.,2,11,1470.03,1652.92
Southern Miss.,2024-06-05,Penn,Neutral,W11 - 7,Southern Miss.,Penn,11,7,1652.92,1470.03
Southern Miss.,2024-06-11,Tennessee,Home,W5 - 3,Tennessee,Southern Miss.,3,5,1696.3,1652.92
Southern Miss.,2024-06-11,Tennessee,Home,L4 - 8,Southern Miss.,Tennessee,4,8,1652.92,1696.3
Southern Miss.,2024-06-12,Tennessee,Home,L0 - 5,Tennessee,Southern Miss.,5,0,1696.3,1652.92
Clemson,2024-02-17,Binghamton,Home,W11 - 3,Clemson,Binghamton,11,3,1732.57,1257.29
Clemson,2024-02-18,Binghamton,Home,W3 - 2,Clemson,Binghamton,3,2,1732.57,1257.29
Clemson,2024-02-19,Binghamton,Home,W19 - 1,Clemson,Binghamton,19,1,1732.57,1257.29
Clemson,2024-02-21,Charlotte,Home,W9 - 5,Clemson,Charlotte,9,5,1732.57,1532.21
Clemson,2024-02-25,UCF,Home,L2 - 4,Clemson,UCF,2,4,1732.57,1427.01
Clemson,2024-02-25,UCF,Home,L7 - 10,Clemson,UCF,7,10,1732.57,1427.01
Clemson,2024-02-26,UCF,Home,L6 - 13,Clemson,UCF,6,13,1732.57,1427.01
Clemson,2024-02-28,USC Upstate,Neutral,L3 - 6,USC Upstate,Clemson,6,3,1451.2,1732.57
Clemson,2024-03-03,South Carolina,Home,W5 - 2,Clemson,South Carolina,5,2,1732.57,1584.9
Clemson,2024-03-04,South Carolina,Neutral,L9 - 11,South Carolina,Clemson,11,9,1584.9,1732.57
Clemson,2024-03-05,South Carolina,Away,L1 - 7,South Carolina,Clemson,7,1,1584.9,1732.57
Clemson,2024-03-07,ETSU,Home,W4 - 1,Clemson,ETSU,4,1,1732.57,1321.39
Clemson,2024-03-08,Presbyterian,Home,W5 - 3,Clemson,Presbyterian,5,3,1732.57,1222.52
Clemson,2024-03-10,Georgia St.,Home,W9 - 8,Clemson,Georgia St.,9,8,1732.57,1441.03
Clemson,2024-03-11,Georgia St.,Home,W10 - 2,Clemson,Georgia St.,10,2,1732.57,1441.03
Clemson,2024-03-11,Georgia St.,Home,W10 - 7,Clemson,Georgia St.,10,7,1732.57,1441.03
Clemson,2024-03-14,Col. of Charleston,Home,W4 - 3,Clemson,Col. of Charleston,4,3,1732.57,1452.17
Clemson,2024-03-18,Duke,Home,L2 - 3,Clemson,Duke,2,3,1732.57,1569.71
Clemson,2024-03-18,Duke,Home,W14 - 9,Clemson,Duke,14,9,1732.57,1569.71
Clemson,2024-03-19,Duke,Home,L8 - 11,Clemson,Duke,8,11,1732.57,1569.71
Clemson,2024-03-21,Winthrop,Home,W8 - 5,Clemson,Winthrop,8,5,1732.57,1333.34
Clemson,2024-03-22,Kennesaw St.,Away,W6 - 2,Kennesaw St.,Clemson,2,6,1345.38,1732.57
Clemson,2024-03-24,Georgia Tech,Away,L3 - 4(11 Innings),Georgia Tech,Clemson,4,3,1478.62,1732.57
Clemson,2024-03-25,Georgia Tech,Away,L3 - 16,Georgia Tech,Clemson,16,3,1478.62,1732.57
Clemson,2024-03-26,Georgia Tech,Away,W14 - 5,Georgia Tech,Clemson,5,14,1478.62,1732.57
Clemson,2024-03-28,Col. of Charleston,Neutral,W10 - 3,Col. of Charleston,Clemson,3,10,1452.17,1732.57
Clemson,2024-03-30,Wake Forest,Home,L3 - 8,Clemson,Wake Forest,3,8,1732.57,1744.16
Clemson,2024-03-31,Wake Forest,Home,L3 - 4,Clemson,Wake Forest,3,4,1732.57,1744.16
Clemson,2024-04-01,Wake Forest,Home,L5 - 6,Clemson,Wake Forest,5,6,1732.57,1744.16
Clemson,2024-04-04,Coastal Carolina,Home,W16 - 6(7 Innings),Clemson,Coastal Carolina,16,6,1732.57,1588.49
Clemson,2024-04-06,Florida St.,Away,L1 - 5,Florida St.,Clemson,5,1,1488.92,1732.57
Clemson,2024-04-07,Florida St.,Away,W8 - 1,Florida St.,Clemson,1,8,1488.92,1732.57
Clemson,2024-04-08,Florida St.,Away,W6 - 2,Florida St.,Clemson,2,6,1488.92,1732.57
Clemson,2024-04-11,Georgia,Away,W8 - 1,Georgia,Clemson,1,8,1541.51,1732.57
Clemson,2024-04-14,Notre Dame,Home,L4 - 10,Clemson,Notre Dame,4,10,1732.57,1481.46
Clemson,2024-04-15,Notre Dame,Home,W5 - 1,Clemson,Notre Dame,5,1,1732.57,1481.46
Clemson,2024-04-16,Notre Dame,Home,W6 - 4,Clemson,Notre Dame,6,4,1732.57,1481.46
Clemson,2024-04-18,Georgia,Home,L4 - 5,Clemson,Georgia,4,5,1732.57,1541.51
Clemson,2024-04-21,NC State,Away,W10 - 2,NC State,Clemson,2,10,1565.92,1732.57
Clemson,2024-04-22,NC State,Away,W9 - 7,NC State,Clemson,7,9,1565.92,1732.57
Clemson,2024-04-23,NC State,Away,W8 - 5,NC State,Clemson,5,8,1565.92,1732.57
Clemson,2024-04-25,Kennesaw St.,Home,W15 - 5(7 Innings),Clemson,Kennesaw St.,15,5,1732.57,1345.38
Clemson,2024-04-28,Boston College,Away,W9 - 7,Boston College,Clemson,7,9,1584.52,1732.57
Clemson,2024-04-28,Boston College,Away,L1 - 3,Boston College,Clemson,3,1,1584.52,1732.57
Clemson,2024-04-29,Boston College,Away,W6 - 3,Boston College,Clemson,3,6,1584.52,1732.57
Clemson,2024-05-05,Louisville,Home,W6 - 3,Clemson,Louisville,6,3,1732.57,1476.35
