,team,conference,avg_talent,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
42,Arkansas,SEC,60.275782644182215,2016,99.29896662713875,288.0,10.0,18.0,10.0,11.0,13.0,4.0,229.0,15.0,1.0,684.0,36.0,3434.0,406.0,247.0,10.0,26.0,80.0,680.0,27088.0,1.0,143.0,17.0,517.0,21.0,2135.0,26.0,60.0,70.0,176.0,5569.0,25.0,64.25,45.37931034482756,56.38443549434845,451.47,#a41f35,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/8.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/8.png']",0.433,186.185,6.26,50.0,32.0,6.0,45.752,62.096,62.206,13.0,7.0,6.0,8.0,3.0,5.0,50.5153875803239,34.23011024164549,63.221526975552365,35.09900301304225,54.21948824495615,5.951509606587365,67.30732420305642,35.235467980295596,65.53012617335122,31.968443637054662,57.85433401082287,39.05977011494252,44.35284575536285,30.700000000000017,30.298076923076906,71.5,70.5,9.93626969337625,36.75,81.86546503244415,45.37931034482756,28.094736842105206,4.333333333333329,57.85433401082287,50.5153875803239,63.221526975552365,638.8707513107473,39.059770114942545,53.69135802469136,54.21948824495615,31.968443637054662,34.23011024164549,35.09900301304225,143.3778670321262,44.87565994876247,-4.5,47.0,61.63341121906827,43.0,69.33206437064244,1.0643780429842333,33.0,26.411764705882355,85.0,1616.210274873706,52.0,328.53,203.6,40.0,329.76957062129907,68,271.4209980834087,104,25.0,59.0,88.0,25.0,115.0,88.0,61.0,4.2,0.73725,3,2.45,-0.22,-2.82,27,-1.617,30
43,Missouri,SEC,52.896696501445646,2016,99.29896662713875,291.0,13.0,24.0,13.0,5.0,12.0,2.0,170.0,10.0,1.0,811.0,43.0,3545.0,448.0,249.0,15.0,25.0,80.0,657.0,16892.0,25.75,265.0,27.0,500.0,24.0,2461.0,27.0,72.0,83.0,194.0,6006.0,23.0,61.5,56.548350824587686,54.596596076393396,281.53,#f1b82d,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/142.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/142.png']",0.4885,55.21,2.059,64.0,83.0,56.0,40.168,48.571,57.099,12.0,4.0,8.0,8.0,2.0,6.0,59.908852085888896,34.32438056252539,52.470138709758885,62.17140053900931,55.835967165676806,62.537408139775124,39.295321342267556,46.42352941176472,67.19285507458457,36.778361135716935,52.112282719978325,46.902165196471515,30.494746513349213,4.535714285714278,5.65384615384616,73.8,73.7,9.93626969337625,39.5,1.0,56.548350824587686,4.126315789473651,9.666666666666657,52.112282719978325,59.908852085888896,52.470138709758885,571.7881500131422,46.902165196471536,56.81481481481482,55.835967165676806,36.77836113571693,34.324380562525405,62.171400539009326,154.1520959253926,50.24818336642937,-0.3,70.0,61.02775600024585,44.0,96.41549711622109,1.1490269603959076,40.0,28.57527993109389,67.0,1680.876263107078,44.0,438.47,156.39999999999998,98.0,326.69568444905985,70,299.4465380739186,90,39.0,40.0,87.0,51.0,52.0,83.0,53.0,3.9,0.9014545454545455,67,-1.23,-3.88,-5.97,73,-5.148,75
44,Minnesota,Big Ten,37.479090292860405,2016,82.54795866508556,250.0,5.0,10.0,5.0,15.0,13.0,1.0,136.0,12.0,34.0,928.0,39.0,2257.0,328.0,181.0,9.0,9.0,88.0,743.0,24263.0,1.0,136.0,24.0,558.0,34.0,2387.0,37.0,101.0,73.0,193.0,4644.0,17.0,34.0,38.143553223388295,49.23307782252826,404.38,#5e0a2f,#fab41c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/135.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/135.png']",0.3005,32.6035,7.153,47.0,31.0,66.0,68.569,43.302,65.115,13.0,9.0,4.0,9.0,5.0,4.0,47.84787961181965,70.2727638730457,16.489008671891582,51.01768867376151,37.3431335755435,31.820128087831677,55.14441075735991,39.21344537815128,20.119784206235522,61.05086561424413,70.64515360340053,48.510817194142646,58.10430593516885,87.27142857142857,19.509615384615387,65.3,71.8,8.41345078773505,67.0,59.45782263878877,38.143553223388295,92.7052631578947,6.499999999999986,70.64515360340053,47.84787961181965,16.489008671891582,431.6280935714582,48.510817194142675,45.135802469135804,37.3431335755435,61.05086561424414,70.2727638730457,51.01768867376153,172.81853694995274,47.336890003384354,7.0,24.0,59.85135186175058,45.0,49.44147218666619,1.7213893420424282,69.0,35.96153846153847,17.0,1397.203242530602,74.0,375.62,257.8,6.0,346.5611428792754,56,309.6949803241962,79,63.0,68.0,17.0,119.0,91.0,21.0,84.0,3.4,0.8954166666666666,64,1.93,-0.86,-2.71,35,-1.941,35
45,Utah,Big 12,44.52811708882649,2016,89.9124987294596,284.0,13.0,22.0,17.0,13.0,13.0,2.0,150.0,8.0,34.0,631.0,27.0,2817.0,399.0,212.0,19.0,15.0,90.0,785.0,26053.0,25.75,273.0,36.0,570.0,27.0,2782.0,43.0,101.0,74.0,194.0,5599.0,25.0,34.0,39.33095952023987,60.9247758867091,434.22,#ea002a,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/254.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/254.png']",0.301,41.458499999999994,9.669,33.0,27.0,51.0,66.874,48.673,73.267,13.0,9.0,4.0,9.0,5.0,4.0,52.13244834270321,57.079233791320746,26.712568286818282,43.86328430040868,42.785732759572525,41.82302613684132,34.13536291408367,41.64210526315793,41.43225039619651,47.542440014852126,44.62334684882714,48.02214156079853,79.18191581335968,77.37142857142857,27.65384615384616,66.5,71.1,9.082954429950872,67.0,73.65710165825527,39.33095952023987,80.19999999999995,5.333333333333314,44.62334684882714,52.13244834270321,26.712568286818282,495.71015535296806,48.02214156079855,39.4320987654321,42.785732759572525,47.54244001485213,57.079233791320746,43.863284300408694,154.66500858761722,45.01928458261259,-0.1,35.0,59.57220801331008,46.0,48.861643154619856,1.5835866816991968,63.0,35.5537037037037,18.0,1645.206651398119,46.0,345.78,239.39999999999998,12.0,319.5839138602747,76,307.2353014805807,84,51.0,55.0,36.0,104.0,102.0,21.0,99.0,3.2,0.8495,49,2.55,-0.23,-2.18,28,-1.226,26
46,Colorado,Big 12,38.63703708827313,2016,89.9124987294596,326.0,8.0,19.0,9.0,11.0,14.0,1.0,203.0,11.0,1.0,566.0,27.0,3563.0,469.0,289.0,15.0,21.0,76.0,661.0,25980.0,25.75,310.0,34.0,635.0,30.0,2557.0,36.0,68.0,104.0,236.0,6120.0,20.0,36.75,61.335082458770586,39.08483824866831,433.0,#CFB87C,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/38.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/38.png']",0.27449999999999997,61.101,14.19,19.0,11.0,18.0,82.181,61.261,33.301,14.0,10.0,4.0,10.0,8.0,2.0,51.6301711721793,64.20041912056942,21.6585001484535,76.73316969758065,45.24280519172524,44.838975297346764,46.37012675091677,46.322923588039885,100.0,69.18030631838019,54.09294212401305,67.59999999999998,56.47297531833688,30.275714285714287,54.519230769230774,71.2,66.9,9.082954429950872,64.25,73.07656813266044,61.335082458770586,31.221052631578857,-1.6666666666666572,54.09294212401305,51.6301711721793,21.6585001484535,442.1548826206647,67.60000000000001,56.27160493827161,45.24280519172524,69.18030631838019,64.20041912056942,76.73316969758065,175.67583919263652,54.77422860814804,8.1,53.0,59.530115698601925,47.0,53.738438416536056,1.494951262512887,57.0,25.780610021786494,88.0,1425.9761609896436,72.0,407.0,208.4,34.0,294.1092349703489,97,478.5560494938009,3,59.0,56.0,28.0,112.0,11.0,27.0,56.0,3.2,0.7866923076923077,13,4.25,1.24,-1.24,14,-0.187,15
47,Nebraska,Big Ten,60.758545796616275,2016,82.54795866508556,265.0,12.0,21.0,5.0,4.0,13.0,2.0,122.0,9.0,1.0,687.0,33.0,2752.0,400.0,201.0,16.0,18.0,75.0,695.0,25087.0,1.0,168.0,24.0,523.0,24.0,2199.0,26.0,80.0,86.0,196.0,4951.0,14.0,36.75,60.630059970015,58.41665583993765,418.12,#d00000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/158.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png']",0.11300000000000002,43.532,7.038,48.0,26.0,59.0,53.319,54.622,55.55,13.0,9.0,4.0,9.0,6.0,3.0,47.09718950311088,46.6342664860168,37.69708329251489,59.43900979055229,37.38776827589683,64.50444707752763,67.13438904358316,58.96174334140437,50.61839138389112,48.141989848800904,62.80016181490306,54.08171941426545,45.83698185883348,54.46000000000001,51.55769230769232,68.6,68.0,8.41345078773505,64.25,65.99596250901229,60.630059970015,58.31578947368421,0.1666666666666572,62.80016181490306,47.09718950311088,37.69708329251489,643.259507241966,54.08171941426547,51.65432098765432,37.38776827589683,48.141989848800904,46.634266486016806,59.43900979055229,161.52286532929833,46.06621786614877,2.6,37.0,59.11884192787982,48.0,60.229097614820205,1.0804348667614352,36.0,27.21818181818182,76.0,1806.79679342198,27.0,361.88,149.6,106.0,371.08103900753645,41,369.4348125726233,28,24.0,70.0,55.0,84.0,60.0,27.0,68.0,3.0,0.873,56,2.78,-0.17,-2.28,25,-1.564,28
48,Louisiana Tech,Conference USA,26.374168246019345,2016,3.759754492500555,358.0,6.0,10.0,8.0,9.0,14.0,1.0,127.0,9.0,100.0,1436.0,57.0,5087.0,543.0,362.0,10.0,43.0,71.0,675.0,23838.0,1.0,178.0,17.0,417.0,30.0,2119.0,44.0,89.0,78.0,155.0,7206.0,17.0,47.75,84.5266116941529,62.095231908535794,397.3,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']",0.518,266.089,3.978,59.0,66.0,95.0,36.829,79.04,52.105,14.0,9.0,5.0,9.0,6.0,3.0,100.00000000000003,19.47447233607258,60.17102752882954,58.62015545866066,99.07448646566438,65.66389185985079,35.47115191921016,33.68571428571431,63.608608807727975,23.343565628215778,85.68268241778773,1.0,35.14185767649778,35.79142857142858,25.644230769230774,70.2,71.2,1.2508867720455044,53.25,56.0888248017304,84.5266116941529,41.6421052631578,5.5,85.68268241778773,100.00000000000003,60.17102752882954,330.674256781994,0.9999999999999858,54.370370370370374,99.07448646566438,23.34356562821577,19.47447233607258,58.62015545866066,190.7070690221344,60.113951236240474,14.0,60.0,58.93186565705979,49.0,85.35084657087093,2.041283789578492,84.0,36.663570691434465,16.0,2115.5493265408163,6.0,442.7,213.8,25.0,481.85466876277115,3,225.37674728562206,124,81.0,1.0,117.0,31.0,63.0,44.0,59.0,2.9,0.926076923076923,82,0.2,-2.49,-4.05,57,-3.482,54
49,Houston,Big 12,39.712126661778754,2016,89.9124987294596,312.0,19.0,30.0,10.0,11.0,13.0,2.0,132.0,15.0,34.0,783.0,37.0,3852.0,523.0,352.0,7.0,24.0,58.0,554.0,25790.0,1.0,73.0,19.0,561.0,29.0,1912.0,39.0,101.0,109.0,233.0,5764.0,25.0,72.5,71.39092953523237,66.3783292191763,429.83,#c92a39,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/248.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png']",0.257,58.302,8.928,38.0,37.0,71.0,68.239,55.379,53.449,13.0,9.0,4.0,8.0,5.0,3.0,49.852588381634376,76.24236730859556,46.329648603079875,43.98121065240392,46.38242081730316,32.99207910864905,63.605265931117145,56.15714285714287,12.146475586197312,66.44327536865221,63.80969385617664,38.48448275862067,72.70165423879719,100.00000000000003,61.5,64.6,66.1,9.082954429950872,28.5,71.56813266041817,71.39092953523237,100.0,-3.000000000000014,63.80969385617664,49.852588381634376,46.329648603079875,451.92842419798865,38.4844827586207,70.80246913580247,46.38242081730316,66.44327536865222,76.24236730859558,43.98121065240393,176.2397386951136,54.871918521944856,8.3,39.0,57.695889558182806,50.0,55.249187162287846,1.2258578357472245,46.0,26.50426742532005,81.0,2074.5397258896955,10.0,350.17,249.0,7.0,402.9716966979603,29,354.95495453161254,42,56.0,60.0,11.0,65.0,101.0,106.0,26.0,2.3,0.8805000000000001,59,1.71,-0.78,-2.5,34,-1.877,34
50,BYU,Big 12,37.40650462738806,2016,89.9124987294596,299.0,12.0,19.0,7.0,10.0,13.0,3.0,372.0,12.0,1.0,700.0,33.0,2573.0,412.0,245.0,21.0,15.0,83.0,782.0,25477.0,1.0,204.0,24.0,544.0,28.0,2615.0,29.0,74.0,93.0,195.0,5188.0,19.0,20.25,74.76761619190401,66.15967259971418,424.62,#003da5,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/252.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/252.png']",0.1915,24.5875,9.8,31.0,40.0,68.0,68.188,48.302,72.569,13.0,9.0,4.0,0.0,0.0,0.0,57.36843531355052,58.5060638505816,19.513161403244368,53.0569994565852,44.63667654861946,38.53953309919427,39.40029967170797,50.327526132404216,37.83480772087955,59.73480697817442,55.466006701005455,57.594482758620686,69.43265206651493,65.35,17.5,67.7,73.0,9.082954429950872,80.75,69.08896899783707,74.76761619190401,67.69473684210519,8.499999999999986,55.466006701005455,57.36843531355052,19.513161403244368,430.9682238853459,57.5944827586207,39.839506172839506,44.63667654861946,59.73480697817442,58.5060638505816,53.05699945658522,169.82758448067787,48.80269059179259,5.8,46.0,57.56043075039021,51.0,56.12854928068522,1.814518928913056,74.0,35.01212121212121,22.0,2103.532690836401,7.0,355.38,198.8,46.0,320.274112737322,75,334.5546868972457,61,64.0,48.0,31.0,116.0,85.0,6.0,97.0,2.3,0.8914166666666666,63,2.18,-0.75,-2.7,33,-1.852,33
51,Kansas State,Big 12,34.56128349495761,2016,89.9124987294596,278.0,9.0,15.0,7.0,8.0,13.0,3.0,205.0,5.0,34.0,991.0,38.0,2041.0,309.0,177.0,16.0,10.0,88.0,710.0,25422.0,25.75,227.0,22.0,572.0,39.0,3013.0,30.0,70.0,79.0,175.0,5054.0,12.0,20.25,65.30547226386807,62.095231908535794,423.7,#3c0969,#e2e3e4,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2306.png']",0.069,23.402666666666665,12.072,27.0,18.0,32.0,68.545,72.079,67.786,13.0,9.0,4.0,9.0,6.0,3.0,77.23429061633243,40.600885727705815,17.260591276931535,59.38694401945381,60.872841311410085,56.0704483074108,45.357461284846025,80.67142857142858,36.1481378763867,48.70099312414369,69.81884725827979,55.42931034482757,42.53080076390462,66.19857142857143,20.144230769230774,68.0,71.9,9.082954429950872,80.75,68.65118961788033,65.30547226386807,64.56842105263152,6.666666666666671,69.81884725827979,77.23429061633243,17.260591276931535,405.1025772268873,55.42931034482759,49.617283950617285,60.872841311410085,48.70099312414369,40.60088572770583,59.38694401945383,181.87164944977198,50.6760910126629,10.5,45.0,57.32753741325813,52.0,52.73345313836762,1.7526425155334118,71.0,40.297129186602874,7.0,1927.5516685017042,20.0,356.3,158.0,96.0,392.8130514837821,32,341.0819304331769,53,69.0,10.0,69.0,118.0,61.0,6.0,74.0,2.2,0.8341666666666666,32,3.2,0.4,-1.95,20,-0.912,20
52,App State,Sun Belt,9.725344806120049,2016,1.0,288.0,16.0,29.0,5.0,1.0,13.0,2.0,271.0,8.0,34.0,702.0,34.0,2327.0,334.0,203.0,20.0,16.0,79.0,750.0,26206.0,1.0,185.0,21.0,578.0,29.0,3262.0,33.0,79.0,59.0,175.0,5589.0,13.0,31.25,22.8928035982009,55.88281148499415,436.77,#ffcc00,#222222,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2026.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2026.png']",-0.007999999999999993,33.1445,4.559,54.0,41.0,102.0,64.17,52.08,56.895,13.0,10.0,3.0,8.0,7.0,1.0,58.8492113318498,67.60636606000011,34.08640555311118,72.01001222153181,53.16540902501528,48.27839677148478,39.56280274696924,75.53667953667954,58.85742177687857,68.53777211917651,57.522621884459326,64.07513611615244,50.365414601576745,49.51000000000002,12.846153846153868,69.5,72.6,1.0,69.75,74.87051189617881,22.8928035982009,48.936842105263096,7.833333333333314,57.522621884459326,58.8492113318498,34.08640555311118,179.32131641927316,64.07513611615246,44.18518518518518,53.16540902501528,68.53777211917651,67.60636606000011,72.01001222153181,183.6761314458135,59.042529385114115,11.2,43.0,57.171830120822065,54.0,68.82957173155823,4.182436393933316,124.0,32.55658263305322,38.0,1380.1819579895841,76.0,343.23,138.20000000000002,113.0,340.9748473128896,61,419.4695416765728,8,122.0,44.0,21.0,97.0,21.0,16.0,87.0,2.1,0.8396153846153845,38,,,,117,,117
53,Texas Tech,Big 12,50.79513605489231,2016,89.9124987294596,361.0,11.0,25.0,6.0,10.0,12.0,0.0,15.0,11.0,1.0,489.0,28.0,5556.0,653.0,428.0,5.0,47.0,94.0,744.0,22275.0,1.0,171.0,19.0,389.0,22.0,1243.0,14.0,47.0,101.0,196.0,6799.0,17.0,58.75,89.01649175412291,41.51578537092374,371.25,#CC0000,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2641.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2641.png']",0.32899999999999996,136.5035,4.703,53.0,64.0,28.0,25.208,79.157,44.986,12.0,5.0,7.0,9.0,3.0,6.0,71.5127712515312,11.480498418072074,71.8213347073733,51.56465811139279,82.25765347622728,38.69206196597764,46.08606036261281,42.09747899159663,68.83507630030397,10.105292115246144,96.71657295426482,18.056551724137904,8.35782509071062,12.17285714285714,33.15384615384616,72.7,69.7,9.082954429950872,42.25,43.693006488824835,89.01649175412291,15.589473684210432,3.0,96.71657295426482,71.5127712515312,71.8213347073733,552.6830550444755,18.056551724137933,45.0,82.25765347622728,10.105292115246144,11.480498418072088,51.56465811139279,162.67910585640976,49.79036801330714,3.0,59.0,57.174075098637246,53.0,80.64796123553472,1.3461603231894432,50.0,23.464285714285715,99.0,1751.4181249597038,33.0,348.75,154.6,102.0,419.25931186084415,24,235.29340181459565,119,42.0,18.0,124.0,11.0,88.0,77.0,85.0,2.1,0.9283636363636364,86,-0.47,-3.18,-5.27,65,-4.384,66
54,Air Force,Mountain West,28.01967158686901,2016,22.640352363205153,302.0,8.0,15.0,9.0,8.0,13.0,1.0,145.0,8.0,34.0,508.0,20.0,1752.0,150.0,68.0,15.0,14.0,67.0,681.0,26564.0,25.75,99.0,10.0,827.0,39.0,4126.0,30.0,71.0,99.0,196.0,5878.0,17.0,36.75,85.23163418290852,53.51617513316877,442.73,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']",0.517,39.7245,0.881,68.0,49.0,113.0,45.488,50.309,62.254,13.0,10.0,3.0,8.0,5.0,3.0,73.3996255043071,74.0821535404954,1.0,1.0,59.43735875715407,58.05359464535081,12.1251292539488,64.37203647416416,33.85283232190483,44.76118467190812,65.02423019399899,49.4318131256952,62.056913783123335,50.217142857142846,30.298076923076906,69.1,70.5,2.967304760291377,64.25,77.70656092285512,85.23163418290852,53.10526315789474,4.333333333333329,65.02423019399899,73.3996255043071,1.0,345.63337806244556,49.43181312569522,53.55555555555556,59.43735875715407,44.76118467190812,74.0821535404954,1.0,176.9552889635897,42.28005374564412,8.6,58.0,57.115669513117034,55.0,89.67686242689399,1.9702958198584737,81.0,36.7,15.0,1956.6959983386146,19.0,337.27,170.6,79.0,319.2570812119026,77,297.79809705724466,93,76.0,14.0,15.0,127.0,127.0,27.0,62.0,2.0,0.9406666666666667,97,1.3,-1.05,-2.27,36,-1.773,31
55,Navy,American Athletic,33.76763456776462,2016,47.65002541080807,295.0,17.0,28.0,9.0,11.0,14.0,2.0,60.0,7.0,1.0,1111.0,48.0,1794.0,158.0,93.0,7.0,9.0,39.0,341.0,26199.0,1.0,146.0,15.0,742.0,61.0,4342.0,20.0,57.0,91.0,167.0,6136.0,16.0,47.75,100.0,63.00844484864233,436.65,#00225b,#b5a67c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2426.png']",0.3055,38.6775,4.435,57.0,54.0,69.0,29.734,79.724,56.056,14.0,9.0,5.0,9.0,7.0,2.0,94.4407123590112,22.61056056157014,40.36932467526634,50.19826034818914,91.2369108737589,80.34492223238794,1.5410976645174657,25.514285714285734,79.5968707964973,17.239756567035073,91.244825821235,21.644868154158218,16.268820554831834,58.985714285714295,31.673076923076934,68.2,70.2,5.240911400982551,53.25,74.81341023792359,100.0,62.4842105263157,3.8333333333333286,91.244825821235,94.4407123590112,40.36932467526634,397.8875869796783,21.64486815415823,99.72839506172839,91.2369108737589,17.239756567035073,22.610560561570153,50.198260348189145,202.3815408381302,52.682587564138466,18.6,52.0,56.87310619241989,56.0,77.80691532760942,0.8570259821083994,12.0,34.87916666666666,23.0,2291.3581826871323,3.0,403.35,160.2,92.0,458.1635079118911,7,248.47767906481255,113,70.0,3.0,112.0,78.0,92.0,44.0,2.0,1.9,0.9050769230769231,68,1.36,-1.75,-3.7,44,-2.837,46
56,Michigan State,Big Ten,63.737297162698695,2016,82.54795866508556,246.0,10.0,21.0,7.0,5.0,12.0,2.0,129.0,11.0,1.0,621.0,30.0,2668.0,370.0,211.0,8.0,19.0,77.0,724.0,22810.0,1.0,132.0,20.0,471.0,14.0,2072.0,11.0,56.0,67.0,174.0,4740.0,18.0,67.0,40.70389805097449,46.171885150058465,380.17,#18453b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/127.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/127.png']",0.18633333333333332,37.28066666666667,3.916,60.0,90.0,33.0,41.684,52.352,50.602,12.0,3.0,9.0,9.0,1.0,8.0,41.579694249494025,48.584292580605705,35.37187600185533,57.43161914221392,45.971446601064386,57.51967063129004,56.68928836062145,49.63317972350231,37.2207639621769,45.14859335182807,39.86657156931517,32.968,13.976763041847917,25.325714285714298,31.673076923076934,72.0,70.6,8.41345078773505,34.0,47.93756308579671,40.70389805097449,22.884210526315726,4.499999999999986,39.86657156931517,41.579694249494025,35.37187600185533,670.3390651154426,32.96800000000002,47.71604938271605,45.971446601064386,45.148593351828076,48.58429258060573,57.43161914221393,135.0937426930188,45.68125365451024,-7.8,50.0,56.70976366926857,57.0,78.20956360457662,1.080050436677618,35.0,25.89999999999999,87.0,1362.1575168442475,79.0,339.83,125.19999999999999,121.0,302.3242616993547,93,302.6595256834039,86,22.0,80.0,50.0,91.0,69.0,93.0,78.0,1.8,0.8737272727272728,57,-2.16,-4.55,-6.66,80,-5.599,83
57,Tulsa,American Athletic,21.15827188844468,2016,47.65002541080807,373.0,9.0,15.0,9.0,11.0,13.0,3.0,184.0,12.0,1.0,810.0,40.0,3449.0,449.0,267.0,10.0,33.0,78.0,684.0,23165.0,1.0,224.0,28.0,667.0,33.0,3410.0,31.0,81.0,97.0,210.0,6841.0,21.0,53.25,69.20164917541226,62.095231908535794,386.08,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']",0.3965,79.4325,6.958,49.0,30.0,83.0,58.856,64.14,42.534,13.0,10.0,3.0,8.0,6.0,2.0,66.20789718221326,69.25598461890291,36.93135951634832,36.65788315624016,62.66453451478698,64.59972552607505,25.768459022731022,55.15428571428572,58.21389402769272,55.780099300870944,77.10394295936737,54.48793103448274,35.89327561759001,43.85285714285715,45.52884615384616,70.0,68.2,5.240911400982551,47.75,50.74981975486662,69.20164917541226,43.726315789473624,0.5,77.10394295936737,66.20789718221326,36.93135951634832,283.25701716767884,54.48793103448277,53.148148148148145,62.66453451478698,55.78009930087095,69.25598461890293,36.65788315624017,184.53732955660868,54.582959714893775,11.6,50.0,56.424570173311274,58.0,71.01672304297422,2.4147680676701277,93.0,26.450000000000003,83.0,1963.6195914633,18.0,393.92,212.2,29.0,377.1287758643791,37,375.07892400632136,24,94.0,24.0,20.0,87.0,114.0,63.0,64.0,1.7,0.9188333333333333,77,1.72,-0.63,-1.99,31,-1.532,27
58,Memphis,American Athletic,22.516856419549853,2016,47.65002541080807,304.0,13.0,22.0,11.0,13.0,13.0,3.0,200.0,10.0,100.0,1249.0,49.0,3957.0,477.0,303.0,16.0,34.0,82.0,771.0,21235.0,1.0,175.0,21.0,487.0,23.0,2071.0,23.0,74.0,79.0,196.0,6028.0,21.0,31.25,47.38305847076461,60.9247758867091,353.92,#004991,#8e908f,"['http://a.espncdn.com/i/teamlogos/ncaa/500/235.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/235.png']",0.4355,96.512,5.897,52.0,56.0,70.0,44.263,60.632,83.422,13.0,8.0,5.0,8.0,5.0,3.0,60.1219122858796,35.6665445556944,65.91629775756047,64.2184346660151,63.5948088114538,33.561250510988685,77.84648489014845,44.07510204081635,63.96765338465022,38.95206324906462,64.1420500837564,43.79655172413791,32.0701829848708,69.59285714285713,11.788461538461547,67.3,72.6,5.240911400982551,69.75,35.44657534246579,47.38305847076461,71.86315789473682,7.833333333333314,64.1420500837564,60.1219122858796,65.91629775756047,295.6077856322713,43.79655172413793,41.333333333333336,63.5948088114538,38.95206324906463,35.6665445556944,64.2184346660151,169.7902214465056,54.745010220944664,5.8,49.0,56.343176036535205,59.0,72.19888907622177,2.608185702385744,102.0,39.123129251700675,11.0,1719.5507178264434,41.0,426.08,199.20000000000002,44.0,434.7756614826445,20,302.4648111588401,87,88.0,38.0,82.0,16.0,47.0,16.0,93.0,1.7,0.90525,69,0.49,-2.24,-3.94,51,-3.243,51
