,team,conference,avg_talent,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
114,UAB,American Athletic,33.00809398451927,2024,-4.942857142857143,259,12,26,10,5,12,1,181,16,1.0,651,31,3139,445,284,8,24,98,886,21198,100.0,339,17,391,9,1572,18,48,64,168,4711,26,85.51219512195121,53.24479307546659,29.465017999686964,353.3,#003b28,#ffc845,"['http://a.espncdn.com/i/teamlogos/ncaa/500/5.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/5.png']",0.226,56.0715,-12.74,118,122,102,32.357,29.047,57.606,12,3,9,8,2,6,63.5618781968945,40.90503644719587,30.91295565576405,74.01632665029558,46.94032536677964,0.8125,0.12903225806451613,0.8448275862068966,0.11422845691382766,41.31196034742096,35.336122504785365,23.77870437601996,16.838177774369214,1.163,-1.627,72.9,66.6,3.484317367305831,15.487804878048777,24.36952191235062,53.24479307546659,16.020689655172333,-7.8217821782178305,35.336122504785365,63.5618781968945,30.91295565576405,390.98267258653885,23.778704376019974,27.593085106382972,46.94032536677964,41.31196034742095,40.90503644719588,74.01632665029561,130.8192974544569,49.60808044405843,-13.5,108.0,21.559409444955104,115.0,114.52057543734179,2.2660850777316623,113.0,34.64117647058822,32.0,1151.1899574150718,103.0,366.7,151.6,94.0,176.75128172422353,99,180.01202782093236,95,92.0,50.0,101.0,113.0,23.0,129.0,125.0,-9.2,10.694,77,-4.34,-7.61,-8.87,120,-8.206,122
115,Eastern Michigan,Mid-American,23.906329810223575,2024,-9.85,255,16,29,7,10,12,0,23,10,1.0,404,22,2824,415,248,5,17,78,749,22395,50.5,78,21,472,17,1707,25,71,80,194,4531,17,58.95121951219512,61.653232350554504,43.44185318516199,373.25,#00331b,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2199.png']",0.188,71.236,-13.481,119,114,128,34.766,26.714,54.009,12,5,7,8,2,6,51.08826464591024,43.27627753790932,27.477523075654744,59.25673038681677,26.50091817533096,0.5675675675675675,0.17839195979899497,0.6086956521739131,0.17647058823529413,52.20520946399027,37.23051681706319,53.092696157823866,61.281076054348176,1.363,-1.376,70.8,70.4,1.8668741988646769,42.048780487804876,34.72310756972112,61.653232350554504,30.35862068965517,-0.29702970297026354,37.23051681706319,51.08826464591024,27.477523075654744,308.2393619111234,53.092696157823866,45.628989361702125,26.50091817533096,52.205209463990265,43.27627753790929,59.25673038681679,137.77037436337088,43.30082054760205,-11.1,114.0,21.009013559070823,116.0,117.2602877186709,2.4299297641810065,117.0,21.67792207792209,117.0,1516.4735538754514,58.0,346.75,182.6,44.0,142.29722271395912,120,207.83091354654022,76,114.0,87.0,97.0,120.0,69.0,71.0,93.0,-9.7,11.255,118,-4.56,-6.67,-6.98,111,-6.803,107
116,Arkansas State,Sun Belt,34.38379631448665,2024,-5.414285714285715,284,15,20,8,5,13,0,107,10,1.0,631,32,2957,442,274,14,19,73,672,22660,100.0,277,15,484,18,2050,19,65,81,198,5007,18,51.70731707317073,60.7695428725994,74.16919705744249,377.67,#e81018,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2032.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2032.png']",0.2975,49.929500000000004,-11.861,115,71,98,22.972,38.921,53.085,13,8,5,8,5,3,50.355816468556554,17.770104807753455,33.71461052516355,54.27575645093063,46.246159815217034,0.7454545454545455,0.15848214285714285,0.734375,0.15198237885462554,17.3374183819935,56.84598031173094,8.749191267353154,33.86642768061583,1.206,-1.186,72.4,73.0,3.3289298140058072,49.292682926829265,37.01698469280774,60.7695428725994,19.434482758620618,4.851485148514882,56.84598031173094,50.355816468556554,33.71461052516355,403.48905740442416,8.749191267353183,55.765957446808514,46.246159815217034,17.3374183819935,17.77010480775344,54.275756450930665,134.53881168690657,36.616644408269124,-12.2,104.0,20.591149400628268,117.0,111.17263298107599,1.6654726755735598,88.0,38.78541666666666,12.0,2120.130908336382,10.0,402.33,139.4,111.0,187.1625671206681,88,98.13247090803074,127,88.0,89.0,127.0,108.0,87.0,53.0,73.0,-10.0,10.808,88,-0.27,-3.98,-4.92,71,-4.573,66
117,Massachusetts,FBS Independents,30.538917920710396,2024,1.1666666666666667,236,14,24,4,4,12,0,18,6,1.0,398,22,2181,327,187,6,14,87,758,23268,50.5,130,18,482,18,1968,15,49,66,174,4149,10,54.12195121951219,52.789559101974575,48.33839411488496,387.8,#971B2F,#B1B3B3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/113.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png']",0.42725,21.85725,-17.327,125,131,76,17.921,44.861,18.122,12,2,10,1,0,1,45.06804715835119,28.88153540314437,43.266391940521146,68.20618122730912,44.55602791772136,0.7285714285714285,0.15401785714285715,0.8909090909090909,0.11085450346420324,30.035612533725086,47.564188705287975,7.346436710544282,23.70217274832767,1.097,-1.618,74.6,67.2,5.498077275224317,46.8780487804878,42.27421891381843,52.789559101974575,4.4137931034482705,-6.633663366336606,47.564188705287975,45.06804715835119,43.266391940521146,368.5356174610036,7.346436710544282,44.444148936170215,44.55602791772136,30.035612533725086,28.881535403144383,68.20618122730914,135.30464554967187,43.335632696795386,-11.9,129.0,20.436265184324213,118.0,126.39176982506326,2.056788988869461,106.0,17.913131313131316,127.0,1526.9801399841117,54.0,332.2,101.4,131.0,180.4546557218817,93,134.46976587472284,121,98.0,100.0,118.0,89.0,42.0,61.0,98.0,-10.1,10.601,73,-5.18,-7.54,-8.58,118,-7.749,119
118,Temple,American Athletic,36.98090448312444,2024,-4.942857142857143,187,10,24,10,6,12,0,79,14,1.0,673,35,2592,412,242,9,16,67,541,21751,50.5,79,14,385,10,1120,14,46,59,184,3712,24,75.85365853658536,37.097376251014325,22.523086555016434,362.52,#A80532,#a7a9ac,"['http://a.espncdn.com/i/teamlogos/ncaa/500/218.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/218.png']",0.08750000000000001,29.604,-18.721,127,119,95,40.982,12.845,52.686,12,3,9,8,2,6,10.33970331291249,60.31114920286083,60.97179099370521,46.85615395961284,13.793427260702455,0.7297297297297297,0.20689655172413793,0.7948717948717948,0.14345991561181434,39.64037117931434,40.951553237265315,26.165824340937036,10.947985462647907,1.29,-1.543,71.8,68.2,3.484317367305831,25.146341463414632,29.15448731390228,37.097376251014325,23.531034482758614,-4.653465346534631,40.951553237265315,10.33970331291249,60.97179099370521,427.09913166476764,26.165824340937036,73.01196808510639,13.793427260702455,39.640371179314336,60.31114920286083,46.856153959612854,132.1498597450772,38.652099318184696,-13.0,127.0,19.83031379230451,119.0,126.99999999999999,1.2666848511053255,64.0,21.271428571428572,120.0,851.6454936104719,120.0,357.48,142.0,108.0,126.05647480458548,125,172.97349868272505,101,80.0,132.0,61.0,31.0,106.0,120.0,19.0,-10.6,10.711,78,-4.45,-7.78,-8.88,122,-8.243,123
119,Akron,Mid-American,30.35004518486504,2024,-9.85,215,5,16,10,7,12,0,27,10,1.0,395,25,2790,420,234,3,16,76,584,20556,100.0,27,8,342,11,1206,18,60,58,162,3996,20,78.26829268292683,47.085745198809846,6.376897793081859,342.6,#00285e,#84754e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2006.png']",0.14700000000000002,38.6665,-15.896,124,111,54,28.571,29.574,53.83,12,4,8,8,3,5,39.304630378668094,38.68225717563939,51.76212453157376,64.37310730947235,24.169612129217114,0.7837837837837838,0.19122257053291536,0.6571428571428571,0.1951219512195122,42.977675407843115,28.74815422477441,25.516732686791414,26.686235411412824,1.14,-1.339,73.6,71.1,1.8668741988646769,22.73170731707317,18.81647095827219,47.085745198809846,11.241379310344826,1.089108910891099,28.74815422477441,39.304630378668094,51.76212453157376,366.81859258968217,25.5167326867914,67.35106382978724,24.169612129217114,42.97767540784311,38.6822571756394,64.37310730947235,131.22531619938195,43.5449011554023,-13.3,123.0,19.206064606457016,121.0,123.65205754373417,1.5920676099786844,86.0,16.674999999999997,131.0,626.9454078497356,130.0,377.4,146.8,105.0,143.98452126423336,119,171.54977257974627,105,100.0,114.0,105.0,67.0,52.0,127.0,39.0,-11.1,10.311,58,-3.78,-6.21,-7.0,106,-6.468,101
120,Central Michigan,Mid-American,19.34399434206908,2024,-9.85,215,15,26,12,3,12,1,53,12,34.0,671,37,1961,302,167,2,11,81,731,21193,50.5,221,18,447,17,2027,31,92,57,162,3988,24,100.0,45.45225858804436,47.34668962278917,353.22,#6a0032,#ffc82e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2117.png']",0.322,3.3794999999999997,-14.808,123,120,125,30.33,23.257,49.931,12,4,8,8,2,6,40.331028699082566,74.10197964578165,43.84095897897714,33.55472484618329,41.728911970732995,0.82,0.13253012048192772,0.7857142857142857,0.18181818181818182,48.97671344775327,51.287980629283666,48.6325092200519,52.89954347483865,1.185,-1.615,72.9,66.8,1.8668741988646769,1.0,24.328003774376214,45.45225858804436,16.020689655172333,-7.425742574257413,51.287980629283666,40.331028699082566,43.84095897897714,266.76358492790075,48.632509220051894,47.99867021276596,41.728911970732995,48.97671344775326,74.10197964578164,33.554724846183305,139.63500393696614,47.08905293141848,-10.4,120.0,19.08368462484529,120.0,121.95617263120253,2.7402540725248175,127.0,24.312912912912907,98.0,1430.891378336227,72.0,366.78,170.79999999999998,59.0,177.18888027807637,98,205.26592715977011,80,121.0,111.0,36.0,86.0,125.0,133.0,91.0,-11.2,11.076,108,-4.91,-7.57,-7.97,119,-7.669,117
121,San Diego State,Mountain West,29.589367804801384,2024,-7.3,222,17,32,1,5,12,2,213,8,1.0,561,29,2468,375,234,7,15,109,981,19542,1.0,108,17,424,13,1547,31,65,64,177,4015,9,46.8780487804878,48.04977008385177,40.26529973391767,325.7,#c41230,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/21.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/21.png']",0.21350000000000002,30.302,-13.599,121,124,105,30.611,18.434,67.635,12,3,9,7,2,5,31.693770490416085,30.927239197813094,67.93492769675174,68.58475792673411,39.67552151982613,0.6875,0.14248704663212436,0.8028169014084507,0.11627906976744186,38.185064721503394,36.052410901467496,22.18112279743204,7.250083671247751,1.47,-1.2,69.0,73.2,2.707379600805713,54.12195121951219,10.045764311176356,48.04977008385177,42.64827586206894,5.247524752475272,36.052410901467496,31.693770490416085,67.93492769675174,359.9033436800126,22.18112279743204,15.086436170212764,39.67552151982613,38.185064721503394,30.92723919781311,68.58475792673413,120.15121808817156,46.16688025884077,-17.2,119.0,18.691283331183932,122.0,120.30411508746835,2.7257318311335275,126.0,29.897768762677487,63.0,1312.9453621835378,85.0,394.3,150.6,98.0,175.35663060846144,100,159.87818464348263,109,101.0,121.0,115.0,17.0,41.0,47.0,132.0,-11.5,11.041,104,-5.84,-8.45,-8.96,129,-8.604,128
122,UL Monroe,Sun Belt,11.989627126635497,2024,-5.414285714285715,184,16,24,3,7,12,1,56,12,1.0,121,8,1617,246,134,6,11,71,519,22161,1.0,61,6,454,17,2074,18,50,51,156,3691,15,58.95121951219512,38.75764133080877,61.26154327750821,369.35,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']",0.17566666666666667,11.699666666666666,-11.333,113,96,56,43.181,31.24,45.167,12,5,7,8,3,5,27.139042513540062,25.759764019261524,72.70861049150398,91.27052563709188,37.18296703442982,0.7166666666666667,0.18287037037037038,0.8939393939393939,0.12366737739872068,46.200673554148096,31.575608422204013,28.40027965693497,14.00568881590523,1.431,-1.445,69.7,69.6,3.3289298140058072,42.048780487804876,32.69909834346825,38.75764133080877,37.86896551724134,-1.8811881188118775,31.575608422204013,27.139042513540062,72.70861049150398,199.90570115123182,28.400279656935,75.90824468085106,37.18296703442982,46.20067355414808,25.75976401926154,91.27052563709188,137.92822881677256,50.04359720832923,-11.0,122.0,16.827583006114025,123.0,116.13148210639237,2.596224104721097,122.0,25.191666666666656,94.0,1643.5864455249186,38.0,350.65,148.8,99.0,168.60622846167786,103,191.63124286743647,89,128.0,126.0,120.0,10.0,5.0,71.0,16.0,-12.9,10.538,67,-2.08,-5.28,-6.54,93,-5.783,90
123,New Mexico,Mountain West,17.97780047935248,2024,-7.3,296,13,19,7,7,12,0,3,12,1.0,348,20,2768,390,226,3,12,112,978,20795,50.5,88,9,454,37,3048,19,47,64,149,5816,19,75.85365853658536,66.23235055450365,63.973235248082645,346.58,#BA0C2F,#a7a8aa,"['http://a.espncdn.com/i/teamlogos/ncaa/500/167.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png']",0.234,85.722,-10.018,106,109,118,15.036,67.849,42.247,12,5,7,7,3,4,83.21078944768303,4.86062416364166,44.125664923264026,58.98426709707408,77.27427786420826,0.8115942028985508,0.11471321695760599,0.71875,0.15668202764976957,9.314762272987636,51.544503691550474,8.186723125256094,20.325077663734234,1.189,-1.354,73.2,71.0,2.707379600805713,25.146341463414632,20.88199832249947,66.23235055450365,13.9724137931034,0.8910891089109043,51.544503691550474,83.21078944768303,44.125664923264026,254.34364072138624,8.186723125256094,15.481382978723403,77.27427786420826,9.314762272987622,4.86062416364166,58.9842670970741,124.37863437054989,46.29506429480978,-15.7,116.0,15.677726578614344,124.0,109.47942456265818,3.8451914788438657,130.0,24.977777777777774,96.0,1970.669877173356,18.0,373.42,148.6,100.0,256.15523592670576,31,81.34637665895947,131,123.0,12.0,133.0,82.0,70.0,120.0,131.0,-13.8,11.099,112,-4.23,-6.38,-6.95,109,-6.694,105
124,Purdue,Big Ten,57.02216022946053,2024,8.0,175,5,18,10,1,12,0,0,9,1.0,300,15,2207,329,189,4,13,66,622,19330,1.0,103,15,346,9,1386,22,62,46,147,3593,19,87.92682926829268,35.00865566675684,1.0,322.17,#000000,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2509.png']",0.1375,23.842,-13.836,122,117,6,21.338,29.645,52.981,12,1,11,9,0,9,40.163453463096545,19.970378720481733,30.844006306386405,35.29671113597499,25.569512328628228,0.6071428571428571,0.1829652996845426,0.75,0.16478555304740405,1.0,31.8442165709598,1.0,11.679388250343322,1.133,-1.455,73.2,69.2,7.750412012451932,13.073170731707314,8.213776473055162,35.00865566675684,13.9724137931034,-2.673267326732656,31.8442165709598,40.163453463096545,30.844006306386405,609.2923657223685,1.0,62.348404255319146,25.569512328628228,1.0,19.970378720481747,35.296711135975016,101.67437632129227,25.474010325761327,-23.5,121.0,15.681473393706833,125.0,121.65205754373417,1.0208563819153806,42.0,22.866666666666667,108.0,396.9340566675684,133.0,397.83,114.39999999999999,129.0,128.421188669071,123,57.26708985645672,134,44.0,112.0,126.0,115.0,122.0,131.0,53.0,-13.8,8.406,1,-2.93,-5.65,-8.02,101,-6.076,96
125,UTEP,Conference USA,16.77930140269538,2024,-12.48,200,8,27,7,7,12,0,164,12,34.0,496,24,2400,365,223,11,15,68,611,20125,50.5,311,17,437,9,1450,35,85,59,179,3850,19,56.536585365853654,39.48065999459021,3.8666457974643933,335.42,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']",0.06566666666666666,14.651666666666666,-19.407,129,128,89,39.066,12.952,39.932,12,3,9,8,3,5,32.42282489912262,63.33978953590022,26.275324173677802,48.64096733927596,26.013177999979945,0.6136363636363636,0.21026894865525672,0.6071428571428571,0.19088937093275488,61.95913662232967,10.543083566796184,38.73306991914339,57.79356244064016,1.208,-1.73,72.9,66.0,1.0,44.46341463414634,15.09021807506818,39.48065999459021,16.020689655172333,-9.009900990098998,10.543083566796184,32.42282489912262,26.275324173677802,243.448194569958,38.73306991914339,63.796542553191486,26.013177999979945,61.959136622329666,63.33978953590022,48.64096733927597,133.33411928440802,43.10853676171437,-12.6,130.0,15.38343192117709,126.0,129.34794245626583,2.509774209167204,119.0,32.060784313725485,42.0,500.0911825618566,132.0,384.58,197.0,26.0,95.25441063957655,131,212.67296341664925,69,124.0,120.0,54.0,123.0,102.0,65.0,49.0,-14.1,10.981,98,-5.82,-7.99,-8.83,124,-8.252,124
126,Ball State,Mid-American,20.578366272445095,2024,-9.85,243,12,26,3,7,12,1,115,11,34.0,794,35,2936,439,280,8,26,59,544,22300,1.0,18,10,370,10,1241,20,55,75,177,4177,14,51.70731707317073,64.679199350825,29.465017999686964,371.67,#DA0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2050.png']",0.219,96.834,-18.001,126,123,87,18.686,37.223,52.051,12,3,9,8,2,6,49.6592167607767,24.60286707355607,43.04119161402042,27.76658442299623,35.92045668630259,0.7674418604651163,0.14029850746268657,0.7450980392156863,0.1618798955613577,7.392253951425573,55.95696346311608,1.3127134271274201,19.02571902128011,1.42,-1.513,69.7,68.7,1.8668741988646769,49.292682926829265,33.903124344726365,64.679199350825,37.86896551724134,-3.6633663366336577,55.95696346311608,49.6592167607767,43.04119161402042,277.98514793131903,1.3127134271274343,72.61702127659575,35.92045668630259,7.392253951425559,24.60286707355607,27.76658442299626,140.9003865623548,31.397095084846267,-10.0,126.0,15.158291925826356,127.0,126.0,1.9569390812720846,102.0,23.485714285714288,104.0,1267.064853501989,93.0,348.33,151.0,96.0,184.57782852421582,90,61.074418875105295,133,117.0,90.0,122.0,91.0,130.0,53.0,20.0,-14.2,10.764000000000001,83,-5.59,-7.84,-8.52,123,-7.893,120
127,Tulsa,American Athletic,35.70158343483556,2024,-4.942857142857143,245,10,31,11,7,12,1,66,12,34.0,711,25,2863,437,248,9,23,71,612,21409,50.5,189,23,450,11,1817,18,79,72,196,4680,23,71.02439024390243,49.576142818501495,7.94193144467053,356.82,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']",0.1215,14.443999999999999,-23.104,133,129,132,19.054,13.203,46.728,12,3,9,8,1,7,25.461812411891373,53.76537743128398,67.46402147859231,1.0,30.20734214973109,0.8,0.17209302325581396,0.7254901960784313,0.19811320754716982,11.940158222131984,39.75063903651129,5.805911616905917,32.6684628748485,1.317,-1.443,71.1,70.0,3.484317367305831,29.97560975609756,26.19631998322501,49.576142818501495,28.31034482758622,-1.0891089108910705,39.75063903651129,25.461812411891373,67.46402147859231,415.4689403166869,5.805911616905917,63.66489361702128,30.20734214973109,11.940158222131984,53.765377431283966,1.0,126.02482685511472,31.639785282271788,-15.1,128.0,15.059297915035346,128.0,131.2602877186709,1.473034300791557,79.0,35.55739130434783,27.0,684.3350570784255,129.0,363.18,166.20000000000002,63.0,162.88381507672608,105,72.51144727032188,132,84.0,128.0,81.0,19.0,134.0,110.0,50.0,-14.3,11.173,116,-6.34,-8.76,-8.99,131,-8.662,129
128,Wyoming,Mountain West,15.092845074849713,2024,-7.3,208,15,25,5,5,12,1,37,11,34.0,532,21,2263,347,181,6,11,66,595,22225,1.0,29,10,458,14,1657,15,60,66,181,3920,16,66.1951219512195,48.853124154720035,50.92612302394741,370.42,#492f24,#ffc425,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2751.png']",0.171,17.7085,-11.258,112,118,97,41.722,22.043,50.851,12,3,9,7,2,5,24.964676527936035,46.454316604050206,53.708474489774176,56.841303016635806,17.033869160118204,0.6428571428571429,0.20518867924528303,0.6341463414634146,0.1806930693069307,39.23209182034803,20.923905971542553,34.13690167229299,28.06830432186291,1.264,-1.261,72.0,72.1,2.707379600805713,34.80487804878049,33.254403438876096,48.853124154720035,22.165517241379277,3.069306930693074,20.923905971542553,24.964676527936035,53.708474489774176,228.11677340772468,34.13690167229299,65.90292553191489,17.033869160118204,39.232091820348025,46.45431660405021,56.841303016635834,126.36569397395071,39.705788603143745,-15.0,115.0,13.23663530904278,129.0,113.04382736879745,2.608313238485652,123.0,28.33333333333333,74.0,1537.922035359482,52.0,349.58,134.0,117.0,116.63092614937096,126,176.66461311332705,97,126.0,129.0,94.0,56.0,76.0,99.0,48.0,-15.7,10.854000000000001,90,-5.09,-8.06,-8.92,125,-8.483,126
129,Middle Tennessee,Conference USA,29.392715413932663,2024,-12.48,218,13,27,9,5,12,0,42,10,1.0,527,30,3133,427,273,5,16,88,735,21782,50.5,111,12,335,10,1086,20,55,62,162,4219,19,75.85365853658536,53.7000270489586,32.5640945374863,363.03,#006db6,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2393.png']",-0.04349999999999998,41.906000000000006,-19.398,128,126,90,13.889,20.907,61.424,12,3,9,8,2,6,42.37303349471395,13.699491930548163,52.40770767733994,55.878110050659956,35.78341920905991,0.55,0.23076923076923078,0.7,0.18594104308390022,15.689782589422634,18.145200984413464,9.200401974749724,23.554086484265795,1.063,-1.424,74.8,70.0,1.0,25.146341463414632,29.41916544348919,53.7000270489586,3.048275862068948,-1.0891089108910705,18.145200984413464,42.37303349471395,52.40770767733994,358.11559467211504,9.200401974749738,47.472074468085104,35.78341920905991,15.68978258942262,13.699491930548149,55.878110050659984,102.67766899604874,35.97192415862409,-23.2,131.0,12.120916370483657,130.0,129.04382736879745,2.052409922759589,105.0,22.016666666666666,113.0,1218.534661239312,96.0,356.97,135.0,115.0,148.70936136552726,114,94.46778654538048,130,103.0,106.0,130.0,62.0,81.0,120.0,92.0,-16.6,10.793000000000001,85,-5.32,-7.71,-8.7,121,-7.934,121
130,New Mexico State,Conference USA,8.721307610702915,2024,-12.48,231,6,16,11,1,12,1,41,12,1.0,762,39,1718,320,141,9,12,65,577,21197,1.0,69,12,495,16,2151,14,45,70,182,3869,23,85.51219512195121,54.20881796050851,16.06151197370481,353.28,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']",-0.1335,-0.014249999999999652,-20.775,130,127,107,20.899,18.985,44.223,12,3,9,8,2,6,36.24851653483415,53.896339118415,38.062183587366235,27.350051689310703,19.16006879980999,0.7560975609756098,0.15348837209302327,0.5862068965517241,0.17922077922077922,25.943391583851323,35.412867690144154,30.520147520830477,18.687736789631117,1.194,-1.473,73.3,69.3,1.0,15.487804878048777,24.359142377856983,54.20881796050851,13.289655172413788,-2.4752475247524615,35.412867690144154,36.24851653483415,38.062183587366235,170.1937055518447,30.52014752083049,68.27260638297872,19.16006879980999,25.943391583851323,53.896339118414986,27.350051689310718,127.17376935691229,33.44342521893123,-14.7,125.0,10.051525005099567,131.0,128.2602877186709,3.390254640317666,128.0,21.28846153846154,119.0,892.7584190791813,118.0,366.72,103.4,130.0,128.88363661215453,122,137.70992991240752,119,130.0,116.0,79.0,100.0,131.0,129.0,35.0,-18.2,11.012,101,-5.87,-8.26,-8.92,126,-8.439,125
131,Kennesaw State,Conference USA,2.729244430474246,2024,-12.48,164,7,18,4,8,12,1,55,14,67.0,989,41,1635,297,156,4,6,67,556,21128,1.0,107,15,449,13,1386,22,58,66,187,3021,18,68.60975609756098,45.720043278333776,18.215370167475356,352.13,#fdbb30,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/338.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png']",-0.09266666666666667,-4.575666666666667,-21.686,131,133,133,24.069,11.533,67.074,12,2,10,8,2,6,5.889051053679026,29.508882404136614,44.36154134633023,74.32093404246655,1.0,0.7714285714285715,0.23130841121495327,0.75,0.1945080091533181,41.77116570184234,38.290812141099266,27.141129009623256,20.6530408773679,1.337,-1.344,71.1,70.8,1.0,32.390243902439025,23.76231914447473,45.720043278333776,28.31034482758622,0.49504950495051503,38.290812141099266,5.889051053679026,44.36154134633023,115.72040391340227,27.14112900962327,71.0372340425532,1.0,41.771165701842335,29.5088824041366,74.32093404246656,111.18648830210674,32.80859575807579,-20.2,132.0,8.98749859501643,132.0,131.34794245626583,4.804684231970662,132.0,30.955284552845526,55.0,850.8520027995115,121.0,367.87,174.0,52.0,89.54140454110852,132,172.74211115806875,102,133.0,133.0,117.0,81.0,22.0,101.0,26.0,-19.1,11.175,117,-7.21,-9.77,-9.99,132,-9.691,132
132,Southern Miss,Sun Belt,31.676908569407885,2024,-5.414285714285715,186,12,27,12,4,12,1,115,17,1.0,414,22,2099,318,166,6,7,72,579,19712,50.5,39,11,410,13,1308,20,65,39,155,3407,29,100.0,18.59345415201514,26.81530755986853,328.53,#FFAA3C,#ffc423,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2572.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2572.png']",-0.147,-7.089666666666666,-21.712,132,132,108,20.399,12.972,54.495,12,1,11,8,0,8,18.12215914829727,36.27879830355948,55.26865761807011,36.60355816045444,6.052912400706167,0.6190476190476191,0.2677595628415301,0.74,0.18040089086859687,17.715564302921194,8.26244834151099,26.293124643797455,26.5590058469094,1.136,-1.718,73.5,65.5,3.3289298140058072,1.0,11.514468442021382,18.59345415201514,11.924137931034451,-10.0,8.26244834151099,18.12215914829727,55.26865761807011,378.8809869946171,26.293124643797483,68.0093085106383,6.052912400706167,17.71556430292118,36.27879830355947,36.60355816045447,92.04865367710909,28.340274989001443,-26.9,133.0,6.7612554898220605,133.0,132.3479424562658,1.5281843636250505,81.0,14.36363636363636,134.0,749.618192717522,125.0,391.47,163.0,71.0,87.70617750858453,133,116.89104541073257,124,95.0,131.0,108.0,49.0,119.0,133.0,37.0,-20.8,10.864,91,-6.68,-10.48,-10.97,134,-10.469,134
