,team,conference,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,avg_talent,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
10,USC,Big Ten,2014,65.86754182156133,308.0,15.0,24.0,7.0,9.0,13.0,2.0,212.0,5.0,50.5,974.0,44.0,3856.0,460.0,318.0,14.0,39.0,115.0,1023.0,23741.0,67.0,214.0,23.0,524.0,18.0,2092.0,97.0,208.0,5948.0,12.0,27.4,67.59476744186047,74.12101158118648,395.68,#9e2237,#ffcc00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/30.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/30.png']",0.0015000000000000013,106.726,19.155,13.0,22.0,8.0,70.508,74.596,60.969,13.0,9.0,4.0,9.0,6.0,3.0,61.674466849691925,51.790415691800774,82.00149880645986,66.26500211236953,76.64010333291816,45.86802058546843,35.44188125207311,58.43157894736842,53.232840879777726,67.4475820315723,84.43580083494551,67.5351177102667,40.603207337826,61.029821073558665,36.075471698113205,69.6,69.9,83.11019382627424,6.897049256505577,73.60000000000001,50.266411803357045,67.59476744186047,58.57446808510643,2.333333333333343,84.43580083494551,61.674466849691925,82.00149880645986,846.4563075115841,67.53511771026669,16.083434099153564,76.64010333291816,67.4475820315723,51.790415691800746,66.26500211236956,186.2710481515332,67.63651147080209,3.6,22.0,112.36713775947152,13.0,29.568619014073477,1.208567992135849,58.0,31.740711462450605,44.0,2188.8048291192576,18.0,384.32,74.0,101.0,447.0915927351157,32,400.7780090712686,44,9.0,48.0,66.0,8.0,34.0,10.0,122.0,15.3,0.8470769230769231,47,3.7,0.44,-2.05,25,-1.012,26
11,TCU,Big 12,2014,70.36118494423792,331.0,7.0,14.0,11.0,14.0,13.0,5.0,378.0,11.0,25.75,735.0,35.0,4240.0,529.0,325.0,26.0,37.0,82.0,752.0,24565.0,34.0,345.0,35.0,509.0,32.0,2689.0,85.0,198.0,6929.0,22.0,12.0,56.946511627906986,59.496809264949185,409.42,#4d1979,#f1f2f3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2628.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2628.png']",0.13833333333333334,53.35033333333333,26.11,3.0,4.0,45.0,88.001,75.762,57.664,13.0,12.0,1.0,9.0,8.0,1.0,78.93518915725559,91.33106645614433,64.44513260841924,49.075757832999955,77.54980114137459,50.9477530935668,33.56983443645151,82.13448275862069,19.596360627478944,91.32463211707217,85.34009657830924,86.94813684898674,86.31474281158843,90.94632206759444,1.6226415094339615,64.3,74.5,62.36647523330942,7.305562267657994,89.0,58.3917328713936,56.946511627906986,95.78723404255322,10.0,85.34009657830924,78.93518915725559,64.44513260841924,657.8770475755401,86.9481368489867,48.524788391777506,77.54980114137459,91.32463211707217,91.33106645614433,49.075757832999955,236.8476995460209,75.44359655221098,26.5,9.0,112.13578220414048,4.0,10.188808868487031,1.1430707345260473,50.0,41.057142857142864,7.0,1790.8951477318997,55.0,370.58,128.0,23.0,481.73412908297144,11,422.03307815073674,23,35.0,20.0,2.0,45.0,83.0,3.0,94.0,15.2,0.8418333333333333,43,5.68,2.99,0.85,5,1.759,5
12,Ole Miss,SEC,2014,100.0,265.0,9.0,20.0,10.0,10.0,13.0,3.0,371.0,15.0,1.0,629.0,32.0,3427.0,428.0,258.0,22.0,24.0,69.0,549.0,23220.0,1.0,140.0,23.0,476.0,21.0,2021.0,72.0,183.0,5448.0,25.0,36.2,46.614825581395365,53.647128338454266,387.0,#13294b,#c8102e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/145.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/145.png']",0.0005000000000000004,49.413,20.488,9.0,12.0,5.0,88.464,61.049,47.387,13.0,9.0,4.0,8.0,5.0,3.0,52.444369694581326,67.71721464596166,72.47715135653726,99.99999999999997,59.74652118822274,42.723424270931304,52.51866453428547,80.7593220338983,33.95121246200469,95.60596314212768,64.04855779207304,88.25212464589238,75.54527476114741,52.66500994035785,22.377358490566053,70.7,72.1,73.6180904522613,10.0,64.80000000000001,45.1333851024431,46.614825581395365,50.851063829787215,5.999999999999986,64.04855779207304,52.444369694581326,72.47715135653726,760.164458656921,88.25212464589235,72.82587666263603,59.74652118822274,95.60596314212769,67.71721464596165,100.0,208.06028454240646,74.66520333790511,13.4,14.0,112.06483063740889,14.0,19.414807836334766,0.7222121394230768,10.0,27.143206521739124,75.0,1568.8600533522697,89.0,393.0,120.0,35.0,396.62369877698893,71,488.66319542045073,3,20.0,71.0,23.0,24.0,1.0,26.0,32.0,15.1,0.7235833333333334,3,4.81,2.13,-0.66,11,0.616,13
13,LSU,SEC,2014,100.0,262.0,9.0,16.0,8.0,10.0,13.0,1.0,83.0,9.0,25.75,695.0,27.0,2118.0,276.0,138.0,10.0,17.0,71.0,595.0,25778.0,34.0,280.0,27.0,621.0,25.0,2919.0,71.0,178.0,5037.0,17.0,45.0,48.19767441860465,66.80891042306783,429.63,#461d7c,#fdd023,"['http://a.espncdn.com/i/teamlogos/ncaa/500/99.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/99.png']",0.2605,21.057499999999997,18.998,15.0,21.0,7.0,76.621,60.527,51.753,13.0,8.0,5.0,8.0,4.0,4.0,57.353868263264445,82.65739032596468,36.642394229102365,54.16174338267356,58.32458777843484,73.67287220874388,20.718684458494174,74.656,29.69841948569787,90.40461864178492,85.81077283372363,77.81567196427716,32.89840594456264,42.72564612326043,26.009433962264154,72.0,71.9,87.13854989231876,10.0,56.00000000000001,70.34316946418971,48.19767441860465,41.723404255319146,5.666666666666671,85.81077283372363,57.353868263264445,36.642394229102365,883.0777262938069,77.81567196427713,67.31922611850061,58.32458777843484,90.40461864178494,82.65739032596466,54.16174338267358,204.51902887930248,63.25743377020414,11.8,11.0,112.03670192474388,5.0,21.778272177027837,0.6737798749575061,9.0,36.01111111111112,19.0,1851.2034141858644,49.0,350.37,96.0,79.0,375.24882589502374,94,435.40327776266236,17,5.0,60.0,5.0,124.0,71.0,46.0,44.0,15.1,0.7236666666666666,4,3.31,0.95,-1.7,20,-0.412,21
14,Florida,SEC,2014,100.0,210.0,8.0,15.0,10.0,14.0,12.0,2.0,138.0,14.0,1.0,826.0,41.0,2159.0,324.0,169.0,17.0,18.0,80.0,710.0,21515.0,34.0,325.0,27.0,517.0,22.0,2252.0,70.0,192.0,4411.0,24.0,36.2,38.32645348837208,63.3926967619948,358.58,#0021a5,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/57.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/57.png']",0.2145,30.110500000000002,15.671,22.0,31.0,33.0,85.654,35.309,60.04,12.0,7.0,5.0,8.0,4.0,4.0,39.21405802925332,73.21827336111036,54.84261034073177,64.8559813645704,50.62663748907227,59.42909219190969,38.808141002295265,74.34716981132075,37.43454915758163,90.75777751347265,74.1472445379895,79.69949880148184,59.925286563457846,77.16898608349901,21.028301886792434,67.0,72.1,88.93359655419957,10.0,64.80000000000001,28.326862194612033,38.32645348837208,76.82978723404257,5.999999999999986,74.1472445379895,39.21405802925332,54.84261034073177,899.3963323109052,79.6994988014818,53.55259975816203,50.62663748907227,90.75777751347265,73.21827336111035,64.85598136457043,185.78533150104914,62.2525563497018,3.3,21.0,111.5228991386569,15.0,36.11617442449325,0.7894183848579068,16.0,37.28337850045166,14.0,1681.0001367902832,67.0,361.42,140.0,13.0,394.23676967475086,76,441.3415518963301,15,3.0,105.0,16.0,74.0,39.0,26.0,85.0,14.8,0.8434545454545455,44,2.21,-0.08,-2.27,29,-1.134,28
15,Texas A&M,SEC,2014,100.0,299.0,11.0,19.0,5.0,8.0,13.0,0.0,45.0,15.0,1.0,1170.0,52.0,3971.0,514.0,332.0,5.0,39.0,68.0,663.0,20423.0,1.0,274.0,21.0,421.0,20.0,1949.0,73.0,179.0,5920.0,20.0,67.0,50.75901162790697,68.72760576695816,340.38,#500000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/245.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/245.png']",0.263,77.6715,14.96,23.0,23.0,15.0,44.225,79.059,72.235,13.0,8.0,5.0,8.0,3.0,5.0,74.5154587130422,41.166976829856,61.028811992557536,63.13358370925022,72.1169014672247,92.73264953115046,22.314517438901582,54.70749999999998,67.94735478232592,54.937544929811,86.26814988290397,61.297450424929195,9.101596382440666,52.56660039761432,11.377358490566024,70.1,73.1,83.00466618808329,10.0,34.0,17.564064273340904,50.75901162790697,55.063829787234084,7.666666666666657,86.26814988290397,74.5154587130422,61.028811992557536,845.4969653462117,61.297450424929174,59.17896009673519,72.1169014672247,54.937544929811,41.16697682985598,63.13358370925023,183.95526168034476,61.14987960695694,2.5,15.0,110.30834390039489,16.0,31.792092591773265,0.7841542041827633,15.0,38.54761904761905,13.0,1908.3253085413098,41.0,439.62,108.0,60.0,461.54308942339475,21,354.56776916673834,88,10.0,21.0,92.0,60.0,44.0,108.0,62.0,14.0,0.7609166666666667,10,2.78,0.37,-2.08,26,-0.768,25
16,Clemson,ACC,2014,67.9423094795539,267.0,5.0,14.0,6.0,12.0,13.0,2.0,213.0,12.0,1.0,544.0,29.0,3404.0,451.0,292.0,12.0,23.0,52.0,450.0,25603.0,34.0,198.0,34.0,539.0,20.0,1904.0,93.0,223.0,5308.0,18.0,38.4,53.40668604651162,42.77842117702671,426.72,#f56600,#522d80,"['http://a.espncdn.com/i/teamlogos/ncaa/500/228.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/228.png']",0.3056666666666667,44.51866666666666,16.461,20.0,16.0,50.0,92.5,49.562,32.101,13.0,10.0,3.0,8.0,6.0,2.0,50.98372300741633,100.00000000000003,45.53517173362809,43.33779422120506,56.38364334000222,23.776236350429286,39.44399264094121,80.56666666666665,2.445909486488688,99.110606352642,71.65015695849318,81.02266288951844,41.343498601450534,66.5407554671968,38.358490566037744,68.9,69.9,76.28750897343863,7.085664498141265,62.60000000000001,68.62230452183266,53.40668604651162,63.489361702127624,2.333333333333343,71.65015695849318,50.98372300741633,45.53517173362809,784.4318997585331,81.02266288951841,84.67714631197097,56.38364334000222,99.11060635264201,100.0,43.33779422120506,215.61086345962008,65.89182310914896,16.8,18.0,109.5659804036365,17.0,31.897085664018228,0.5736635648531386,4.0,25.582150101419877,87.0,1422.4598993902657,101.0,353.28,120.0,35.0,354.3136794981071,102,444.84213018255866,13,16.0,74.0,1.0,105.0,97.0,34.0,11.0,13.6,0.81275,22,4.17,1.49,-0.76,14,0.119,16
17,Baylor,Big 12,2014,70.36118494423792,391.0,25.0,34.0,5.0,13.0,13.0,0.0,203.0,8.0,1.0,801.0,40.0,4757.0,519.0,323.0,13.0,38.0,127.0,1149.0,22578.0,1.0,93.0,20.0,619.0,43.0,2802.0,100.0,214.0,7559.0,13.0,23.0,67.88255813953488,87.02540770503427,376.3,#154734,#ffb81c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/239.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/239.png']",0.46849999999999997,105.50800000000001,23.891,6.0,7.0,54.0,70.591,87.713,52.71,13.0,11.0,2.0,9.0,8.0,1.0,84.77120956216709,66.91657489794923,62.713671280102176,38.62839765155587,88.64876979614478,81.51605491221204,16.642607402644373,60.51999999999998,32.93462129267316,70.27273203354002,87.43253467843631,54.50185225539336,39.92821755619277,73.82306163021867,19.575471698113205,67.6,72.3,67.44256999282126,7.305562267657994,78.0,38.80580610477273,67.88255813953488,72.61702127659579,6.333333333333329,87.43253467843631,84.77120956216709,62.713671280102176,704.0233635711024,54.501852255393324,1.0,88.64876979614478,70.27273203354002,66.9165748979492,38.62839765155587,198.2251242446219,68.65855920357653,9.0,8.0,109.27874272445786,18.0,11.799449453030734,1.6320481101249098,94.0,29.375,62.0,2448.2798893421877,6.0,403.7,110.0,56.0,495.54790926192544,5,343.3496498292248,97,25.0,10.0,27.0,55.0,109.0,7.0,127.0,13.4,0.84475,45,4.46,1.9,-0.16,13,0.838,10
18,UCLA,Big Ten,2014,65.86754182156133,304.0,9.0,16.0,10.0,5.0,13.0,3.0,231.0,6.0,25.75,916.0,48.0,3358.0,435.0,298.0,11.0,24.0,104.0,979.0,22561.0,1.0,199.0,22.0,557.0,26.0,2724.0,87.0,202.0,6082.0,16.0,51.6,57.34941860465118,66.80891042306783,376.02,#2774ae,#f2a900,"['http://a.espncdn.com/i/teamlogos/ncaa/500/26.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/26.png']",0.03349999999999999,52.1745,19.205,11.0,8.0,1.0,64.433,75.166,48.689,13.0,10.0,3.0,9.0,6.0,3.0,69.34378084163183,56.07463371040194,46.76457085298941,71.25956467826134,67.8489230956906,61.157264735459165,33.69815067949521,27.52222222222221,59.89428522461732,67.8460516723928,84.62583074878155,51.70012140833673,34.33139025677612,32.19582504970178,19.471698113207538,73.8,72.0,79.70315865039484,6.897049256505577,49.400000000000006,38.64022459829161,57.34941860465118,29.085106382978736,5.833333333333329,84.62583074878155,69.34378084163183,46.76457085298941,815.4832604581349,51.700121408336706,21.35066505441354,67.8489230956906,67.8460516723928,56.07463371040193,71.25956467826137,179.5808335596557,63.189587475227995,0.5,19.0,108.74711645302351,19.0,25.349530253598452,1.2005151392684654,57.0,26.328787878787878,82.0,1938.5970098924836,36.0,403.98,54.0,122.0,395.6343460037495,74,353.7685770294398,91,14.0,29.0,57.0,102.0,29.0,60.0,119.0,13.0,0.8159230769230769,27,5.55,2.17,-0.62,9,0.848,9
19,Stanford,ACC,2014,67.9423094795539,266.0,3.0,10.0,13.0,4.0,13.0,0.0,68.0,8.0,1.0,651.0,30.0,2988.0,381.0,248.0,12.0,20.0,75.0,630.0,25697.0,67.0,403.0,23.0,477.0,22.0,2064.0,70.0,165.0,5052.0,21.0,62.6,55.478779069767455,36.09808555896951,428.28,#8c1515,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/24.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/24.png']",0.30500000000000005,61.8145,19.186,12.0,25.0,23.0,84.001,62.596,50.042,13.0,8.0,5.0,9.0,5.0,4.0,61.58536135062877,77.16567692928103,49.60791431392914,58.619204586913156,67.52355704457307,65.9660926827273,20.52043478344826,61.622222222222206,47.66600404598381,85.04101385730334,69.04028103044496,75.7875354107649,41.40201437779187,61.718687872763425,17.707547169811335,69.2,72.8,72.9806173725772,7.085664498141265,38.400000000000006,69.54483005794157,55.478779069767455,61.38297872340424,7.166666666666657,69.04028103044496,61.58536135062877,49.60791431392914,754.3692488416109,75.78753541076487,63.12938331318017,67.52355704457307,85.04101385730334,77.165676929281,58.61920458691318,192.54346681613217,66.59045468043809,6.4,12.0,108.54986110869086,20.0,20.167631592484135,0.835134784414146,20.0,42.82173913043478,3.0,1309.6941172616803,113.0,351.72,56.0,121.0,395.96232907851487,73,423.6092042222798,22,21.0,49.0,12.0,94.0,55.0,98.0,52.0,12.9,0.8262499999999999,32,2.41,-0.46,-2.87,34,-1.769,37
20,Arkansas,SEC,2014,100.0,288.0,12.0,19.0,11.0,12.0,13.0,1.0,241.0,6.0,25.75,617.0,24.0,2444.0,359.0,199.0,12.0,21.0,68.0,581.0,26599.0,1.0,206.0,22.0,557.0,32.0,2834.0,88.0,188.0,5278.0,17.0,36.2,68.11279069767444,74.89316946348382,443.32,#a41f35,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/8.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/8.png']",0.3085,57.978500000000004,17.506,17.0,28.0,3.0,78.766,71.963,60.727,13.0,7.0,6.0,8.0,2.0,6.0,63.30073102262284,62.194330269544565,64.3446413401505,54.789597384310355,72.12152218691683,64.99764816556916,37.150384944396926,67.88846153846151,20.978509960140286,72.72869610953518,79.6525175644028,80.84669221796369,42.97321616871705,72.54373757455268,19.471698113207538,67.6,72.4,67.89913854989234,10.0,64.80000000000001,78.43892240606897,68.11279069767444,72.61702127659579,6.500000000000014,79.6525175644028,63.30073102262284,64.3446413401505,708.1739868172031,80.84669221796366,68.99516324062878,72.12152218691683,72.72869610953518,62.19433026954455,54.789597384310376,203.16728879065346,64.91325305218004,11.2,30.0,107.91588607355135,21.0,39.72243019181219,0.8204198555940042,19.0,39.87196969696971,11.0,2213.092834707959,17.0,336.68,96.0,79.0,454.1111827986117,25,378.8979855931631,60,24.0,44.0,41.0,46.0,68.0,26.0,41.0,12.5,0.7020833333333334,2,2.91,0.29,-2.48,27,-1.15,29
21,Wisconsin,Big Ten,2014,65.86754182156133,308.0,14.0,18.0,10.0,11.0,14.0,0.0,121.0,16.0,1.0,671.0,31.0,2082.0,322.0,177.0,6.0,15.0,65.0,607.0,28207.0,1.0,277.0,25.0,648.0,46.0,4482.0,68.0,178.0,6564.0,26.0,71.4,43.334011627906975,91.99763649255496,470.12,#c4012f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/275.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/275.png']",0.17,36.104,17.072,19.0,18.0,57.0,68.52,76.184,38.718,14.0,11.0,3.0,9.0,7.0,2.0,74.3356804980541,75.97354114891053,58.55822295575874,55.38050839988361,77.04279536589775,72.65998118532454,38.591517166873494,71.68,44.61918272522233,78.79306737901544,84.66079625292738,63.6345609065156,16.415846480013684,60.1441351888668,29.952830188679258,69.7,70.9,57.45944005743002,6.897049256505577,29.600000000000005,94.28743802640224,43.334011627906975,57.872340425531895,4.000000000000014,84.66079625292738,74.3356804980541,58.55822295575874,613.2676368857274,63.63456090651557,65.88270858524788,77.04279536589775,78.79306737901544,75.9735411489105,55.38050839988363,205.88985109619722,70.01396929125336,12.4,13.0,107.31689452002506,22.0,26.78518238440055,0.9897799321067137,35.0,33.925161290322585,32.0,2306.872846130169,9.0,369.88,130.0,20.0,465.99312861370277,18,420.0336907482268,26,46.0,22.0,13.0,67.0,66.0,114.0,50.0,12.1,0.8329230769230769,38,4.2,1.3,-0.84,16,0.011,17
22,Notre Dame,FBS Independents,2014,43.03244656133829,309.0,8.0,16.0,12.0,7.0,13.0,0.0,138.0,14.0,1.0,918.0,46.0,3711.0,463.0,277.0,16.0,30.0,58.0,487.0,23236.0,1.0,195.0,27.0,484.0,24.0,2073.0,90.0,191.0,5784.0,26.0,58.2,69.00494186046514,59.496809264949185,387.27,#0c2340,#c99700,"['http://a.espncdn.com/i/teamlogos/ncaa/500/87.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/87.png']",0.326,66.201,12.55,50.0,33.0,29.0,50.306,72.391,46.193,13.0,8.0,5.0,0.0,0.0,0.0,65.39903327028966,41.88516553930697,70.42763081935965,56.173859407447566,66.46750171359051,67.99454374412042,28.376584323555015,65.95238095238093,40.10608521585338,53.51972102436565,81.96773885198107,58.36543909348444,51.66273399460993,72.64214711729623,15.839622641509436,67.6,72.1,82.88837042354632,4.821131505576209,42.800000000000004,45.29305298369272,69.00494186046514,72.61702127659579,5.999999999999986,81.96773885198107,65.39903327028966,70.42763081935965,844.4397311231485,58.36543909348441,80.24788391777508,66.46750171359051,53.51972102436565,41.88516553930697,56.17385940744757,188.86534620723302,58.97881862906001,4.7,34.0,105.97060369067913,23.0,70.3067290477079,0.5767137452808678,5.0,31.67874396135265,46.0,1909.7756039036349,40.0,392.73,98.0,77.0,453.27517984019255,26,331.8422738743484,107,11.0,42.0,90.0,30.0,62.0,83.0,16.0,11.3,0.8136923076923076,23,3.02,-0.04,-2.63,28,-1.461,33
23,Michigan,Big Ten,2014,65.86754182156133,222.0,5.0,13.0,8.0,5.0,12.0,1.0,13.0,18.0,1.0,457.0,23.0,2042.0,326.0,189.0,5.0,10.0,42.0,381.0,22267.0,34.0,88.0,18.0,425.0,17.0,1954.0,61.0,156.0,3996.0,26.0,86.80000000000001,45.92412790697675,45.995745686598916,371.12,#00274c,#ffcb05,"['http://a.espncdn.com/i/teamlogos/ncaa/500/130.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png']",-0.09249999999999999,9.3955,7.222,44.0,70.0,43.0,65.686,34.668,44.171,12.0,5.0,7.0,8.0,3.0,5.0,56.244680310228176,58.93373278802707,50.73504854820476,85.39470104387772,53.2940035229812,58.993292159188485,35.881950384944396,51.18490566037735,30.855050508555564,73.04006741736819,64.77510967444007,65.1487451621913,13.699340618682031,65.55666003976141,44.58490566037736,68.2,68.9,83.9630294328787,6.897049256505577,14.200000000000003,35.74254823487249,45.92412790697675,68.40425531914892,0.6666666666666714,64.77510967444007,56.244680310228176,50.73504854820476,854.2093584807154,65.14874516219128,92.93712212817412,53.2940035229812,73.04006741736819,58.93373278802707,85.39470104387773,183.5535304569863,62.94037227178118,2.3,42.0,104.50321253614537,24.0,72.2323488489865,0.4460264877894117,1.0,25.4584541062802,90.0,1410.0828594684126,103.0,348.88,102.0,70.0,385.48074463974854,86,409.1421082407745,37,8.0,63.0,48.0,92.0,10.0,123.0,2.0,10.4,0.8305833333333333,35,-0.15,-2.91,-4.97,66,-4.104,67
24,Tennessee,SEC,2014,100.0,277.0,7.0,12.0,8.0,8.0,13.0,1.0,157.0,14.0,1.0,817.0,36.0,2914.0,453.0,281.0,16.0,23.0,54.0,444.0,23507.0,34.0,213.0,22.0,524.0,20.0,1903.0,81.0,208.0,4817.0,22.0,47.2,45.46366279069768,69.24237768848973,391.78,#ff8200,#58595b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2633.png']",0.0023333333333333353,16.002333333333333,12.329,31.0,37.0,18.0,67.129,56.134,66.142,13.0,7.0,6.0,8.0,3.0,5.0,55.25381065936875,68.94337900837067,46.9668129667499,39.57337193988457,54.51317641004789,46.172336357842966,46.83661248930711,73.82372881355934,43.672113036325854,67.12530184221957,74.48702384935238,64.15391879131259,54.12324058665257,80.41650099403579,31.71698113207549,66.3,70.9,76.23582196697777,10.0,53.800000000000004,47.96009796308465,45.46366279069768,81.74468085106386,4.000000000000014,74.48702384935238,55.25381065936875,46.9668129667499,783.962017881616,64.15391879131255,85.39540507859734,54.51317641004789,67.12530184221959,68.94337900837067,39.57337193988459,194.20416444826455,55.3959754711069,7.1,30.0,104.29446621804387,25.0,51.241898118856355,0.5663539685248467,3.0,36.97626262626263,17.0,1869.6211047536945,47.0,388.22,104.0,67.0,404.6462737267048,66,389.0087945637481,52,17.0,65.0,20.0,99.0,107.0,52.0,10.0,10.2,0.75725,7,2.0,-0.66,-3.06,37,-1.941,42
25,Louisville,ACC,2014,67.9423094795539,265.0,11.0,21.0,16.0,4.0,13.0,1.0,310.0,10.0,25.75,758.0,36.0,3276.0,428.0,237.0,26.0,21.0,90.0,641.0,25597.0,1.0,274.0,38.0,511.0,28.0,1855.0,78.0,199.0,5131.0,26.0,42.8,46.211918604651174,62.28125738596077,426.62,#c9001f,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/97.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/97.png']",0.3625,51.335,10.966,35.0,27.0,47.0,84.982,49.161,35.315,13.0,9.0,4.0,8.0,5.0,3.0,45.091180184503855,86.56984733986448,79.43839013815193,56.68936135631347,64.57417201559724,53.415051740357455,52.33948739049929,100.0,39.24428411803528,93.60407977020728,89.20843091334893,79.25329924687352,97.81839349025266,68.21371769383698,56.207547169811335,68.6,67.6,59.04881550610195,7.085664498141265,58.2,68.56316826951797,46.211918604651174,65.59574468085111,-1.5000000000000142,89.20843091334893,45.091180184503855,79.43839013815193,627.7165046009268,79.25329924687348,61.81257557436518,64.57417201559724,93.60407977020729,86.56984733986445,56.6893613563135,210.0161542932945,70.99450513410638,14.3,23.0,104.1592698480476,26.0,48.528456870680074,1.0211616156365337,39.0,27.26608187134503,74.0,1740.5612568426502,62.0,353.38,64.0,110.0,452.2804300762957,27,511.5684190011054,1,45.0,91.0,3.0,11.0,60.0,41.0,56.0,10.2,0.8039166666666667,18,3.37,0.66,-1.65,22,-0.446,22
26,Boise State,Mountain West,2014,17.026161710037176,338.0,10.0,21.0,9.0,9.0,14.0,5.0,284.0,15.0,1.0,1114.0,63.0,3926.0,451.0,310.0,22.0,27.0,92.0,801.0,27070.0,34.0,286.0,29.0,609.0,39.0,2994.0,91.0,206.0,6920.0,24.0,36.2,60.51511627906977,56.712361143937606,451.17,#0033a0,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/68.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/68.png']",0.2745,84.84349999999999,10.739,37.0,24.0,77.0,65.073,68.171,40.388,14.0,12.0,2.0,9.0,8.0,1.0,68.020577699704,82.05947057938107,73.01852553373718,25.984504577632265,77.51046884030944,69.4524929444967,37.581914227509635,82.84,38.359948606641254,80.88564538685927,89.4858159162211,66.9238275102298,73.16545844498089,64.37574552683897,26.839622641509436,68.5,70.9,51.906317300789674,2.456923791821562,64.80000000000001,83.08111821277106,60.51511627906977,66.29787234042554,4.000000000000014,89.4858159162211,68.020577699704,73.01852553373718,562.7847027344516,66.92382751022978,42.6590084643289,77.51046884030944,80.88564538685927,82.05947057938107,25.984504577632308,208.66309396282284,67.91319876960388,13.7,32.0,103.58243473516956,27.0,57.89444660152109,1.423279623820816,79.0,29.944608648056928,56.0,1771.6248142408785,57.0,388.83,114.0,50.0,479.445540688817,13,403.8930193022531,42,58.0,33.0,6.0,22.0,120.0,26.0,104.0,9.8,0.9143571428571429,77,3.96,0.96,-0.8,19,-0.117,18
