,id,season,week,start_date,home_team,home_elo,away_team,away_elo,home_points,away_points,neutral,conference_game,home_win_prob,home_pr,home_pr_rank,home_or,home_or_rank,home_dr,home_dr_rank,away_pr,away_pr_rank,away_or,away_or_rank,away_dr,away_dr_rank,PEAR_win_prob,pr_spread,PEAR,total,home_score,away_score,GQI
29,401416591,2022,1,2022-09-02,Michigan State,1563.0,Western Michigan,1538.0,35,13,False,False,53.59,3.0,60,32.0,44,29.1,79,-15.0,115.0,11.3,126.0,26.3,59.0,89.94,21.1,Michigan State -21.1,49.4,35.2,14.2,3.4
30,401416590,2022,1,2022-09-02,Eastern Michigan,1380.0,Eastern Kentucky,,42,34,False,False,50.0,-9.0,99,23.3,85,32.3,92,-24.3,,8.7,,10.3,,86.84,18.3,Eastern Michigan -18.3,37.3,27.8,9.5,2.4
31,401411094,2022,1,2022-09-02,Duke,1168.0,Temple,1101.0,30,0,False,False,59.52,4.6,49,29.2,59,24.6,49,-12.6,107.0,15.8,118.0,28.4,73.0,89.09,20.4,Duke -20.4,49.0,34.7,14.3,3.9
32,401405061,2022,1,2022-09-02,Indiana,1330.0,Illinois,1584.0,23,20,False,True,18.81,-6.0,89,29.7,55,35.7,108,11.9,21.0,19.1,101.0,7.1,3.0,13.68,-15.5,Illinois -15.5,45.8,15.2,30.6,5.1
33,401404052,2022,1,2022-09-02,Kansas,1194.0,Tennessee Tech,,56,10,False,False,50.0,2.7,64,39.2,13,36.6,112,-24.3,,8.7,,10.3,,96.09,30.0,Kansas -30.0,47.4,38.7,8.7,1.8
34,401403966,2022,1,2022-09-02,Colorado,1387.0,TCU,1436.0,13,38,False,False,42.99,-19.0,124,24.4,78,43.4,129,18.0,9.0,40.5,11.0,22.5,38.0,1.82,-34.1,TCU -34.1,65.4,15.7,49.8,2.4
35,401411096,2022,1,2022-09-03,East Carolina,1518.0,NC State,1632.0,20,21,False,False,34.16,0.9,65,30.3,52,29.4,80,6.1,43.0,20.8,96.0,14.6,12.0,39.76,-2.5,NC State -2.5,47.6,22.6,25.0,7.8
36,401404147,2022,1,2022-09-03,UConn,1117.0,Central Connecticut,,28,3,False,False,50.0,-15.2,118,13.1,125,28.3,72,-24.3,,8.7,,10.3,,76.68,12.1,UConn -12.1,30.2,21.2,9.0,2.8
37,401405069,2022,1,2022-09-03,Boston College,1443.0,Rutgers,1365.0,21,22,False,False,61.04,-11.0,103,21.0,94,32.0,90,-8.9,97.0,16.0,115.0,24.9,51.0,48.32,1.1,Boston College -1.1,47.0,24.0,23.0,5.9
38,401405062,2022,1,2022-09-03,Iowa,1624.0,South Dakota State,,7,3,False,False,50.0,9.1,28,15.1,121,6.0,2,-24.3,,8.7,,10.3,,98.05,36.4,Iowa -36.4,20.0,28.2,-8.2,1.8
39,401403865,2022,1,2022-09-03,Texas A&M,1708.0,Sam Houston,,31,0,False,False,50.0,7.5,39,24.6,75,17.1,16,-24.3,,8.7,,10.3,,97.68,34.8,Texas A&M -34.8,30.4,32.6,-2.2,1.8
40,401415611,2022,1,2022-09-03,Navy,1403.0,Delaware,,7,14,False,False,50.0,-5.6,84,18.2,103,23.7,43,-24.3,,8.7,,10.3,,90.63,21.7,Navy -21.7,30.4,26.0,4.4,2.2
41,401405067,2022,1,2022-09-03,Michigan,1848.0,Colorado State,1399.0,51,7,False,False,92.99,26.7,4,36.2,27,9.6,4,-19.7,126.0,8.1,129.0,27.9,71.0,99.54,50.3,Michigan -50.3,40.9,45.6,-4.7,2.9
42,401405066,2022,1,2022-09-03,Maryland,1496.0,Buffalo,1382.0,31,10,False,False,65.84,8.8,29,33.0,40,24.3,47,-8.9,97.0,25.1,71.0,34.0,101.0,89.63,21.0,Maryland -21.0,58.2,39.6,18.6,4.5
43,401411095,2022,1,2022-09-03,App State,1656.0,North Carolina,1555.0,61,63,False,False,64.14,0.5,66,31.3,48,30.8,87,6.4,42.0,41.2,9.0,34.8,105.0,37.89,-2.6,North Carolina -2.6,69.0,33.2,35.8,7.7
44,401411100,2022,1,2022-09-03,Virginia,1526.0,Richmond,,34,17,False,False,50.0,-6.5,92,16.7,110,23.2,41,-24.3,,8.7,,10.3,,89.73,20.8,Virginia -20.8,29.4,25.1,4.3,2.2
45,401415209,2022,1,2022-09-03,Air Force,1650.0,Northern Iowa,,48,17,False,False,50.0,3.4,57,15.9,117,12.6,9,-24.3,,8.7,,10.3,,96.37,30.7,Air Force -30.7,23.8,27.2,-3.4,1.8
46,401404057,2022,1,2022-09-03,Iowa State,1779.0,Southeast Missouri State,,42,10,False,False,50.0,5.3,46,16.7,110,11.4,6,-24.3,,8.7,,10.3,,97.05,32.6,Iowa State -32.6,23.6,28.1,-4.5,1.8
47,401403971,2022,1,2022-09-03,UCLA,1667.0,Bowling Green,1210.0,45,17,False,False,93.28,10.8,24,43.1,5,32.3,92,-17.3,122.0,23.0,87.0,40.3,126.0,96.53,32.0,UCLA -32.0,69.4,50.7,18.7,2.4
48,401403855,2022,1,2022-09-03,Arkansas,1626.0,Cincinnati,1801.0,31,24,False,False,26.75,8.5,31,36.2,27,27.7,69,8.8,29.0,26.1,66.0,17.3,17.0,53.36,2.2,Arkansas -2.2,53.6,27.9,25.7,9.1
49,401405063,2022,1,2022-09-03,Nebraska,1623.0,North Dakota,,38,17,False,False,50.0,-1.4,71,24.6,75,25.9,56,-24.3,,8.7,,10.3,,93.94,25.9,Nebraska -25.9,34.8,30.4,4.4,2.0
50,401411097,2022,1,2022-09-03,Miami,1570.0,Bethune-Cookman,,70,13,False,False,50.0,-1.9,72,25.3,69,27.2,64,-24.3,,8.7,,10.3,,93.61,25.4,Miami -25.4,35.8,30.6,5.2,2.0
51,401415211,2022,1,2022-09-03,Wyoming,1409.0,Tulsa,1502.0,40,37,False,False,36.93,-10.5,101,14.9,122,25.4,52,-5.5,83.0,32.3,42.0,37.8,117.0,40.3,-2.3,Tulsa -2.3,55.2,26.4,28.8,5.7
52,401415015,2022,1,2022-09-03,Marshall,1548.0,Norfolk State,,55,3,False,False,50.0,0.5,66,13.6,124,13.1,10,-24.3,,8.7,,10.3,,95.05,27.8,Marshall -27.8,22.8,25.3,-2.5,1.9
53,401426541,2022,1,2022-09-03,Oklahoma,1749.0,UTEP,1323.0,45,13,False,False,92.07,11.8,22,39.2,13,27.4,66,-11.6,104.0,20.5,98.0,32.1,91.0,94.25,27.2,Oklahoma -27.2,59.6,43.4,16.2,3.5
54,401403858,2022,1,2022-09-03,Georgia,1980.0,Oregon,1574.0,49,3,True,False,91.19,31.6,1,36.3,24,4.7,1,15.7,13.0,43.3,4.0,27.6,68.0,85.64,16.7,Georgia -16.7,56.0,36.4,19.6,9.0
55,401426542,2022,1,2022-09-03,UTSA,1512.0,Houston,1620.0,35,37,False,False,34.94,4.3,51,37.6,18,33.3,97,3.8,54.0,41.6,8.0,37.8,117.0,55.59,3.2,UTSA -3.2,75.2,39.2,36.0,8.6
56,401403967,2022,1,2022-09-03,San Diego State,1535.0,Arizona,1306.0,20,38,False,False,78.89,-5.3,82,15.2,120,20.5,31,-2.9,75.0,37.3,19.0,40.2,125.0,47.47,1.2,San Diego State -1.2,56.6,28.9,27.7,7.0
57,401415612,2022,1,2022-09-03,South Florida,1284.0,BYU,1648.0,21,50,False,False,10.95,-13.7,113,34.6,31,48.4,131,-0.7,68.0,33.8,37.0,34.5,103.0,21.56,-10.8,BYU -10.8,75.6,32.4,43.2,4.1
58,401403968,2022,1,2022-09-03,California,1510.0,UC Davis,,34,13,False,False,50.0,-2.6,73,22.9,89,25.5,54,-24.3,,8.7,,10.3,,93.12,24.7,California -24.7,33.7,29.2,4.5,2.1
59,401403860,2022,1,2022-09-03,Ole Miss,1658.0,Troy,1347.0,28,10,False,False,85.7,13.4,17,37.7,17,24.4,48,4.0,53.0,16.3,114.0,12.4,7.0,77.28,13.1,Ole Miss -13.1,45.4,29.2,16.2,8.0
60,401421116,2022,1,2022-09-03,South Alabama,1351.0,Nicholls,,48,7,False,False,50.0,3.2,58,23.7,82,20.5,31,-24.3,,8.7,,10.3,,96.29,30.5,South Alabama -30.5,31.6,31.0,0.6,1.8
61,401415212,2022,1,2022-09-03,Nevada,1556.0,Texas State,1270.0,38,14,False,False,83.84,-19.5,125,16.6,112,36.0,109,-12.8,109.0,16.7,110.0,29.5,81.0,35.8,-3.0,Texas State -3.0,49.4,23.2,26.2,3.7
62,401426536,2022,1,2022-09-03,Ohio,1368.0,Florida Atlantic,1488.0,41,38,False,False,33.39,-5.9,87,30.1,53,36.0,109,-6.0,89.0,24.0,81.0,30.0,84.0,54.48,2.8,Ohio -2.8,60.0,31.4,28.6,7.1
63,401426538,2022,1,2022-09-03,James Madison,1300.0,Middle Tennessee,1445.0,44,7,False,False,30.27,3.6,55,29.0,60,25.4,52,-7.2,94.0,25.4,68.0,32.6,95.0,79.92,13.4,James Madison -13.4,56.2,34.8,21.4,5.7
64,401420777,2022,1,2022-09-03,Georgia Southern,1382.0,Morgan State,,59,7,False,False,50.0,-6.7,93,33.5,38,40.1,124,-24.3,,8.7,,10.3,,89.52,20.6,Georgia Southern -20.6,46.3,33.4,12.8,2.2
65,401426540,2022,1,2022-09-03,USC,1487.0,Rice,1245.0,66,14,False,False,80.11,15.0,14,43.8,3,28.7,76,-15.0,115.0,21.9,93.0,36.9,113.0,97.18,33.6,USC -33.6,65.6,49.6,16.0,2.5
66,401424416,2022,1,2022-09-03,Baylor,1690.0,UAlbany,,69,10,False,False,50.0,9.5,27,36.3,24,26.9,63,-24.3,,8.7,,10.3,,98.14,36.8,Baylor -36.8,41.1,39.0,2.2,1.9
67,401414778,2022,1,2022-09-03,Tulane,1444.0,Massachusetts,1036.0,42,10,False,False,91.28,10.2,25,30.7,50,20.5,31,-27.2,131.0,7.8,130.0,35.0,106.0,98.75,41.2,Tulane -41.2,47.0,44.1,2.9,1.8
68,401404157,2022,1,2022-09-03,Southern Miss,1266.0,Liberty,1600.0,27,29,False,False,12.76,-5.6,84,17.6,104,23.2,41,-3.5,77.0,22.7,90.0,26.2,58.0,48.32,0.2,Southern Miss -0.2,44.8,22.5,22.3,7.0
69,401405065,2022,1,2022-09-03,Wisconsin,1742.0,Illinois State,,38,0,False,False,50.0,7.7,37,25.0,72,17.3,17,-24.3,,8.7,,10.3,,97.73,35.0,Wisconsin -35.0,30.6,32.8,-2.2,1.8
70,401403856,2022,1,2022-09-03,Auburn,1632.0,Mercer,,42,16,False,False,50.0,5.3,46,32.6,41,27.3,65,-24.3,,8.7,,10.3,,97.05,32.6,Auburn -32.6,39.4,36.0,3.4,1.8
71,401404134,2022,1,2022-09-03,Coastal Carolina,1647.0,Army,1544.0,38,28,False,False,64.4,-4.0,79,29.4,57,33.4,98,-2.7,74.0,23.3,85.0,25.9,56.0,50.56,2.0,Coastal Carolina -2.0,56.0,29.0,27.0,7.4
72,401403857,2022,1,2022-09-03,Florida,1572.0,Utah,1790.0,29,26,False,False,22.19,8.3,33,38.4,15,30.1,85,18.6,8.0,36.4,21.0,17.8,21.0,27.12,-7.9,Utah -7.9,61.4,26.8,34.6,8.5
73,401403866,2022,1,2022-09-03,Vanderbilt,1425.0,Elon,,42,31,False,False,50.0,-6.4,91,28.1,61,34.5,103,-24.3,,8.7,,10.3,,89.84,20.9,Vanderbilt -20.9,40.8,30.8,10.0,2.2
74,401404056,2022,1,2022-09-03,Kansas State,1616.0,South Dakota,,34,0,False,False,50.0,16.9,11,34.6,31,17.6,20,-24.3,,8.7,,10.3,,99.18,44.2,Kansas State -44.2,35.6,39.9,-4.3,2.1
75,401403859,2022,1,2022-09-03,Kentucky,1670.0,Miami (OH),1516.0,37,13,False,False,70.82,8.4,32,20.8,96,12.4,7,-12.7,108.0,8.8,128.0,21.4,34.0,92.68,24.5,Kentucky -24.5,31.7,28.1,3.6,3.5
76,401421121,2022,1,2022-09-03,Louisiana,1720.0,SE Louisiana,,24,7,False,False,50.0,-1.1,70,20.3,99,21.4,34,-24.3,,8.7,,10.3,,94.13,26.2,Louisiana -26.2,30.4,28.3,2.1,2.0
77,401425418,2022,1,2022-09-03,Arkansas State,1262.0,Grambling,,58,3,False,False,50.0,-13.0,112,24.1,80,37.1,114,-24.3,,8.7,,10.3,,80.81,14.3,Arkansas State -14.3,40.1,27.2,12.9,2.6
78,401403861,2022,1,2022-09-03,Mississippi State,1520.0,Memphis,1490.0,49,23,False,False,54.31,13.5,16,34.1,34,20.5,31,4.8,48.0,36.3,24.0,31.5,88.0,75.87,11.8,Mississippi State -11.8,61.2,36.5,24.7,8.1
79,401403854,2022,1,2022-09-03,Alabama,1979.0,Utah State,1555.0,55,0,False,False,91.99,28.0,2,42.5,6,14.4,11,-12.8,109.0,24.9,73.0,37.7,116.0,99.14,44.6,Alabama -44.6,59.8,52.2,7.6,3.6
80,401403863,2022,1,2022-09-03,South Carolina,1486.0,Georgia State,1522.0,35,14,False,False,44.84,7.4,40,34.1,34,26.7,61,-4.7,81.0,33.2,39.0,37.9,119.0,82.17,15.0,South Carolina -15.0,66.0,40.5,25.5,6.1
81,401426539,2022,1,2022-09-03,North Texas,1463.0,SMU,1574.0,10,48,False,False,34.55,-3.1,76,30.7,50,33.7,100,2.8,62.0,41.1,10.0,38.3,122.0,37.89,-3.2,SMU -3.2,71.9,34.4,37.6,7.1
82,401404124,2022,1,2022-09-03,Ohio State,1932.0,Notre Dame,1826.0,21,10,False,False,64.8,27.5,3,44.1,2,16.6,14,11.2,23.0,31.4,47.0,20.2,28.0,88.07,19.6,Ohio State -19.6,56.2,37.9,18.3,8.4
83,401411099,2022,1,2022-09-03,Syracuse,1405.0,Louisville,1568.0,31,7,False,True,28.12,3.5,56,27.4,63,23.9,44,9.6,26.0,27.6,62.0,18.0,23.0,37.36,-3.5,Louisville -3.5,48.4,22.4,26.0,8.2
84,401404059,2022,1,2022-09-03,Texas,1633.0,UL Monroe,1207.0,52,10,False,False,92.07,20.5,6,37.0,20,16.6,14,-15.1,117.0,23.0,87.0,38.1,120.0,98.47,39.4,Texas -39.4,57.4,48.4,9.0,2.8
85,401403970,2022,1,2022-09-03,Stanford,1355.0,Colgate,,41,10,False,False,50.0,-5.9,87,26.5,65,32.5,94,-24.3,,8.7,,10.3,,90.34,21.4,Stanford -21.4,39.0,30.2,8.8,2.2
86,401404055,2022,1,2022-09-03,Texas Tech,1536.0,Murray State,,63,10,False,False,50.0,7.8,35,37.9,16,30.2,86,-24.3,,8.7,,10.3,,97.76,35.1,Texas Tech -35.1,43.6,39.4,4.2,1.8
87,401415210,2022,1,2022-09-03,New Mexico,1229.0,Maine,,41,0,False,False,50.0,-22.9,129,7.0,131,29.9,83,-24.3,,8.7,,10.3,,58.07,4.4,New Mexico -4.4,27.9,16.2,11.8,3.4
88,401403974,2022,1,2022-09-03,Washington State,1590.0,Idaho,,24,17,False,False,50.0,5.6,44,23.7,82,18.1,24,-24.3,,8.7,,10.3,,97.14,32.9,Washington State -32.9,30.4,31.6,-1.2,1.7
89,401403973,2022,1,2022-09-03,Washington,1536.0,Kent State,1340.0,45,20,False,False,75.55,12.8,18,39.5,12,26.7,61,-10.1,100.0,26.1,66.0,36.2,111.0,93.94,26.4,Washington -26.4,64.2,45.3,18.9,3.8
90,401403969,2022,1,2022-09-03,Oregon State,1544.0,Boise State,1664.0,34,17,False,False,33.39,12.6,20,31.6,46,19.1,25,4.2,52.0,23.3,85.0,19.1,25.0,75.25,11.1,Oregon State -11.1,46.6,28.8,17.8,8.1
91,401426543,2022,1,2022-09-03,Hawai'i,1223.0,Western Kentucky,1684.0,17,49,False,False,6.58,-22.1,128,16.0,115,38.2,121,3.0,60.0,31.8,45.0,28.8,77.0,6.59,-23.0,Western Kentucky -23.0,57.4,17.2,40.2,2.1
92,401403867,2022,1,2022-09-04,Florida State,1501.0,LSU,1538.0,24,23,True,False,44.7,14.0,15,34.4,33,20.4,29,16.4,12.0,34.0,36.0,17.5,19.0,43.3,-2.5,LSU -2.5,53.2,25.4,27.8,9.4
93,401411101,2022,1,2022-09-05,Georgia Tech,1346.0,Clemson,1766.0,10,41,True,True,8.18,-7.3,95,20.1,100,27.4,66,17.1,10.0,35.1,30.0,17.9,22.0,6.06,-25.2,Clemson -25.2,50.2,12.5,37.7,4.1
94,401441993,2022,1,2022-12-16,UAB,1513.0,Miami (OH),1382.0,24,20,True,False,68.01,-0.7,68,24.9,73,25.6,55,-12.7,108.0,8.8,128.0,21.4,34.0,79.38,12.4,UAB -12.4,40.4,26.4,14.0,4.4
95,401441994,2022,1,2022-12-16,Troy,1564.0,UTSA,1679.0,18,12,True,False,34.03,4.0,53,16.3,114,12.4,7,4.3,51.0,37.6,18.0,33.3,97.0,49.16,-0.6,UTSA -0.6,49.8,24.6,25.2,8.6
96,401441995,2022,1,2022-12-17,Louisville,1704.0,Cincinnati,1739.0,24,7,True,False,44.98,9.6,26,27.6,62,18.0,23,8.8,29.0,26.1,66.0,17.3,17.0,52.24,0.7,Louisville -0.7,44.5,22.6,21.9,9.1
97,401441999,2022,1,2022-12-17,Oregon State,1724.0,Florida,1650.0,30,3,True,False,60.49,12.6,20,31.6,46,19.1,25,8.3,33.0,38.4,15.0,30.1,85.0,61.85,4.5,Oregon State -4.5,59.6,32.0,27.6,8.9
98,401442038,2022,1,2022-12-17,Fresno State,1709.0,Washington State,1644.0,29,6,True,False,59.25,3.1,59,26.9,64,23.9,44,5.6,44.0,23.7,82.0,18.1,24.0,43.03,-2.3,Washington State -2.3,46.3,22.0,24.3,8.4
99,401442041,2022,1,2022-12-17,Southern Miss,1289.0,Rice,1073.0,38,24,True,False,77.62,-5.6,84,17.6,104,23.2,41,-15.0,115.0,21.9,93.0,36.9,113.0,74.19,10.0,Southern Miss -10.0,49.8,29.9,19.9,4.2
100,401441997,2022,1,2022-12-17,BYU,1524.0,SMU,1506.0,24,23,True,False,52.59,-0.7,68,33.8,37,34.5,103,2.8,62.0,41.1,10.0,38.3,122.0,40.3,-3.4,SMU -3.4,73.8,35.2,38.6,7.7
101,401442001,2022,1,2022-12-17,Boise State,1717.0,North Texas,1453.0,35,32,True,False,82.05,4.2,52,23.3,85,19.1,25,-3.1,76.0,30.7,50.0,33.7,100.0,69.42,7.9,Boise State -7.9,53.4,30.6,22.8,6.9
102,401442003,2022,1,2022-12-19,UConn,1128.0,Marshall,1576.0,14,28,True,False,7.05,-15.2,118,13.1,125,28.3,72,0.5,66.0,13.6,124.0,13.1,10.0,14.64,-16.6,Marshall -16.6,34.0,8.7,25.3,3.6
103,401442004,2022,1,2022-12-20,San José State,1480.0,Eastern Michigan,1364.0,27,41,True,False,66.1,-5.7,86,17.4,105,23.1,39,-9.0,99.0,23.3,85.0,32.3,92.0,59.16,3.6,San José State -3.6,48.0,25.8,22.2,6.2
104,401442006,2022,1,2022-12-20,Toledo,1494.0,Liberty,1414.0,21,19,True,False,61.31,-4.0,79,24.5,77,28.5,75,-3.5,77.0,22.7,90.0,26.2,58.0,48.6,-0.3,Liberty -0.3,51.0,25.4,25.6,7.5
105,401442039,2022,1,2022-12-21,South Alabama,1515.0,Western Kentucky,1663.0,23,44,True,False,29.9,3.2,58,23.7,82,20.5,31,3.0,60.0,31.8,45.0,28.8,77.0,50.56,-0.2,Western Kentucky -0.2,52.4,26.1,26.3,8.5
106,401442040,2022,1,2022-12-22,Air Force,1731.0,Baylor,1709.0,30,15,True,False,53.16,3.4,57,15.9,117,12.6,9,9.5,27.0,36.3,24.0,26.9,63.0,33.51,-6.0,Baylor -6.0,45.8,19.9,25.9,8.1
107,401442042,2022,1,2022-12-23,Houston,1606.0,Louisiana,1569.0,23,16,True,False,55.3,3.8,54,41.6,8,37.8,117,-1.1,70.0,20.3,99.0,21.4,34.0,63.42,5.0,Houston -5.0,60.6,32.8,27.8,7.5
108,401442007,2022,1,2022-12-23,Missouri,1470.0,Wake Forest,1663.0,17,27,True,False,24.77,4.6,49,24.4,78,19.8,27,7.3,41.0,42.5,6.0,35.2,107.0,42.48,-3.2,Wake Forest -3.2,61.0,28.9,32.1,8.6
109,401442009,2022,1,2022-12-24,San Diego State,1487.0,Middle Tennessee,1369.0,23,25,True,False,66.36,-5.3,82,15.2,120,20.5,31,-7.2,94.0,25.4,68.0,32.6,95.0,55.32,2.2,San Diego State -2.2,46.8,24.5,22.3,6.7
