,Team,G,AB,H,BA,HPG,ABPG,HPAB,BB,BBPG,IP,ER,ERA,RA,PO,A,E,PCT,APG,EPG,RS,RPG,TB,SLG,KP9,WP9,WHIP,OBP,OPS,PYTHAG,wOBA,wRAA,oWAR_z,pWAR_z,fWAR,ISO,wRC+,BB%,BABIP,RA9,FIP,LOB%,K/BB,Rating,Conference
224,Xavier,54,1719,479,0.279,8.87037037037037,31.833333333333332,0.2786503781268179,193.0,3.574074074074074,430.0,232,4.86,315,1290,553,88,0.954,10.24074074074074,1.6296296296296295,260.0,4.814814814814815,652,0.379,5.086046511627908,4.03953488372093,1.613953488372093,0.3545734840698869,0.7335734840698869,0.413,0.31693353474320246,-75.95008905226435,-0.7298262161642879,-0.7881674987665549,-1.5179937149308427,0.10063990692262943,75.07980213096288,0.09718026183282981,0.2610951008645533,6.593023255813954,1.3237756914488705,0.5896865038985961,1.2590673575129534,-2.54,Atlantic 10
225,Seton Hall,52,1710,444,0.26,8.538461538461538,32.88461538461539,0.2596491228070175,234.0,4.5,433.0,292,6.07,398,1299,508,112,0.942,9.76923076923077,2.1538461538461537,248.0,4.769230769230769,628,0.367,7.108545034642032,4.863741339491917,1.7944572748267897,0.3605,0.7275,0.296,0.31571289537712893,-84.05611612694629,-0.8077193581192545,-0.6196872170412697,-1.4274065751605243,0.10760233918128655,73.34615080922899,0.11386861313868613,0.23969820081253626,8.272517321016167,1.1006596724316462,0.5208806810553291,1.4615384615384615,-2.59,Big East
226,Duke,54,1787,470,0.263,8.703703703703704,33.092592592592595,0.2630106323447118,181.0,3.4150943396226414,461.0,344,6.72,443,1383,555,102,0.95,10.277777777777779,1.8888888888888888,257.0,4.849056603773585,628,0.351,6.442516268980477,3.5336225596529287,1.7158351409978307,0.3395669291338583,0.6905669291338583,0.27,0.29788139646102346,-166.79555649798021,-1.6027864007923542,-0.08993209835149878,-1.692718499143853,0.08841634023503078,48.02040552883278,0.08656145384983262,0.24944812362030905,8.648590021691975,0.7600967304619493,0.46984859970373666,1.8232044198895028,-2.59,ACC
227,Milwaukee,57,1841,537,0.292,9.421052631578947,32.29824561403509,0.29168929929386206,189.0,3.5,453.1,315,6.25,402,1363,594,90,0.956,10.421052631578947,1.5789473684210527,305.0,5.648148148148148,820,0.445,5.96021840873635,3.9804992199687987,1.7209084523530789,0.3674928503336511,0.812492850333651,0.376,0.3414558823529412,31.019356853209963,0.29807390777974385,-0.3682046616444151,-0.07013075386467127,0.15853658536585366,109.90843499932173,0.09264705882352942,0.25673352435530084,7.984992275435886,1.0532411108431126,0.48704547721774694,1.4973544973544974,-2.7,Horizon League
228,Holy Cross,36,1201,324,0.27,9.0,33.361111111111114,0.2697751873438801,113.0,3.138888888888889,297.1,205,6.21,234,892,357,54,0.959,9.916666666666666,1.5,141.0,3.9166666666666665,418,0.348,6.992152466367713,3.4204035874439467,1.5651295859979804,0.346069066862601,0.6940690668626011,0.284,0.30404332129963896,-91.87804495654157,-0.8828825184531618,-1.9277505488089262,-2.810633067262088,0.07826810990840966,56.77207243209983,0.0815884476534296,0.2545304777594728,7.088522383036014,0.6546023725412642,0.5361997610348231,2.0442477876106193,-2.78,Patriot League
229,UNC Asheville,53,1802,474,0.263,8.943396226415095,34.0,0.2630410654827969,236.0,4.452830188679245,456.0,326,6.43,431,1368,523,114,0.943,9.867924528301886,2.150943396226415,243.0,4.584905660377358,622,0.345,6.375,4.657894736842106,1.831140350877193,0.3540967896502156,0.6990967896502156,0.259,0.3049183387774148,-138.07514405634504,-1.3268037100474854,-0.4054743882775719,-1.7322780983250574,0.08213096559378469,58.014843433141735,0.11012599160055997,0.2491767288693743,8.506578947368421,1.1609749840854355,0.5148699797788828,1.36864406779661,-2.81,Big South
230,Purdue Fort Wayne,49,1599,503,0.315,10.26530612244898,32.63265306122449,0.3145716072545341,165.0,3.36734693877551,393.1,285,6.52,335,1180,504,88,0.95,10.285714285714286,1.7959183673469388,346.0,7.061224489795919,696,0.435,4.622033898305085,3.7754237288135593,1.745103027219537,0.4002157497303128,0.8352157497303128,0.515,0.34492119979664465,44.76594683147272,0.4301688384663105,-1.1864090803492375,-0.756240241882927,0.1207004377736085,114.83016072231635,0.0838840874428063,0.29226006191950465,7.669804121088781,1.3307778540390112,0.5488980125143847,1.2242424242424241,-2.92,Independent
231,High Point,55,1856,495,0.267,9.0,33.74545454545454,0.2667025862068966,281.0,5.109090909090909,476.0,326,6.16,404,1428,578,102,0.952,10.50909090909091,1.8545454545454545,298.0,5.418181818181818,714,0.385,7.033613445378151,5.313025210084033,1.8298319327731092,0.37454545454545457,0.7595454545454545,0.364,0.3250810337275514,-46.76646426285614,-0.4493923849497463,-0.2314992023732132,-0.6808915873229595,0.11799568965517242,86.65154295436277,0.12308366184844503,0.24478888295029397,7.6386554621848735,1.2269800460148537,0.5703714711219627,1.3238434163701067,-2.92,Big South
232,Wofford,54,1759,478,0.272,8.851851851851851,32.574074074074076,0.2717453098351336,218.0,4.037037037037037,444.0,354,7.18,434,1332,535,92,0.953,9.907407407407407,1.7037037037037037,278.0,5.148148148148148,680,0.387,6.141891891891892,4.418918918918918,1.8536036036036037,0.36573392243495334,0.7527339224349534,0.307,0.32843175217812204,-27.232998464195017,-0.26168970269744224,-0.5488350074255736,-0.8105247101230157,0.11483797612279704,91.41050586514923,0.10551790900290416,0.2497175141242938,8.797297297297298,1.1806836651419244,0.5040724994199899,1.389908256880734,-2.94,Southern
233,Sacred Heart,53,1586,387,0.244,7.30188679245283,29.92452830188679,0.24401008827238335,153.0,2.8867924528301887,416.2,219,4.73,289,1250,560,90,0.953,10.566037735849056,1.6981132075471699,216.0,4.0754716981132075,494,0.311,6.263999999999999,3.3047999999999997,1.494473810667948,0.33516785910842045,0.6461678591084205,0.37,0.2872135556750941,-191.5135950099964,-1.8403091310924327,-0.6468098448055046,-2.4871189758979373,0.06746532156368222,32.86907025929751,0.08230231307154384,0.23761755485893418,6.249399327246516,0.8323032021695305,0.582509882804526,1.8954248366013071,-2.94,Northeast
234,Butler,54,1850,544,0.294,10.074074074074074,34.25925925925926,0.29405405405405405,221.0,4.092592592592593,449.1,322,6.45,415,1348,579,94,0.953,10.722222222222221,1.7407407407407407,316.0,5.851851851851852,769,0.416,5.7284866468842734,4.4265578635014835,1.7924738365620128,0.3775797373358349,0.7935797373358349,0.378,0.3376596715328467,15.193713324907737,0.14600075449248887,-0.545516417811386,-0.3995156633188972,0.12162162162162163,104.51674758634928,0.10082116788321167,0.2747194013896312,8.316633266533065,1.2630228174638485,0.5174373829361844,1.2941176470588236,-3.02,Horizon League
235,Saint Louis,53,1818,486,0.267,9.169811320754716,34.301886792452834,0.26732673267326734,276.0,5.2075471698113205,463.1,372,7.23,457,1390,544,77,0.962,10.264150943396226,1.4528301886792452,274.0,5.169811320754717,678,0.373,5.574820143884892,5.361151079136691,1.9304685812999351,0.37297547431744565,0.7459754743174456,0.282,0.32635620172648794,-38.96942817944029,-0.3744684261622859,-0.5874413247177594,-0.9619097508800454,0.10561056105610561,88.46264027617065,0.12539754656974103,0.25040738728951656,8.881451090477219,1.5577728195701976,0.5179786472313003,1.039855072463768,-3.05,Conference USA
236,Toledo,54,1831,497,0.271,9.203703703703704,33.907407407407405,0.2714363735663572,259.0,4.796296296296297,457.1,338,6.65,412,1372,640,98,0.954,11.851851851851851,1.8148148148148149,282.0,5.222222222222222,693,0.378,5.68731778425656,5.096938775510204,1.8223583460949464,0.3738361266294227,0.7518361266294227,0.333,0.33095172413793106,-16.72366198439551,-0.16070247051432582,-0.5975688044037553,-0.7582712749180811,0.10704533042053523,94.98957503191578,0.11908045977011494,0.251900108577633,8.112010500984466,1.4771899963312498,0.5385598715943369,1.1158301158301158,-3.07,Mid-American
237,Cornell,41,1222,296,0.242,7.219512195121951,29.804878048780488,0.24222585924713586,109.0,2.658536585365854,320.0,169,4.75,225,960,470,67,0.955,11.463414634146341,1.6341463414634145,163.0,3.975609756097561,386,0.316,6.440625,3.0656250000000003,1.50625,0.32075471698113206,0.6367547169811321,0.357,0.27376388888888886,-190.56132150720455,-1.8311584615413037,-1.6911776584250466,-3.5223361199663503,0.07364975450081833,13.766759413965989,0.07569444444444444,0.23457792207792208,6.328125,0.7205535555696525,0.5800556679614165,2.1009174311926606,-3.08,Ivy League
238,Florida A&M,52,1724,462,0.268,8.884615384615385,33.15384615384615,0.2679814385150812,214.0,4.115384615384615,429.1,275,5.77,354,1288,528,96,0.95,10.153846153846153,1.8461538461538463,294.0,5.653846153846154,620,0.36,6.833850931677019,4.486024844720497,1.7245397343276625,0.36204306459689534,0.7220430645968954,0.416,0.3078461538461539,-120.74270523970105,-1.1602513281306512,-0.6291191817321208,-1.789370509862772,0.09117305458768873,62.17316455958499,0.10288461538461538,0.2537485582468281,7.42484269401072,1.045410482784672,0.5589230473262904,1.5233644859813085,-3.13,MEAC
239,UTRGV,54,1755,430,0.245,7.962962962962963,32.5,0.245014245014245,222.0,4.111111111111111,458.0,348,6.84,445,1373,544,131,0.936,10.074074074074074,2.425925925925926,240.0,4.444444444444445,563,0.321,6.386462882096071,4.362445414847162,1.8820960698689957,0.3431372549019608,0.6641372549019608,0.244,0.2967069632495164,-170.2544812050805,-1.6360242015965514,-0.32785941430001686,-1.9638836158965682,0.07578347578347579,46.352379946496505,0.10735009671179883,0.2344632768361582,8.744541484716157,1.0747239024519963,0.5143611690849156,1.4639639639639639,-3.15,Independent
240,Fairfield,48,1570,442,0.282,9.208333333333334,32.708333333333336,0.28152866242038216,181.0,3.7708333333333335,384.0,332,7.78,373,1152,495,57,0.967,10.3125,1.1875,268.0,5.583333333333333,605,0.385,5.6015625,4.2421875,1.9010416666666667,0.3721185510428101,0.7571185510428101,0.353,0.3251355661881978,-38.308062313377995,-0.3681131716319546,-1.251505409105899,-1.6196185807378536,0.10382165605095542,86.72899439096606,0.0962254120148857,0.26418663303909207,8.7421875,1.2716401558403112,0.5216150339817567,1.3204419889502763,-3.3,MAAC
