,team,conference,avg_talent,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
0,Clemson,ACC,87.17191887786,2018,54.41463414634147,332.0,10.0,18.0,9.0,11.0,15.0,2.0,328.0,8.0,1.0,454.0,20.0,4185.0,508.0,328.0,12.0,37.0,66.0,610.0,24158.0,34.0,302.0,43.0,568.0,49.0,3722.0,50.0,127.0,86.0,190.0,7907.0,17.0,41.61538461538461,59.282539682539664,46.98984509466437,402.63,#f56600,#522d80,"['http://a.espncdn.com/i/teamlogos/ncaa/500/228.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/228.png']",0.33166666666666667,61.895333333333326,32.655,1.0,1.0,22.0,92.317,81.562,33.745,15,15,0,9,9,0,76.9547133201232,100.0,64.90839073353098,66.26660470160732,73.97816410978139,80.32804232804233,14.93032082036818,53.770764119601324,17.827266952559654,99.78107079789788,83.48157958102577,100.00000000000001,78.78575934106242,49.734177215189874,19.39483870967743,70.0,73.0,5.855875831485587,59.38461538461539,52.64656985478217,59.282539682539664,50.5,5.887850467289724,83.48157958102577,76.9547133201232,64.90839073353098,883.381080707818,100.0,63.88035450516987,73.97816410978139,99.78107079789788,100.0,66.26660470160732,239.48166255611005,80.31482394382347,30.7,3.0,107.91897879657368,1.0,1.927516866522173,0.6905287121513077,5.0,32.723255813953486,43.0,1559.464298718684,37.0,497.37,254.2,2.0,444.31538810806177,7,457.0405452813436,17,7.0,8.0,1.0,18.0,36.0,23.0,45.0,29.6,0.8284285714285715,25,8.59,5.1,2.43,2,3.891,2
1,Alabama,SEC,100.00000000000001,2018,100.0,372.0,7.0,16.0,8.0,6.0,15.0,4.0,276.0,8.0,34.0,523.0,24.0,4854.0,438.0,301.0,14.0,52.0,86.0,796.0,27411.0,34.0,250.0,20.0,572.0,33.0,2974.0,44.0,105.0,86.0,165.0,7828.0,16.0,46.692307692307686,83.23809523809521,26.866092943201373,456.85,#9e1632,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/333.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/333.png']",0.4656666666666667,79.19633333333333,30.062,2.0,2.0,21.0,88.404,96.597,49.364,15,14,1,9,9,0,98.9162590563412,88.79899061594722,48.758484481278884,29.609394300862448,82.16723849455086,65.6012558869702,23.17822161590459,67.72229822161424,55.07452498177602,81.85277615201754,83.98868287984588,67.97741316854892,75.1519054749812,60.17721518987341,21.949677419354856,68.7,73.1,10.0,54.30769230769231,79.52578868302453,83.23809523809521,64.19148936170208,6.074766355140184,83.98868287984588,98.9162590563412,48.758484481278884,1000.0,67.9774131685489,36.680945347119646,82.16723849455086,81.85277615201755,88.79899061594722,29.60939430086249,221.14168656300876,71.68385718349971,23.7,1.0,102.68051563792015,2.0,1.5584431739334137,0.796,15.0,38.69166666666666,11.0,1400.1594779116463,52.0,443.15,201.4,37.0,462.787357604765,4,412.98507486012124,33,1.0,2.0,5.0,52.0,111.0,37.0,93.0,26.8,0.7312857142857142,3,8.71,5.81,2.83,1,4.507,1
2,Georgia,SEC,93.25378467291574,2018,100.0,330.0,8.0,13.0,8.0,9.0,14.0,0.0,168.0,6.0,1.0,457.0,20.0,3165.0,356.0,241.0,8.0,34.0,75.0,670.0,26407.0,67.0,366.0,22.0,567.0,30.0,3343.0,24.0,65.0,77.0,161.0,6508.0,14.0,49.230769230769226,68.25714285714284,57.17951807228915,440.12,#ba0c2f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/61.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/61.png']",0.48500000000000004,65.81433333333334,24.87,3.0,7.0,8.0,83.744,91.599,53.793,14,11,3,9,7,2,85.47780552109677,62.975669236443,42.563083651818516,95.58065370308728,72.95097798577211,73.62946428571428,41.2648089266423,37.69102990033224,61.42025221776974,80.47751162760747,77.2634992776306,60.59985580389332,46.33872216593031,36.92405063291139,28.464516129032262,71.0,71.7,10.0,51.76923076923077,71.23199799699549,68.25714285714284,39.968085106382986,3.4579439252336783,77.2634992776306,85.47780552109677,42.563083651818516,938.6707697537794,60.599855803893306,55.10635155096012,72.95097798577211,80.47751162760747,62.97566923644302,95.5806537030873,212.26711319114133,73.33761695430421,20.4,2.0,100.75515173480944,3.0,2.567323816811214,0.7137752890459625,9.0,40.18636363636364,10.0,1857.5989328743542,17.0,399.88,155.4,95.0,430.073690281586,9,427.2094886181654,25,4.0,5.0,59.0,72.0,5.0,46.0,64.0,25.7,0.7634615384615385,6,5.95,2.87,0.0,8,1.504,8
3,Ohio State,Big Ten,96.04229980629557,2018,63.14634146341464,399.0,14.0,21.0,9.0,11.0,14.0,1.0,107.0,8.0,1.0,463.0,26.0,5020.0,559.0,394.0,11.0,50.0,115.0,1040.0,25651.0,67.0,231.0,26.0,566.0,24.0,2460.0,41.0,98.0,93.0,201.0,7480.0,17.0,44.153846153846146,62.809523809523796,65.92082616179002,427.52,#ce1141,#505056,"['http://a.espncdn.com/i/teamlogos/ncaa/500/194.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/194.png']",0.5225,140.309,21.588,4.0,3.0,40.0,61.261,81.09,64.099,14,13,1,10,9,1,79.26940743417984,71.36758054332563,38.58530991824128,37.10578479875829,61.53153280965897,50.217142857142875,36.86385849454044,53.34761321909426,27.6802004771194,70.5558873852596,61.28138866912043,57.27954971857412,68.90753520306943,60.59493670886076,3.0438709677419524,68.9,75.2,6.6496674057649665,56.84615384615385,64.985628442664,62.809523809523796,62.08510638297866,10.000000000000028,61.28138866912043,79.26940743417984,38.58530991824128,964.0209073299598,57.27954971857411,1.0,61.53153280965897,70.55588738525961,71.36758054332563,37.10578479875828,172.1486170147926,59.73591714823727,5.2,6.0,96.71838001636044,4.0,4.954158795155573,1.0788147768293521,53.0,32.99230769230769,42.0,1977.0489041881813,9.0,412.48,222.40000000000003,13.0,388.34357689174453,21,320.3804871098733,101,2.0,6.0,35.0,82.0,101.0,29.0,130.0,23.6,0.8760714285714286,54,6.38,3.08,0.76,6,1.768,6
4,Florida,SEC,81.25377404927248,2018,100.0,285.0,11.0,19.0,8.0,12.0,13.0,4.0,266.0,6.0,1.0,214.0,12.0,2776.0,364.0,217.0,14.0,28.0,95.0,788.0,23250.0,67.0,261.0,29.0,522.0,23.0,2760.0,37.0,89.0,70.0,170.0,5536.0,14.0,26.38461538461538,45.03492063492064,50.96006884681584,387.5,#0021a5,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/57.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/57.png']",0.2946666666666667,36.82033333333333,17.11,11.0,10.0,37.0,74.918,68.506,52.17,13,10,3,8,5,3,68.6157587311979,79.87365774520669,30.38969382154312,57.88452658169041,54.44434172705823,55.68571428571428,26.349609395157444,65.83056478405317,55.53582837369382,76.99795616862487,81.04088728101344,65.20294235045904,69.34829364442713,57.67088607594937,15.690322580645159,69.2,73.9,10.0,74.61538461538461,45.14596895343013,45.03492063492064,58.925531914893575,7.570093457943955,81.04088728101344,68.6157587311979,30.38969382154312,829.5797640842951,65.20294235045903,37.85081240768095,54.44434172705823,76.99795616862488,79.87365774520669,57.88452658169043,203.57209423893164,61.36765579588687,17.1,9.0,87.40583029826307,5.0,10.179050848011428,0.9498785217715724,35.0,31.53333333333333,56.0,1499.3582755932155,44.0,392.5,208.60000000000002,26.0,374.1968913176338,29,417.0157985843731,30,14.0,20.0,19.0,99.0,55.0,5.0,90.0,18.5,0.8426363636363636,35,5.67,3.12,0.66,5,2.169,4
5,Mississippi State,SEC,70.24976185332999,2018,100.0,233.0,6.0,16.0,3.0,6.0,13.0,0.0,102.0,10.0,1.0,437.0,22.0,2264.0,323.0,165.0,13.0,22.0,73.0,687.0,22364.0,1.0,117.0,20.0,514.0,26.0,2906.0,35.0,96.0,64.0,157.0,5170.0,13.0,41.61538461538461,43.56825396825397,16.216351118760763,372.73,#5d1725,#c1c6c8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/344.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/344.png']",0.093,28.381,18.442,9.0,26.0,27.0,83.064,66.522,36.39,13,8,5,8,4,4,65.26664412939215,86.71478127151394,40.03619877401766,90.12222446087009,53.4629808144953,46.571428571428555,23.630236766250903,36.68604651162792,18.659262519844134,99.99999999999999,76.87544767089217,90.13217768147346,68.69287369446313,29.265822784810126,58.867096774193556,72.2,68.8,10.0,59.38461538461539,37.82383575363045,43.56825396825397,27.329787234042527,-1.9626168224299079,76.87544767089217,65.26664412939215,40.03619877401766,729.543289575727,90.13217768147345,52.62038404726736,53.4629808144953,100.0,86.71478127151394,90.12222446087011,214.63689631347458,72.60047157504819,21.3,8.0,86.0876911615818,6.0,8.620607674078014,0.9416850374972697,34.0,22.313636363636355,110.0,788.6811005192935,112.0,407.27,189.6,49.0,335.1087595112869,60,481.18158921952306,7,24.0,25.0,7.0,78.0,10.0,23.0,68.0,17.8,0.7659166666666667,7,3.03,0.33,-2.2,23,-0.939,25
6,Oklahoma,SEC,81.2148596439663,2018,100.0,367.0,11.0,16.0,5.0,5.0,14.0,0.0,60.0,7.0,1.0,841.0,37.0,4523.0,400.0,273.0,5.0,43.0,86.0,855.0,24266.0,100.0,285.0,19.0,525.0,42.0,3468.0,29.0,78.0,70.0,139.0,7991.0,12.0,61.92307692307692,77.09206349206349,69.46506024096385,404.43,#a32036,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/201.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/201.png']",0.4695,142.4635,21.292,5.0,5.0,9.0,41.094,96.603,62.268,14,12,2,10,9,1,100.0,36.070905453153614,77.18974247435935,46.36154890560289,100.0,63.564164648910406,31.686302565479338,12.105335157318763,75.26869064521505,40.71134550609809,92.18169714309995,16.338513778242145,35.8817072648737,28.987341772151893,26.29290322580647,71.6,72.0,10.0,39.07692307692308,53.53890836254382,77.09206349206349,33.648936170212835,4.01869158878506,92.18169714309995,100.0,77.18974247435935,829.22599676333,16.338513778242145,28.053175775480057,100.0,40.71134550609809,36.07090545315361,46.36154890560291,190.02028894340776,66.72225705653567,12.0,4.0,85.28076135619226,7.0,4.585085102566814,1.031082000971113,43.0,38.12972972972973,14.0,2189.109696882769,4.0,435.57,151.2,102.0,493.60924860400087,1,253.14924267143704,126,15.0,1.0,118.0,7.0,87.0,79.0,111.0,17.4,0.8322857142857142,29,6.57,2.99,0.32,7,1.617,7
7,LSU,SEC,91.44444011629349,2018,100.0,295.0,9.0,12.0,8.0,8.0,13.0,1.0,126.0,5.0,1.0,444.0,18.0,2969.0,387.0,224.0,17.0,17.0,83.0,793.0,24819.0,1.0,99.0,17.0,563.0,29.0,2258.0,32.0,81.0,81.0,205.0,5227.0,13.0,26.38461538461538,39.2031746031746,80.11480206540449,413.65,#461d7c,#fdd023,"['http://a.espncdn.com/i/teamlogos/ncaa/500/99.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/99.png']",0.242,99.667,14.863,17.0,6.0,10.0,80.409,67.469,57.086,13,10,3,8,5,3,45.796274130368744,74.18686305777817,22.587539825323944,69.89425106992826,37.06939956402846,61.02090592334494,44.277502720765185,56.471656976744185,56.9028770868629,78.03762861165846,52.59280552571987,65.75939849624062,65.9614270641854,53.91139240506328,8.664516129032279,69.4,74.4,10.0,74.61538461538461,58.1096644967451,39.2031746031746,56.81914893617015,8.504672897196286,52.59280552571987,45.796274130368744,22.587539825323944,922.2221828753952,65.7593984962406,37.11964549483013,37.06939956402846,78.03762861165848,74.18686305777818,69.89425106992826,172.99789189289817,54.59532604318101,5.6,5.0,83.31896669970652,8.0,11.639153587056363,0.8598795547592517,22.0,35.490196078431374,26.0,2026.1470181090667,8.0,366.35,167.8,84.0,317.2558200946144,73,409.9171914282449,36,6.0,75.0,26.0,114.0,34.0,5.0,92.0,16.3,0.7111666666666667,1,5.53,3.15,0.49,4,1.937,5
8,Michigan,Big Ten,87.05096869920571,2018,63.14634146341464,276.0,9.0,19.0,3.0,6.0,13.0,4.0,274.0,9.0,34.0,533.0,27.0,2761.0,340.0,219.0,11.0,24.0,86.0,806.0,26529.0,34.0,287.0,28.0,547.0,26.0,2643.0,34.0,90.0,88.0,184.0,5404.0,12.0,44.153846153846146,68.25714285714284,33.03442340791738,442.15,#00274c,#ffcb05,"['http://a.espncdn.com/i/teamlogos/ncaa/500/130.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png']",0.5660000000000001,67.7915,20.06,6.0,9.0,18.0,82.83,74.01,53.974,13,10,3,9,8,1,67.73967938714713,96.6364002262086,36.793963228910826,16.298440820256815,52.61670032910039,66.25,26.271957848288835,68.34302325581396,34.4029184780122,89.92841953225167,58.00706824714176,79.08610792192884,61.36290710733195,81.20253164556962,51.20258064516128,67.2,69.0,6.6496674057649665,56.84615384615385,72.23835753630445,68.25714285714284,79.98936170212761,-1.5887850467289582,58.00706824714176,67.73967938714713,36.793963228910826,882.2815336291428,79.08610792192883,35.218611521418026,52.61670032910039,89.92841953225168,96.6364002262086,16.29844082025683,188.4940249327055,60.002267253979234,11.4,10.0,83.18788144053231,9.0,7.890556304555546,0.9135405981859676,31.0,31.790740740740738,53.0,1377.2714351913146,57.0,337.85,180.4,68.0,388.8819006861586,20,435.89789087963334,22,8.0,23.0,3.0,87.0,121.0,29.0,100.0,16.2,0.8086923076923077,15,4.81,1.94,-0.49,11,0.713,12
9,Penn State,Big Ten,78.86877675830151,2018,63.14634146341464,278.0,9.0,17.0,11.0,5.0,13.0,0.0,170.0,8.0,1.0,626.0,24.0,2842.0,379.0,205.0,13.0,21.0,60.0,560.0,21483.0,34.0,270.0,33.0,518.0,34.0,2660.0,48.0,107.0,65.0,174.0,5502.0,19.0,59.38461538461538,31.695238095238096,42.52547332185886,358.05,#041E42,#FFFFFF,"['http://a.espncdn.com/i/teamlogos/ncaa/500/213.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/213.png']",0.283,14.406,18.47,8.0,20.0,31.0,73.669,62.334,59.672,13,9,4,9,6,3,55.37819784014644,79.11725063701334,34.62604852421654,62.379492043720575,42.60792230068448,100.0,31.47436951268469,50.982745686421595,42.640311223926716,79.6437955889305,67.06788701724263,68.39329091960673,74.45496473199712,61.151898734177195,26.420645161290338,69.2,72.7,6.6496674057649665,41.61538461538461,30.546319479218823,31.695238095238096,58.925531914893575,5.327102803738342,67.06788701724263,55.37819784014644,34.62604852421654,807.8979705300136,68.39329091960671,71.19202363367799,42.60792230068448,79.64379558893052,79.11725063701334,62.37949204372059,190.47725192769735,58.95878448911865,12.2,15.0,82.52617936494744,10.0,11.286271925777704,0.6931568346837379,7.0,37.765151515151516,16.0,1195.004155081866,76.0,421.95,203.0,32.0,392.306323929152,19,409.57753126090984,37,18.0,43.0,20.0,90.0,43.0,69.0,29.0,15.9,0.838,32,3.36,0.45,-1.86,21,-0.602,21
