,Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_elo,away_elo,park_factor,home_rating,away_rating,home_win_prob,Spread,elo_win_prob,PEAR,resume_quality,home_net,away_net,avg_net,TQ,WP,NED,GQI
0,Texas,2025-02-14,Louisville,Neutral,L3 - 4(10 Innings),Louisville,Texas,4,3,1553.99,1729.61,1.0,1.67,4.06,0.313,-2.81,26.68,Texas -2.81,-0.6286,29.0,1.0,15.0,0.9530201342281879,0.626,0.9060402684563759,8.8
1,Texas,2025-02-15,Ole Miss,Neutral,W10 - 0(7 Innings),Texas,Ole Miss,10,0,1729.61,1611.32,1.0,4.06,3.02,0.5847,1.34,66.39,Texas -1.34,0.47950000000000004,1.0,14.0,7.5,0.9781879194630873,0.8306,0.9563758389261745,9.5
2,Texas,2025-02-16,Oklahoma St.,Neutral,W14 - 8,Texas,Oklahoma St.,14,8,1729.61,1552.82,1.0,4.06,2.89,0.595,1.59,73.45,Texas -1.59,0.4688,1.0,52.0,26.5,0.9144295302013423,0.81,0.8288590604026845,8.8
3,Texas,2025-02-21,Dartmouth,Home,W4 - 3,Texas,Dartmouth,4,3,1729.61,1224.95,0.9511609287429944,4.06,-3.52,0.9237000000000001,8.69,94.81,Texas -8.69,0.07609999999999995,1.0,266.0,133.5,0.5553691275167785,0.15259999999999985,0.11073825503355705,4.3
4,Texas,2025-02-22,Dartmouth,Home,W3 - 2,Texas,Dartmouth,3,2,1729.61,1224.95,0.9511609287429944,4.06,-3.52,0.9237000000000001,8.69,94.81,Texas -8.69,0.07609999999999995,1.0,266.0,133.5,0.5553691275167785,0.15259999999999985,0.11073825503355705,4.3
5,Texas,2025-02-23,Dartmouth,Home,W4 - 1,Texas,Dartmouth,4,1,1729.61,1224.95,0.9511609287429944,4.06,-3.52,0.9237000000000001,8.69,94.81,Texas -8.69,0.07609999999999995,1.0,266.0,133.5,0.5553691275167785,0.15259999999999985,0.11073825503355705,4.3
6,Texas,2025-02-25,UIW,Home,W6 - 0,Texas,UIW,6,0,1729.61,1218.34,0.9511609287429944,4.06,-1.72,0.87,6.89,94.99,Texas -6.89,0.12959999999999994,1.0,249.0,125.0,0.5838926174496645,0.26,0.16778523489932884,4.8
7,Texas,2025-02-28,Washington,Neutral,W10 - 9,Texas,Washington,10,9,1729.61,1479.65,1.0,4.06,1.2,0.7193,3.41,80.83,Texas -3.41,0.33609999999999995,1.0,89.0,45.0,0.8523489932885906,0.5613999999999999,0.7046979865771812,7.8
8,Texas,2025-03-01,Texas Tech,Neutral,W10 - 5,Texas Tech,Texas,5,10,1449.82,1729.61,1.0,0.51,4.06,0.2373,-4.15,16.65,Texas -4.15,0.2874,112.0,1.0,56.5,0.8137583892617449,0.4746,0.6275167785234899,7.3
9,Texas,2025-03-02,Illinois,Neutral,W15 - 6,Texas,Illinois,15,6,1729.61,1429.24,1.0,4.06,1.18,0.7206,3.51,84.93,Texas -3.51,0.3345999999999999,1.0,102.0,51.5,0.8305369127516778,0.5588,0.6610738255033557,7.6
10,Texas,2025-03-04,A&M-Corpus Christi,Home,W15 - 5(8 Innings),Texas,A&M-Corpus Christi,15,5,1729.61,1361.86,0.9511609287429944,4.06,-1.43,0.8589,6.5,89.25,Texas -6.5,0.14069999999999994,1.0,210.0,105.5,0.6493288590604027,0.2822,0.2986577181208053,5.4
11,Texas,2025-03-07,Santa Clara,Home,W4 - 2,Texas,Santa Clara,4,2,1729.61,1344.08,0.9511609287429944,4.06,-0.11,0.7977,5.19,90.2,Texas -5.19,0.2018000000000001,1.0,181.0,91.0,0.697986577181208,0.40460000000000007,0.3959731543624161,6.1
12,Texas,2025-03-08,Santa Clara,Home,W8 - 3,Texas,Santa Clara,8,3,1729.61,1344.08,0.9511609287429944,4.06,-0.11,0.7977,5.19,90.2,Texas -5.19,0.2018000000000001,1.0,181.0,91.0,0.697986577181208,0.40460000000000007,0.3959731543624161,6.1
13,Texas,2025-03-09,Santa Clara,Home,W6 - 1,Texas,Santa Clara,6,1,1729.61,1344.08,0.9511609287429944,4.06,-0.11,0.7977,5.19,90.2,Texas -5.19,0.2018000000000001,1.0,181.0,91.0,0.697986577181208,0.40460000000000007,0.3959731543624161,6.1
14,Texas,2025-03-11,UT Arlington,Home,W7 - 4,Texas,UT Arlington,7,4,1729.61,1326.48,0.9511609287429944,4.06,-0.58,0.8215,5.68,91.06,Texas -5.68,0.17810000000000004,1.0,173.0,87.0,0.7114093959731543,0.357,0.42281879194630867,6.1
15,Texas,2025-03-14,Mississippi St.,Away,W8 - 7,Mississippi St.,Texas,7,8,1633.24,1729.61,1.0,3.86,4.06,0.4836,-0.14,36.48,Texas -0.14,0.6124,32.0,1.0,16.5,0.947986577181208,0.9672,0.8959731543624161,9.5
16,Texas,2025-03-16,Mississippi St.,Away,W5 - 3(7 Innings),Mississippi St.,Texas,3,5,1633.24,1729.61,1.0,3.86,4.06,0.4836,-0.14,36.48,Texas -0.14,0.6124,32.0,1.0,16.5,0.947986577181208,0.9672,0.8959731543624161,9.5
17,Texas,2025-03-16,Mississippi St.,Away,W4 - 1(7 Innings),Mississippi St.,Texas,1,4,1633.24,1729.61,1.0,3.86,4.06,0.4836,-0.14,36.48,Texas -0.14,0.6124,32.0,1.0,16.5,0.947986577181208,0.9672,0.8959731543624161,9.5
18,Texas,2025-03-18,UTSA,Home,L7 - 8(12 Innings),Texas,UTSA,7,8,1729.61,1623.3,0.9511609287429944,4.06,2.87,0.5966,1.76,64.84,Texas -1.76,-0.5974,1.0,18.0,9.5,0.9714765100671141,0.8068,0.9429530201342282,9.4
19,Texas,2025-03-21,LSU,Home,L2 - 8,Texas,LSU,2,8,1729.61,1678.67,0.9511609287429944,4.06,4.56,0.45899999999999996,-0.07,57.28,LSU -0.07,-0.4598,1.0,7.0,4.0,0.9899328859060402,0.9179999999999999,0.9798657718120806,9.7
20,Texas,2025-03-22,LSU,Home,W11 - 7,Texas,LSU,11,7,1729.61,1678.67,0.9511609287429944,4.06,4.56,0.45899999999999996,-0.07,57.28,LSU -0.07,0.5402,1.0,7.0,4.0,0.9899328859060402,0.9179999999999999,0.9798657718120806,9.7
21,Texas,2025-03-23,LSU,Home,W6 - 2,Texas,LSU,6,2,1729.61,1678.67,0.9511609287429944,4.06,4.56,0.45899999999999996,-0.07,57.28,LSU -0.07,0.5402,1.0,7.0,4.0,0.9899328859060402,0.9179999999999999,0.9798657718120806,9.7
22,Texas,2025-03-25,Sam Houston,Home,W13 - 3(7 Innings),Texas,Sam Houston,13,3,1729.61,1261.95,0.9511609287429944,4.06,-1.98,0.8794,7.13,93.66,Texas -7.13,0.12019999999999997,1.0,251.0,126.0,0.5805369127516778,0.24120000000000008,0.1610738255033557,4.7
23,Texas,2025-03-28,Missouri,Away,W15 - 4(7 Innings),Missouri,Texas,4,15,1382.85,1729.61,1.2189294172264042,-1.59,4.06,0.1349,-6.03,11.96,Texas -6.03,0.20829999999999993,162.0,1.0,81.5,0.7298657718120806,0.26980000000000004,0.459731543624161,6.1
24,Texas,2025-03-29,Missouri,Away,W7 - 4,Missouri,Texas,4,7,1382.85,1729.61,1.2189294172264042,-1.59,4.06,0.1349,-6.03,11.96,Texas -6.03,0.20829999999999993,162.0,1.0,81.5,0.7298657718120806,0.26980000000000004,0.459731543624161,6.1
25,Texas,2025-03-29,Missouri,Away,W7 - 1,Missouri,Texas,1,7,1382.85,1729.61,1.2189294172264042,-1.59,4.06,0.1349,-6.03,11.96,Texas -6.03,0.20829999999999993,162.0,1.0,81.5,0.7298657718120806,0.26980000000000004,0.459731543624161,6.1
26,Texas,2025-04-01,Texas St.,Home,L3 - 5,Texas,Texas St.,3,5,1729.61,1421.8,0.9511609287429944,4.06,-0.12,0.7981999999999999,5.12,85.47,Texas -5.12,-0.7987000000000001,1.0,111.0,56.0,0.8154362416107382,0.4036000000000002,0.6308724832214765,7.1
27,Texas,2025-04-04,Georgia,Home,W5 - 1,Texas,Georgia,5,1,1729.61,1693.18,0.9511609287429944,4.06,4.54,0.4606,-0.09,55.22,Georgia -0.09,0.5386,1.0,2.0,1.5,0.9983221476510067,0.9212,0.9966442953020134,9.8
28,Texas,2025-04-05,Georgia,Home,W7 - 4,Texas,Georgia,7,4,1729.61,1693.18,0.9511609287429944,4.06,4.54,0.4606,-0.09,55.22,Georgia -0.09,0.5386,1.0,2.0,1.5,0.9983221476510067,0.9212,0.9966442953020134,9.8
29,Texas,2025-04-06,Georgia,Home,W4 - 3(10 Innings),Texas,Georgia,4,3,1729.61,1693.18,0.9511609287429944,4.06,4.54,0.4606,-0.09,55.22,Georgia -0.09,0.5386,1.0,2.0,1.5,0.9983221476510067,0.9212,0.9966442953020134,9.8
30,Texas,2025-04-08,Houston Christian,Home,W12 - 2(7 Innings),Texas,Houston Christian,12,2,1729.61,1401.69,0.9511609287429944,4.06,-0.82,0.8327,5.84,86.85,Texas -5.84,0.16680000000000006,1.0,123.0,62.0,0.7953020134228188,0.3346,0.5906040268456376,6.8
31,Texas,2025-04-11,Kentucky,Away,W6 - 3,Kentucky,Texas,3,6,1584.0,1729.61,0.9635549872122762,3.99,4.06,0.49420000000000003,-0.13,30.19,Texas -0.13,0.6225,33.0,1.0,17.0,0.9463087248322147,0.9884000000000001,0.8926174496644296,9.5
32,Texas,2025-04-12,Kentucky,Away,L4 - 5(15 Innings),Kentucky,Texas,5,4,1584.0,1729.61,0.9635549872122762,3.99,4.06,0.49420000000000003,-0.13,30.19,Texas -0.13,-0.37749999999999995,33.0,1.0,17.0,0.9463087248322147,0.9884000000000001,0.8926174496644296,9.5
33,Texas,2025-04-13,Kentucky,Away,W5 - 4,Kentucky,Texas,4,5,1584.0,1729.61,0.9635549872122762,3.99,4.06,0.49420000000000003,-0.13,30.19,Texas -0.13,0.6225,33.0,1.0,17.0,0.9463087248322147,0.9884000000000001,0.8926174496644296,9.5
34,Texas,2025-04-15,UTRGV,Home,W11 - 4,Texas,UTRGV,11,4,1729.61,1539.57,0.9511609287429944,4.06,1.87,0.6727,2.94,74.91,Texas -2.94,0.3266,1.0,47.0,24.0,0.9228187919463087,0.6546000000000001,0.8456375838926175,8.6
35,Texas,2025-04-17,Auburn,Home,W3 - 2,Texas,Auburn,3,2,1729.61,1686.92,0.9511609287429944,4.06,3.73,0.5271,0.74,56.11,Texas -0.74,0.47209999999999996,1.0,6.0,3.5,0.9916107382550335,0.9458,0.9832214765100671,9.8
36,Texas,2025-04-18,Auburn,Home,W8 - 3,Texas,Auburn,8,3,1729.61,1686.92,0.9511609287429944,4.06,3.73,0.5271,0.74,56.11,Texas -0.74,0.47209999999999996,1.0,6.0,3.5,0.9916107382550335,0.9458,0.9832214765100671,9.8
37,Texas,2025-04-19,Auburn,Home,W14 - 2(7 Innings),Texas,Auburn,14,2,1729.61,1686.92,0.9511609287429944,4.06,3.73,0.5271,0.74,56.11,Texas -0.74,0.47209999999999996,1.0,6.0,3.5,0.9916107382550335,0.9458,0.9832214765100671,9.8
38,Texas,2025-04-22,Texas St.,Away,W14 - 11,Texas St.,Texas,11,14,1421.8,1729.61,1.0,-0.12,4.06,0.2018,-4.52,14.53,Texas -4.52,0.29899999999999993,111.0,1.0,56.0,0.8154362416107382,0.40359999999999996,0.6308724832214765,7.1
39,Texas,2025-04-25,Texas A&M,Home,W2 - 1,Texas,Texas A&M,2,1,1729.61,1556.63,0.9511609287429944,4.06,4.34,0.47700000000000004,0.43,73.02,Texas -0.43,0.5222,1.0,53.0,27.0,0.912751677852349,0.9540000000000001,0.825503355704698,9.1
40,Texas,2025-04-26,Texas A&M,Home,W3 - 2,Texas,Texas A&M,3,2,1729.61,1556.63,0.9511609287429944,4.06,4.34,0.47700000000000004,0.43,73.02,Texas -0.43,0.5222,1.0,53.0,27.0,0.912751677852349,0.9540000000000001,0.825503355704698,9.1
41,Texas,2025-04-27,Texas A&M,Home,W6 - 5,Texas,Texas A&M,6,5,1729.61,1556.63,0.9511609287429944,4.06,4.34,0.47700000000000004,0.43,73.02,Texas -0.43,0.5222,1.0,53.0,27.0,0.912751677852349,0.9540000000000001,0.825503355704698,9.1
42,Texas,2025-04-29,Prairie View,Home,W11 - 2,Texas,Prairie View,11,2,1729.61,1159.99,0.9511609287429944,4.06,-3.6,0.9255,8.79,96.37,Texas -8.79,0.07430000000000003,1.0,290.0,145.5,0.5151006711409396,0.14900000000000002,0.030201342281879207,3.9
43,Texas,2025-05-01,Arkansas,Away,L0 - 9,Arkansas,Texas,9,0,1724.17,1729.61,1.0063537675606642,5.64,4.06,0.6271,1.87,49.22,Arkansas -1.87,-0.26060000000000005,3.0,1.0,2.0,0.9966442953020134,0.7458,0.9932885906040269,9.5
44,Texas,2025-05-02,Arkansas,Away,L1 - 6,Arkansas,Texas,6,1,1724.17,1729.61,1.0063537675606642,5.64,4.06,0.6271,1.87,49.22,Arkansas -1.87,-0.26060000000000005,3.0,1.0,2.0,0.9966442953020134,0.7458,0.9932885906040269,9.5
45,Texas,2025-05-03,Arkansas,Away,L8 - 13,Arkansas,Texas,13,8,1724.17,1729.61,1.0063537675606642,5.64,4.06,0.6271,1.87,49.22,Arkansas -1.87,-0.26060000000000005,3.0,1.0,2.0,0.9966442953020134,0.7458,0.9932885906040269,9.5
46,Texas,2025-05-06,Lamar University,Home,W9 - 3,Texas,Lamar University,9,3,1729.61,1516.7,0.9511609287429944,4.06,3.19,0.5710999999999999,1.66,77.3,Texas -1.66,0.42810000000000004,1.0,57.0,29.0,0.9060402684563759,0.8578000000000001,0.8120805369127517,8.9
47,Texas,2025-05-09,Florida,Home,L2 - 8,Texas,Florida,2,8,1729.61,1694.3,0.9511609287429944,4.06,3.43,0.5516,1.02,55.06,Texas -1.02,-0.5524,1.0,16.0,8.5,0.9748322147651006,0.8968,0.9496644295302014,9.6
48,Texas,2025-05-10,Florida,Home,W5 - 2,Texas,Florida,5,2,1729.61,1694.3,0.9511609287429944,4.06,3.43,0.5516,1.02,55.06,Texas -1.02,0.4476,1.0,16.0,8.5,0.9748322147651006,0.8968,0.9496644295302014,9.6
49,Texas,2025-05-11,Florida,Home,L1 - 4,Texas,Florida,1,4,1729.61,1694.3,0.9511609287429944,4.06,3.43,0.5516,1.02,55.06,Texas -1.02,-0.5524,1.0,16.0,8.5,0.9748322147651006,0.8968,0.9496644295302014,9.6
50,Texas,2025-05-15,Oklahoma,Away,W7 - 4,Oklahoma,Texas,4,7,1551.37,1729.61,1.0132203562860498,3.31,4.06,0.4386,-0.87,26.39,Texas -0.87,0.5686,27.0,1.0,14.0,0.9563758389261745,0.8772,0.912751677852349,9.4
51,Texas,2025-05-16,Oklahoma,Away,7:30 PM,Oklahoma,Texas,0,0,1551.37,1729.61,1.0132203562860498,3.31,4.06,0.4386,-0.87,26.39,Texas -0.87,-0.4314,27.0,1.0,14.0,0.9563758389261745,0.8772,0.912751677852349,9.4
52,Texas,2025-05-17,Oklahoma,Away,3:00 PM,Oklahoma,Texas,0,0,1551.37,1729.61,1.0132203562860498,3.31,4.06,0.4386,-0.87,26.39,Texas -0.87,-0.4314,27.0,1.0,14.0,0.9563758389261745,0.8772,0.912751677852349,9.4
53,LSU,2025-02-14,Purdue Fort Wayne,Home,W14 - 0,LSU,Purdue Fort Wayne,14,0,1678.67,1148.85,1.1610233378779373,4.56,-3.8,0.9399,9.48,95.48,LSU -9.48,0.06989999999999996,7.0,283.0,145.0,0.5167785234899329,0.12020000000000008,0.0738255033557047,3.9
54,LSU,2025-02-15,Purdue Fort Wayne,Home,W10 - 1,LSU,Purdue Fort Wayne,10,1,1678.67,1148.85,1.1610233378779373,4.56,-3.8,0.9399,9.48,95.48,LSU -9.48,0.06989999999999996,7.0,283.0,145.0,0.5167785234899329,0.12020000000000008,0.0738255033557047,3.9
55,LSU,2025-02-16,Purdue Fort Wayne,Home,W8 - 1,LSU,Purdue Fort Wayne,8,1,1678.67,1148.85,1.1610233378779373,4.56,-3.8,0.9399,9.48,95.48,LSU -9.48,0.06989999999999996,7.0,283.0,145.0,0.5167785234899329,0.12020000000000008,0.0738255033557047,3.9
56,LSU,2025-02-18,Southern U.,Home,W13 - 1(7 Innings),LSU,Southern U.,13,1,1678.67,1269.34,1.1610233378779373,4.56,-3.21,0.9279999999999999,8.81,91.34,LSU -8.81,0.08360000000000001,7.0,244.0,125.5,0.5822147651006712,0.14400000000000013,0.2046979865771812,4.6
57,LSU,2025-02-21,Omaha,Home,W4 - 2,LSU,Omaha,4,2,1678.67,1301.84,1.1610233378779373,4.56,-2.17,0.9015000000000001,7.75,89.75,LSU -7.75,0.1137999999999999,7.0,208.0,107.5,0.6426174496644296,0.19699999999999984,0.325503355704698,5.2
58,LSU,2025-02-22,Omaha,Home,L4 - 5,LSU,Omaha,4,5,1678.67,1301.84,1.1610233378779373,4.56,-2.17,0.9015000000000001,7.75,89.75,LSU -7.75,-0.8862000000000001,7.0,208.0,107.5,0.6426174496644296,0.19699999999999984,0.325503355704698,5.2
59,LSU,2025-02-22,Omaha,Home,W12 - 1,LSU,Omaha,12,1,1678.67,1301.84,1.1610233378779373,4.56,-2.17,0.9015000000000001,7.75,89.75,LSU -7.75,0.1137999999999999,7.0,208.0,107.5,0.6426174496644296,0.19699999999999984,0.325503355704698,5.2
60,LSU,2025-02-24,Nicholls,Home,W13 - 3(7 Innings),LSU,Nicholls,13,3,1678.67,1301.31,1.1610233378779373,4.56,-0.94,0.8593000000000001,6.52,89.77,LSU -6.52,0.1614,7.0,212.0,109.5,0.6359060402684564,0.2813999999999999,0.3120805369127517,5.3
61,LSU,2025-02-26,DBU,Neutral,W7 - 3,DBU,LSU,3,7,1662.3,1678.67,1.0,3.89,4.56,0.4451,-0.71,47.65,LSU -0.71,0.5508,26.0,7.0,16.5,0.947986577181208,0.8902,0.9362416107382551,9.4
62,LSU,2025-02-28,Kansas St.,Neutral,W8 - 5(10 Innings),Kansas St.,LSU,5,8,1510.99,1678.67,1.0,1.81,4.56,0.28809999999999997,-3.15,27.58,LSU -3.15,0.3822,43.0,7.0,25.0,0.9194630872483222,0.5761999999999999,0.8791946308724832,8.5
63,LSU,2025-03-01,Nebraska,Neutral,W11 - 6,Nebraska,LSU,6,11,1520.81,1678.67,1.0,2.06,4.56,0.3053,-2.88,28.73,LSU -2.88,0.40180000000000005,78.0,7.0,42.5,0.860738255033557,0.6106,0.761744966442953,8.0
64,LSU,2025-03-02,Sam Houston,Neutral,W12 - 8,LSU,Sam Houston,12,8,1678.67,1261.95,1.0,4.56,-1.98,0.8957999999999999,7.29,91.67,LSU -7.29,0.1509999999999999,7.0,251.0,129.0,0.5704697986577181,0.20840000000000014,0.18120805369127513,4.6
65,LSU,2025-03-04,North Dakota St.,Home,W11 - 9,LSU,North Dakota St.,11,9,1678.67,1233.82,1.1610233378779373,4.56,-1.42,0.8773000000000001,7.05,92.83,LSU -7.05,0.1411,7.0,209.0,108.0,0.6409395973154363,0.24539999999999984,0.3221476510067114,5.3
66,LSU,2025-03-05,North Dakota St.,Home,W13 - 3(7 Innings),LSU,North Dakota St.,13,3,1678.67,1233.82,1.1610233378779373,4.56,-1.42,0.8773000000000001,7.05,92.83,LSU -7.05,0.1411,7.0,209.0,108.0,0.6409395973154363,0.24539999999999984,0.3221476510067114,5.3
67,LSU,2025-03-07,North Ala.,Home,W13 - 2(7 Innings),LSU,North Ala.,13,2,1678.67,1315.15,1.1610233378779373,4.56,-1.46,0.8787,7.02,89.02,LSU -7.02,0.13950000000000007,7.0,204.0,105.5,0.6493288590604027,0.24259999999999993,0.3389261744966443,5.4
68,LSU,2025-03-08,North Ala.,Home,W6 - 2,LSU,North Ala.,6,2,1678.67,1315.15,1.1610233378779373,4.56,-1.46,0.8787,7.02,89.02,LSU -7.02,0.13950000000000007,7.0,204.0,105.5,0.6493288590604027,0.24259999999999993,0.3389261744966443,5.4
69,LSU,2025-03-09,North Ala.,Home,W11 - 5,LSU,North Ala.,11,5,1678.67,1315.15,1.1610233378779373,4.56,-1.46,0.8787,7.02,89.02,LSU -7.02,0.13950000000000007,7.0,204.0,105.5,0.6493288590604027,0.24259999999999993,0.3389261744966443,5.4
70,LSU,2025-03-11,Xavier,Home,W18 - 4(7 Innings),LSU,Xavier,18,4,1678.67,1480.2,1.1610233378779373,4.56,1.12,0.7561,4.2,75.81,LSU -4.2,0.27480000000000004,7.0,64.0,35.5,0.8842281879194631,0.4878,0.8087248322147651,8.0
71,LSU,2025-03-14,Missouri,Home,W12 - 5,LSU,Missouri,12,5,1678.67,1382.85,1.1610233378779373,4.56,-1.59,0.8832,7.07,84.59,LSU -7.07,0.13450000000000006,7.0,162.0,84.5,0.7197986577181208,0.23360000000000003,0.47986577181208057,6.0
72,LSU,2025-03-15,Missouri,Home,W7 - 6,LSU,Missouri,7,6,1678.67,1382.85,1.1610233378779373,4.56,-1.59,0.8832,7.07,84.59,LSU -7.07,0.13450000000000006,7.0,162.0,84.5,0.7197986577181208,0.23360000000000003,0.47986577181208057,6.0
73,LSU,2025-03-16,Missouri,Home,W10 - 5,LSU,Missouri,10,5,1678.67,1382.85,1.1610233378779373,4.56,-1.59,0.8832,7.07,84.59,LSU -7.07,0.13450000000000006,7.0,162.0,84.5,0.7197986577181208,0.23360000000000003,0.47986577181208057,6.0
74,LSU,2025-03-18,New Orleans,Home,W11 - 1(7 Innings),LSU,New Orleans,11,1,1678.67,1381.27,1.1610233378779373,4.56,-0.33,0.8331999999999999,5.81,84.71,LSU -5.81,0.1904,7.0,152.0,79.5,0.7365771812080537,0.3336000000000001,0.5134228187919463,6.3
75,LSU,2025-03-21,Texas,Away,W8 - 2,Texas,LSU,2,8,1729.61,1678.67,0.9511609287429944,4.06,4.56,0.45899999999999996,-0.07,57.28,LSU -0.07,0.6279,1.0,7.0,4.0,0.9899328859060402,0.9179999999999999,0.9798657718120806,9.7
76,LSU,2025-03-22,Texas,Away,L7 - 11,Texas,LSU,11,7,1729.61,1678.67,0.9511609287429944,4.06,4.56,0.45899999999999996,-0.07,57.28,LSU -0.07,-0.3721,1.0,7.0,4.0,0.9899328859060402,0.9179999999999999,0.9798657718120806,9.7
77,LSU,2025-03-23,Texas,Away,L2 - 6,Texas,LSU,6,2,1729.61,1678.67,0.9511609287429944,4.06,4.56,0.45899999999999996,-0.07,57.28,LSU -0.07,-0.3721,1.0,7.0,4.0,0.9899328859060402,0.9179999999999999,0.9798657718120806,9.7
78,LSU,2025-03-25,Louisiana,Home,W17 - 4(7 Innings),LSU,Louisiana,17,4,1678.67,1433.1,1.1610233378779373,4.56,0.88,0.7704000000000001,4.53,80.43,LSU -4.53,0.25939999999999996,7.0,115.0,61.0,0.7986577181208053,0.45919999999999983,0.6375838926174497,7.1
79,LSU,2025-03-27,Mississippi St.,Home,W8 - 6,LSU,Mississippi St.,8,6,1678.67,1633.24,1.1610233378779373,4.56,3.86,0.5573,1.12,56.5,LSU -1.12,0.4827,7.0,32.0,19.5,0.9379194630872483,0.8854,0.9161073825503355,9.3
80,LSU,2025-03-28,Mississippi St.,Home,W2 - 1,LSU,Mississippi St.,2,1,1678.67,1633.24,1.1610233378779373,4.56,3.86,0.5573,1.12,56.5,LSU -1.12,0.4827,7.0,32.0,19.5,0.9379194630872483,0.8854,0.9161073825503355,9.3
81,LSU,2025-03-29,Mississippi St.,Home,W17 - 8,LSU,Mississippi St.,17,8,1678.67,1633.24,1.1610233378779373,4.56,3.86,0.5573,1.12,56.5,LSU -1.12,0.4827,7.0,32.0,19.5,0.9379194630872483,0.8854,0.9161073825503355,9.3
82,LSU,2025-04-01,Louisiana Tech,Home,W12 - 3,LSU,Louisiana Tech,12,3,1678.67,1480.56,1.1610233378779373,4.56,1.94,0.703,3.38,75.78,LSU -3.38,0.3317,7.0,87.0,47.0,0.8456375838926175,0.5940000000000001,0.7315436241610738,7.8
83,LSU,2025-04-03,Oklahoma,Away,W2 - 0,Oklahoma,LSU,0,2,1551.37,1678.67,1.0132203562860498,3.31,4.56,0.3986,-1.27,32.46,LSU -1.27,0.5686,27.0,7.0,17.0,0.9463087248322147,0.7972,0.9328859060402684,9.2
84,LSU,2025-04-04,Oklahoma,Away,W10 - 2,Oklahoma,LSU,2,10,1551.37,1678.67,1.0132203562860498,3.31,4.56,0.3986,-1.27,32.46,LSU -1.27,0.5686,27.0,7.0,17.0,0.9463087248322147,0.7972,0.9328859060402684,9.2
85,LSU,2025-04-05,Oklahoma,Away,W3 - 2,Oklahoma,LSU,2,3,1551.37,1678.67,1.0132203562860498,3.31,4.56,0.3986,-1.27,32.46,LSU -1.27,0.5686,27.0,7.0,17.0,0.9463087248322147,0.7972,0.9328859060402684,9.2
86,LSU,2025-04-08,Nicholls,Away,W5 - 3,Nicholls,LSU,3,5,1301.31,1678.67,0.9144293111700971,-0.94,4.56,0.1407,-5.92,10.23,LSU -5.92,0.24570000000000003,212.0,7.0,109.5,0.6359060402684564,0.2814,0.3120805369127517,5.3
87,LSU,2025-04-11,Auburn,Away,L4 - 8,Auburn,LSU,8,4,1686.92,1678.67,1.0704555129842486,3.73,4.56,0.4322,-0.51,51.19,LSU -0.51,-0.39780000000000004,6.0,7.0,6.5,0.9815436241610739,0.8644,0.9966442953020134,9.6
88,LSU,2025-04-12,Auburn,Away,L2 - 4,Auburn,LSU,4,2,1686.92,1678.67,1.0704555129842486,3.73,4.56,0.4322,-0.51,51.19,LSU -0.51,-0.39780000000000004,6.0,7.0,6.5,0.9815436241610739,0.8644,0.9966442953020134,9.6
89,LSU,2025-04-13,Auburn,Away,L2 - 3,Auburn,LSU,3,2,1686.92,1678.67,1.0704555129842486,3.73,4.56,0.4322,-0.51,51.19,LSU -0.51,-0.39780000000000004,6.0,7.0,6.5,0.9815436241610739,0.8644,0.9966442953020134,9.6
90,LSU,2025-04-15,McNeese,Home,W10 - 3,LSU,McNeese,10,3,1678.67,1444.96,1.1610233378779373,4.56,1.81,0.7119,3.58,79.34,LSU -3.58,0.32230000000000003,7.0,80.0,43.5,0.8573825503355704,0.5762,0.7550335570469798,7.9
91,LSU,2025-04-17,Alabama,Home,W11 - 6,LSU,Alabama,11,6,1678.67,1659.67,1.1610233378779373,4.56,3.25,0.6061,1.66,52.73,LSU -1.66,0.43299999999999994,7.0,9.0,8.0,0.9765100671140939,0.7878000000000001,0.9932885906040269,9.4
92,LSU,2025-04-18,Alabama,Home,W4 - 3,LSU,Alabama,4,3,1678.67,1659.67,1.1610233378779373,4.56,3.25,0.6061,1.66,52.73,LSU -1.66,0.43299999999999994,7.0,9.0,8.0,0.9765100671140939,0.7878000000000001,0.9932885906040269,9.4
93,LSU,2025-04-19,Alabama,Home,L4 - 7,LSU,Alabama,4,7,1678.67,1659.67,1.1610233378779373,4.56,3.25,0.6061,1.66,52.73,LSU -1.66,-0.5670000000000001,7.0,9.0,8.0,0.9765100671140939,0.7878000000000001,0.9932885906040269,9.4
94,LSU,2025-04-22,Northwestern St.,Home,L3 - 13(7 Innings),LSU,Northwestern St.,3,13,1678.67,1504.49,1.1610233378779373,4.56,0.34,0.8003,4.94,73.16,LSU -4.94,-0.7733,7.0,90.0,48.5,0.8406040268456376,0.3994,0.7214765100671141,7.4
95,LSU,2025-04-25,Tennessee,Home,W6 - 3,LSU,Tennessee,6,3,1678.67,1655.09,1.1610233378779373,4.56,5.51,0.4225,-0.59,53.39,Tennessee -0.59,0.6163000000000001,7.0,11.0,9.0,0.9731543624161074,0.845,0.9865771812080537,9.5
96,LSU,2025-04-26,Tennessee,Home,L3 - 9,LSU,Tennessee,3,9,1678.67,1655.09,1.1610233378779373,4.56,5.51,0.4225,-0.59,53.39,Tennessee -0.59,-0.3837,7.0,11.0,9.0,0.9731543624161074,0.845,0.9865771812080537,9.5
