,team,conference,avg_talent,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
86,Troy,Sun Belt,29.439393344072933,2024,25.821779399382542,244,8,17,7,2,12,1,80,9,1.0,300,20,2557,339,213,6,21,80,706,21806,50.5,158,13,433,17,1888,18,75,81,161,4445,16,73.4390243902439,85.94130375980525,30.875097824385662,363.43,#AE0210,#88898c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2653.png']",0.36966666666666664,41.797666666666665,-7.249,99,113,106,32.267,43.518,33.956,12,4,8,8,3,5,65.35559727299673,49.078160970257755,42.04746447085029,67.81176183200844,58.73443171492886,55.85039370078741,58.36235298109067,46.024403927068704,63.888110150540214,52.2866872417118,75.80332946734184,41.86789236443107,44.4864247037892,13.80836575875486,71.14170040485831,73.0,68.3,3.2565253999438672,27.560975609756095,29.62675613336131,85.94130375980525,15.337931034482722,-4.455445544554436,75.80332946734184,65.35559727299673,42.04746447085029,358.53993949157206,41.86789236443108,51.28989361702128,58.73443171492886,52.28668724171179,49.078160970257734,67.81176183200844,169.52034605116603,55.88568391712564,-0.4,96.0,12.252365111552052,87.0,34.41752680959661,1.9690972252662955,103.0,22.45384615384615,112.0,1507.200827419099,59.0,356.57,121.8,128.0,369.9619353667507,53,392.09871689087635,37,102.0,42.0,87.0,92.0,51.0,113.0,85.0,-4.0,10.822000000000001,91,-3.44,-5.53,-6.88,114,-6.398,114
87,Toledo,Mid-American,35.949235786413105,2024,4.457760314341847,257,18,34,11,7,13,3,230,8,34.0,674,28,3290,453,276,13,28,82,724,21006,1.0,294,28,435,13,1527,32,89,65,186,4817,19,51.70731707317073,44.809575331349734,39.986382845515735,350.1,#0a2240,#ffcd00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2649.png']",0.28,68.993,-5.318,91,92,131,52.717,33.851,56.909,13,8,5,8,4,4,47.18671779797782,68.27346120140578,43.110042608617334,75.80915679882023,32.585760082162956,4.82677165354329,70.86381053335163,33.13913043478263,64.69287268770404,73.69901811766194,40.17106918238996,38.18714495769623,61.535569761304316,45.68482490272373,40.01214574898785,68.6,71.8,1.3143418467583494,49.292682926829265,22.708796393373888,44.809575331349734,45.37931034482761,2.47524752475249,40.17106918238996,47.18671779797782,43.110042608617334,417.7203253310283,38.187144957696226,48.920212765957444,32.585760082162956,73.69901811766192,68.27346120140575,75.80915679882024,165.96283347598617,56.777359434441,-1.6,81.0,11.680557823388352,88.0,30.615056060762896,1.7332170739507495,90.0,37.77142857142857,17.0,1274.7541794545812,90.0,429.9,178.60000000000002,49.0,284.4289967607667,108,393.8129299470587,36,82.0,96.0,45.0,90.0,27.0,53.0,90.0,-4.2,11.12,113,-0.55,-2.83,-4.1,75,-3.613,71
88,Florida State,ACC,72.99033436800127,2024,67.82630301629493,182,20,32,9,2,12,0,69,13,34.0,541,25,2164,355,179,4,11,67,575,19572,1.0,33,14,377,8,1089,24,69,46,160,3253,22,92.7560975609756,28.206924533405456,54.799968696196586,326.2,#782f40,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/52.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/52.png']",-0.0023333333333333353,2.1026666666666665,-3.911,85,106,11,45.332,23.689,73.417,12,2,10,8,1,7,21.718356844833096,60.8005725139289,54.175014211458404,42.512678689634726,18.98369313111311,40.93579648697758,52.01877808071887,25.742028985507233,63.31172617122019,35.827015823045336,13.310254306808858,47.91359750968735,26.553891090547467,4.466926070038909,59.5182186234818,73.7,69.5,7.075118456026811,8.243902439024389,10.305252673516463,28.206924533405456,10.558620689655129,-2.079207920792072,13.310254306808858,21.718356844833096,54.175014211458404,754.4575851636478,47.91359750968735,68.53590425531915,18.98369313111311,35.82701582304533,60.80057251392888,42.51267868963474,118.1041936510014,39.00288853566892,-18.1,84.0,11.51573284278316,89.0,29.772599864720807,0.7621369462078879,11.0,19.79714285714286,122.0,1405.2519525913197,75.0,393.8,143.8,107.0,205.60881913194882,132,335.6258383165055,89,17.0,130.0,59.0,55.0,116.0,132.0,34.0,-4.3,9.025,14,-2.2,-4.68,-7.06,105,-5.917,110
89,Oregon State,Pac-12,50.96699540293111,2024,35.05893909626719,268,22,42,5,7,12,1,88,11,1.0,373,20,2417,360,216,5,7,61,548,23871,1.0,27,7,484,29,2270,7,45,76,174,4687,16,63.78048780487804,68.18717879361645,39.11864141493193,397.85,#231f20,#d73f09,"['http://a.espncdn.com/i/teamlogos/ncaa/500/204.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/204.png']",0.05933333333333333,13.603,-6.875,96,104,85,25.791,41.308,50.932,12,5,7,1,1,0,59.60114099114318,22.217259064735345,26.19038067945837,74.45623986439404,43.57135322362106,62.209859637110554,24.80653984034027,27.339588100686484,64.93914941594453,29.03071602293045,53.23755590251132,19.447372953326635,19.122681136917137,1.0,58.182186234817834,75.1,69.6,4.096267190569744,37.21951219512195,47.489934996854714,68.18717879361645,1.0,-1.8811881188118775,53.23755590251132,59.60114099114318,26.19038067945837,554.2454127539193,19.447372953326635,72.09042553191489,43.57135322362106,29.030716022930434,22.217259064735373,74.45623986439404,147.55472881247974,42.511181641047074,-7.9,101.0,11.43320535620786,90.0,34.48983478382407,0.9887316834560935,39.0,17.007142857142853,130.0,1497.3987829014698,63.0,322.15,124.2,127.0,270.61683027418474,119,295.6125116568353,118,61.0,62.0,125.0,124.0,33.0,92.0,22.0,-4.4,10.556000000000001,68,-1.98,-4.12,-5.59,98,-4.993,95
90,Florida International,Conference USA,30.895053239558365,2024,1.0,215,14,26,8,5,12,2,286,11,1.0,689,27,2753,334,206,11,24,66,569,20648,1.0,78,17,395,16,1460,18,47,45,145,4213,19,61.36585365853658,34.31241547200433,41.39646267021443,344.13,#001538,#c5960c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2229.png']",0.163,34.80733333333333,-11.982,116,125,104,42.649,26.115,52.169,12,4,8,8,3,5,40.903362581988716,57.3275687298418,53.16599343659436,82.72836879821807,40.503744931633115,15.03149606299209,86.76131863962661,43.086956521739125,74.848533542526,66.00343849529222,76.1918771985929,53.07720939762325,8.264606181455648,31.431906614785987,75.68421052631581,70.5,68.1,1.0,39.63414634146341,19.610505347032927,34.31241547200433,32.40689655172412,-4.851485148514854,76.1918771985929,40.903362581988716,53.16599343659436,371.7732112687124,53.077209397623264,69.32579787234043,40.503744931633115,66.00343849529222,57.32756872984179,82.72836879821807,176.8459710419432,56.77207949559471,2.1,106.0,11.427548568064184,91.0,39.4131766993151,1.5305029592052422,83.0,27.70675381263616,76.0,1199.730908124332,98.0,375.87,131.0,121.0,343.98969946621384,69,452.75628601155626,7,96.0,110.0,72.0,57.0,18.0,83.0,32.0,-4.4,11.202,116,-4.5,-6.19,-7.16,119,-6.96,118
91,Florida Atlantic,American Athletic,42.72272209343445,2024,24.339882121807463,234,16,34,7,8,12,1,256,11,1.0,391,21,2503,350,205,11,14,79,619,21871,1.0,71,15,456,24,2270,17,68,55,159,4773,18,51.70731707317073,43.84555044630781,30.875097824385662,364.52,#00447c,#d31245,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2226.png']",0.20966666666666667,22.32766666666667,-12.288,117,130,130,35.512,26.337,31.548,12,3,9,8,1,7,43.910888759155654,59.628831872880426,85.6371624654854,46.16903550504409,48.40361167892495,26.25669291338582,53.46515274582497,21.607482305358957,57.08693094111396,44.48363473714985,25.87228471574501,43.86258707826798,43.58963649591766,20.068093385214013,47.09311740890692,71.5,70.7,3.1218074656188604,49.292682926829265,30.192440763262738,43.84555044630781,25.57931034482756,0.2970297029703204,25.87228471574501,43.910888759155654,85.6371624654854,479.29747357667674,43.862587078267985,62.743351063829785,48.40361167892495,44.48363473714984,59.62883187288041,46.1690355050441,160.6810246044762,54.70552750310673,-3.4,113.0,11.204062950439765,92.0,40.61116336299749,1.2914735297493156,68.0,22.552380952380958,111.0,1086.3341276174579,107.0,355.48,160.0,78.0,303.6138866637358,96,319.93161984872216,103,73.0,103.0,62.0,3.0,112.0,53.0,51.0,-4.4,11.116,110,-4.79,-6.94,-8.15,129,-7.653,128
92,Western Kentucky,Conference USA,33.23672940159522,2024,1.0,270,19,32,12,11,14,0,109,12,1.0,502,26,3705,469,309,10,28,58,578,23412,1.0,57,16,436,14,1536,22,68,78,188,5241,24,61.36585365853658,62.322694076278054,49.96540929722961,390.2,#F32026,#b3b5b8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/98.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/98.png']",0.2615,82.9645,-7.663,102,78,78,42.926,43.864,60.821,14,8,6,9,6,3,52.91398037237795,36.036574244146834,58.66149817092287,75.83793930884167,53.59933235897697,33.740157480314934,66.06812831674677,30.078260869565213,91.78744495402795,39.66242784814807,51.72121957888983,46.36007220428834,11.415690829011893,32.20233463035018,46.15789473684211,70.3,71.4,1.0,39.63414634146341,43.51976305305095,62.322694076278054,33.77241379310344,1.6831683168317113,51.72121957888983,52.91398037237795,58.66149817092287,393.06117637813844,46.360072204288336,68.14095744680851,53.59933235897697,39.662427848148056,36.03657424414686,75.83793930884167,159.73877694837321,52.78529205056906,-3.7,70.0,10.493324242749246,93.0,31.38400240187812,1.4705090065775004,78.0,23.970192307692315,100.0,1650.4065552788013,37.0,449.8,190.0,34.0,348.9066509085795,65,365.9206141658602,69,91.0,82.0,110.0,37.0,26.0,83.0,36.0,-4.8,11.647,124,-1.15,-3.31,-4.64,82,-4.171,80
93,Sam Houston,Conference USA,34.77882990845152,2024,1.0,245,14,21,6,11,13,2,182,9,1.0,439,22,2186,349,217,16,15,60,493,25110,1.0,93,17,553,21,2344,28,73,76,195,4530,15,25.14634146341463,55.57451988098458,61.26154327750821,418.5,#fe5000,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2534.png']",0.08,22.8245,-6.961,98,55,123,63.554,29.883,40.218,13,10,3,8,6,2,38.74243833910032,53.07974197511902,24.81937359707399,99.94893793828689,30.54683899541704,36.61841308298,41.17483805331896,40.95120051914341,90.24408324265507,68.50300899459646,17.125170039771135,39.334987184328696,48.234297108673985,40.38813229571983,45.35627530364374,69.4,71.5,1.0,75.85365853658536,58.20680436150138,55.57451988098458,39.91724137931029,1.881188118811906,17.125170039771135,38.74243833910032,24.81937359707399,407.0802718950138,39.33498718432871,79.3311170212766,30.54683899541704,68.50300899459644,53.07974197511903,99.9489379382869,164.441582342847,52.60672330659895,-2.1,98.0,10.137990167687281,94.0,34.48863290312467,1.2110633554041275,60.0,27.525133689839564,79.0,1813.1683720523179,26.0,361.5,190.60000000000002,32.0,229.41520440338124,128,437.4182351577733,10,86.0,115.0,81.0,126.0,2.0,7.0,12.0,-4.9,12.185,130,1.23,-1.02,-2.2,44,-1.755,39
94,Northwestern,Big Ten,54.0412557463361,2024,72.38354071163502,192,9,18,7,6,12,2,168,11,1.0,583,27,2233,392,211,10,7,57,465,21478,50.5,258,17,352,12,1183,23,57,55,167,3416,18,58.95121951219512,39.40032458750338,35.4307403349507,357.97,#582c83,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/77.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/77.png']",0.020000000000000004,2.425,-5.033,87,85,36,49.933,26.972,53.074,12,4,8,9,2,7,28.32831728026366,41.69602914427196,38.05261484687327,83.00587275933427,11.653019083989092,33.740157480314934,89.76845743251027,48.66211180124225,53.583650707290545,60.09311003799982,18.891334730957382,43.05727554783692,35.32966909041514,23.63132295719845,91.7165991902834,72.0,66.4,7.489412791966819,42.048780487804876,26.79314321660729,39.40032458750338,22.165517241379277,-8.217821782178191,18.891334730957382,28.32831728026366,38.05261484687327,582.1932340576009,43.05727554783694,83.01728723404256,11.653019083989092,60.093110037999814,41.696029144271975,83.00587275933427,137.00145933754902,43.80482719212201,-11.6,102.0,9.850296792968344,95.0,32.73261441751244,0.7987038886714268,14.0,31.16906318082789,52.0,1132.448885907381,104.0,362.03,151.0,96.0,244.06522381210706,124,421.8146491882591,18,53.0,124.0,100.0,101.0,17.0,71.0,10.0,-5.0,9.563,28,-1.42,-3.7,-5.59,89,-4.629,89
95,Arizona,Big 12,55.105771875368355,2024,64.53634577603142,222,8,19,7,8,12,0,17,13,1.0,712,32,2975,437,262,6,18,78,691,21421,1.0,95,17,329,11,1280,20,57,73,170,4255,20,68.60975609756098,66.20557208547471,23.20488339333228,357.02,#0c234b,#ab0520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/12.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/12.png']",0.197,89.655,-3.385,81,88,50,38.791,43.057,48.852,12,4,8,9,2,7,37.59304649040726,43.99707826646875,80.02504800184437,52.458193202752824,35.16022532920173,10.924716727482206,98.8397219768826,27.94568781183179,63.424822536093544,38.77337347435885,39.5905289899177,11.398989209124409,26.416058715919874,20.260700389105068,50.03238866396765,72.4,70.3,6.7760314341846755,32.390243902439025,26.30011532816104,66.20557208547471,19.434482758620618,-0.4950495049504866,39.5905289899177,37.59304649040726,80.02504800184437,591.8706534124397,11.398989209124409,53.264627659574465,35.16022532920173,38.773373474358834,43.99707826646873,52.45819320275283,140.4622119088575,48.0011607941723,-10.4,81.0,9.032631207471637,96.0,28.50591086890917,1.1674848144878083,57.0,25.738235294117636,91.0,1155.9050553880595,102.0,362.98,166.2,64.0,322.3939879048409,83,288.03053316459784,120,50.0,116.0,96.0,6.0,97.0,101.0,79.0,-5.4,10.139000000000001,53,-1.8,-4.28,-6.21,101,-5.386,101
96,Stanford,ACC,62.70174059958351,2024,67.82630301629493,222,23,41,5,7,12,1,168,17,1.0,245,15,2295,370,224,9,18,65,588,22812,50.5,166,15,435,11,1606,25,63,56,162,3901,22,68.60975609756098,43.79199350824993,44.88292377523871,380.2,#8c1515,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/24.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/24.png']",0.009,4.541666666666667,-5.299,90,95,17,39.874,36.975,65.408,12,3,9,8,2,6,45.06515417183425,33.26576036841573,40.30485022988432,51.28666583002149,31.813183867690313,24.831271091113592,83.62300845175952,49.30850661625709,42.52449845974651,32.2475855360736,45.226186473728816,12.207649228247504,27.15307385237284,21.416342412451357,85.97165991902835,71.5,67.5,7.075118456026811,32.390243902439025,38.32999580624869,43.79199350824993,25.57931034482756,-6.039603960396022,45.226186473728816,45.06515417183425,40.30485022988432,660.9249145416682,12.207649228247504,66.82446808510639,31.813183867690313,32.247585536073586,33.265760368415755,51.28666583002149,135.63887405179491,38.99720000065329,-12.0,100.0,7.667304918756542,97.0,33.083337362355124,0.8896623308681904,23.0,23.4,105.0,1367.261743920607,80.0,339.8,187.8,37.0,292.2799966984622,103,306.8123259577903,115,31.0,101.0,111.0,95.0,101.0,101.0,43.0,-6.0,9.517000000000001,27,-2.01,-4.47,-6.59,102,-5.619,105
97,North Texas,American Athletic,36.21849829083336,2024,24.339882121807463,309,20,44,8,5,13,0,146,14,1.0,601,28,4267,559,353,11,33,91,773,20902,50.5,206,18,384,24,2090,24,64,66,178,6357,22,68.60975609756098,50.51338923451448,28.380341211457193,348.37,#00853E,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/249.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/249.png']",0.2975,85.424,-7.287,100,91,109,32.261,51.932,46.927,13,6,7,8,3,5,52.980269976640784,43.20512978037169,100.0,57.4948865697944,60.39956715353739,13.695163104611908,69.1684186599048,35.00047003525262,75.2110409161499,40.45663693818459,52.27423635574003,35.512916791392854,3.763708873379869,21.512645914396884,69.80566801619435,71.9,68.2,3.1218074656188604,32.390243902439025,21.810966659677092,50.51338923451448,22.84827586206889,-4.653465346534631,52.27423635574003,52.980269976640784,100.0,420.1681662803033,35.51291679139287,42.46941489361702,60.39956715353739,40.45663693818457,43.20512978037168,57.4948865697944,157.64540271993272,59.08941506975481,-4.5,95.0,7.507765244447374,98.0,34.48743102242527,1.8397395662866922,96.0,29.208730158730155,66.0,1099.538408881981,106.0,431.63,162.8,72.0,370.0303011648318,52,356.6867490473404,78,81.0,81.0,98.0,1.0,86.0,101.0,101.0,-6.0,10.695,78,-1.46,-3.95,-5.62,94,-4.909,94
98,Georgia Southern,Sun Belt,26.88507327806373,2024,25.821779399382542,283,12,16,11,6,13,1,136,11,1.0,723,34,3091,445,289,13,21,73,628,23520,1.0,95,14,439,24,1667,21,64,81,180,4758,22,61.36585365853658,71.72193670543685,74.16919705744249,392.0,#003775,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/290.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/290.png']",0.381,55.1695,-2.353,76,50,80,44.55,52.067,60.616,13,8,5,8,6,2,56.52280912926227,31.633848823640278,48.33391089642447,62.93644587792929,50.12254157492669,64.92125984251967,68.13439342308033,40.95120051914341,60.56583630353141,36.390906094975186,81.38003600401059,40.33934913263215,26.528692273694375,21.512645914396884,82.23076923076925,72.3,66.9,3.2565253999438672,39.63414634146341,44.45392115747538,71.72193670543685,20.117241379310343,-7.227722772277218,81.38003600401059,56.52280912926227,48.33391089642447,335.3188479823976,40.339349132632144,61.558510638297875,50.12254157492669,36.390906094975186,31.633848823640264,62.9364458779293,162.64655618165455,47.6567437328597,-2.7,79.0,7.318504622967635,99.0,27.169317660268874,1.872844320498699,99.0,22.650420168067235,110.0,2230.7571543570643,5.0,388.0,152.0,93.0,390.9275967846209,35,355.048355982621,81,108.0,71.0,113.0,72.0,66.0,83.0,58.0,-6.1,10.572,70,0.45,-1.96,-3.55,56,-2.848,53
99,Colorado State,Mountain West,28.29232643118148,2024,20.88212180746562,233,18,29,10,11,13,0,18,10,1.0,349,19,2814,388,234,10,16,84,670,24384,100.0,273,18,464,20,2244,16,58,65,180,5058,20,51.70731707317073,47.91587773870705,54.133667240569736,406.4,#1e4d2b,#c8c372,"['http://a.espncdn.com/i/teamlogos/ncaa/500/36.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/36.png']",0.339,124.551,-7.622,101,58,70,49.403,34.559,65.152,13,8,5,7,6,1,51.29820172355775,49.46570283002302,51.59123189431415,69.59382291658787,43.26687477132116,1.2033550154056627,73.01283925623378,48.99999999999997,66.77868579423065,54.311820047753834,38.59149290463189,33.02185493785001,47.48313081234113,24.979571984435793,44.554655870445345,72.1,71.5,2.807465618860511,49.292682926829265,51.92718599287062,47.91587773870705,21.482758620689665,1.881188118811906,38.59149290463189,51.29820172355775,51.59123189431415,348.1120584652862,33.02185493785001,56.02925531914894,43.26687477132116,54.31182004775383,49.465702830023005,69.59382291658787,158.48014681789513,53.25460903059295,-4.2,85.0,7.050004923689263,100.0,33.288242478043486,1.924667599720084,101.0,32.93508771929825,36.0,1593.0936606600035,44.0,373.6,166.4,62.0,283.9435675499002,109,366.72654239689075,68,107.0,85.0,86.0,68.0,47.0,53.0,72.0,-6.2,10.72,81,-0.36,-2.41,-3.74,65,-3.221,60
100,Buffalo,Mid-American,15.796903854465448,2024,4.457760314341847,241,17,28,7,9,13,3,347,6,1.0,412,26,2422,347,194,13,19,58,564,22773,1.0,217,17,526,24,2215,31,92,63,187,4637,13,32.390243902439025,41.435488233703,52.02629519486618,379.55,#041A9B,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2084.png']",-0.455,-4.55,-10.361,108,70,116,45.998,33.654,57.803,13,9,4,8,6,2,35.66463226466604,54.78180971109711,61.0759915446464,53.79813577821935,42.10513831410615,22.570807380420717,56.28360762011838,70.89865067466266,44.82635768947512,59.98806263405995,58.43642329778508,43.529026089332035,65.90099412231012,45.203307392996095,45.489878542510155,68.5,70.9,1.3143418467583494,68.60975609756098,37.992660935206544,41.435488233703,46.06206896551722,0.6930693069307097,58.43642329778508,35.66463226466604,61.0759915446464,234.5173077678677,43.52902608933205,69.98404255319149,42.10513831410615,59.98806263405994,54.78180971109711,53.79813577821935,170.90045236765326,51.235628374465826,0.1,97.0,7.041080829587315,101.0,36.45676778862168,2.404939769128956,116.0,31.010859728506794,54.0,1484.0769400805075,64.0,400.45,182.79999999999998,43.0,321.33990781473886,84,373.3119211193564,61,125.0,117.0,77.0,30.0,96.0,18.0,31.0,-6.3,11.118,111,0.11,-1.94,-3.11,53,-2.712,52
101,Houston,Big 12,52.2661977918353,2024,64.53634577603142,181,11,29,10,7,12,1,137,17,1.0,463,22,1832,280,182,12,9,66,623,21723,50.5,132,19,426,9,1639,21,67,43,155,3471,27,73.4390243902439,25.50229916148227,16.72781342933167,362.05,#c92a39,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/248.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png']",0.09533333333333334,4.026,-3.444,82,79,41,65.249,25.038,48.814,12,4,8,9,3,6,25.55982707964239,67.8149517652275,27.698771048909123,61.4368565436707,9.858191858088079,35.91558322651528,70.38542252716582,50.091638795986626,47.35686147573725,67.37717658871722,1.0,51.925381607703855,52.01314923155064,19.297665369649806,69.13765182186239,72.3,69.0,6.7760314341846755,27.560975609756095,28.910568253302586,25.50229916148227,20.117241379310343,-3.0693069306930454,1.0,25.55982707964239,27.698771048909123,566.0563435621391,51.92538160770386,62.21675531914894,9.858191858088079,67.37717658871722,67.8149517652275,61.43685654367071,124.08749851823845,43.29096248070917,-16.0,98.0,6.938671967678184,102.0,31.11400059615871,1.1005971527136678,49.0,24.69282296650718,97.0,619.7500935347894,131.0,357.95,183.79999999999998,39.0,189.71546110997048,134,415.1405185989056,23,58.0,127.0,46.0,118.0,73.0,113.0,54.0,-6.3,9.998,43,-0.93,-3.76,-5.98,91,-5.058,99
102,Louisiana Tech,Conference USA,30.44556206042985,2024,1.0,234,8,26,13,12,13,0,60,8,1.0,641,27,2911,415,258,5,18,69,657,24260,1.0,427,33,480,14,1460,21,69,78,199,4371,21,63.78048780487804,56.19042466865025,5.633119424010012,404.33,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']",0.13,22.149,-10.693,109,116,124,57.468,17.782,56.881,13,5,8,8,4,4,32.70462846891235,84.45135032030163,33.09016878286934,66.4126659038887,14.508311865754228,33.740157480314934,76.63549734270455,47.79222941720627,45.84816208318483,74.35261745076154,21.8562346185398,43.97670004816712,35.23432927025377,59.35992217898831,27.31983805668017,66.8,73.2,1.0,37.21951219512195,50.85290417278256,56.19042466865025,57.66896551724138,5.247524752475272,21.8562346185398,32.70462846891235,33.09016878286934,367.68692782208956,43.97670004816713,57.7406914893617,14.508311865754228,74.35261745076153,84.45135032030163,66.4126659038887,153.66146914534866,50.919957132081294,-5.8,105.0,6.513374646930426,103.0,37.79576475866078,1.7868462278264583,94.0,43.080134680134684,5.0,705.6689428590105,127.0,375.67,179.0,47.0,271.8949207380835,118,390.15356328019027,41,99.0,119.0,13.0,110.0,53.0,92.0,68.0,-6.5,11.064,106,-3.91,-5.94,-7.12,117,-6.785,117
103,Western Michigan,Mid-American,28.61734312993596,2024,4.457760314341847,252,19,32,4,15,13,1,139,9,1.0,863,41,2431,323,212,8,18,53,509,23382,1.0,90,19,479,28,2387,19,53,56,160,4818,13,29.97560975609756,44.94346767649445,49.96540929722961,389.7,#532e1f,#8b7f79,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2711.png']",-0.007500000000000007,51.193999999999996,-10.952,111,103,77,24.968,53.267,62.263,13,6,7,8,5,3,64.64995262957825,17.212044433938104,57.54777560035433,66.17315414581225,63.01582480562279,47.77165354330708,56.745517814667814,33.389565217391294,69.05667493978555,21.652617364468668,62.67760459392947,18.386866548285752,50.498416176374604,40.77334630350194,39.74493927125508,68.7,71.9,1.3143418467583494,71.02439024390243,43.260274690710844,44.94346767649445,44.6965517241379,2.673267326732713,62.67760459392947,64.64995262957825,57.54777560035433,351.0667557266905,18.386866548285738,77.2247340425532,63.01582480562279,21.652617364468668,17.212044433938118,66.17315414581226,172.66164430764474,48.37522816329573,0.7,110.0,6.419633307410403,104.0,38.92264532881511,1.4498667039731394,76.0,28.985622593068037,69.0,1478.7197857864599,65.0,390.3,188.20000000000002,36.0,393.1816752909617,31,265.6158619209367,125,106.0,46.0,128.0,41.0,54.0,14.0,13.0,-6.5,10.48,65,-2.21,-4.22,-5.48,100,-5.042,98
