,team,conference,avg_talent,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
10,Florida,SEC,81.60198351527355,2020,89.66818303451967,316.0,7.0,12.0,9.0,6.0,12.0,0.0,84.0,10.0,1.0,272.0,17.0,4543.0,473.0,321.0,9.0,46.0,66.0,557.0,22351.0,34.0,139.0,11.0,367.0,12.0,1576.0,33.0,72.0,70.0,141.0,6119.0,19.0,53.59375,74.38374999999999,58.746700000000004,372.52,#0021a5,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/57.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/57.png']",0.3665,126.357,17.399,11.0,17.0,1.0,54.9,85.615,58.304,12.0,8.0,4.0,11.0,8.0,3.0,81.49891461324034,33.261397549759096,54.95809203014781,57.60417085204202,75.57781362988186,79.45283018867924,37.46644337151918,41.059782608695656,72.82700934639419,38.70524046736232,85.4881353309781,30.341549379877847,48.17973731606078,27.507271171941838,18.212962962962976,71.6,74.0,9.06074391222906,47.40625,87.24174018862183,74.38374999999999,28.46820809248561,6.9655172413793025,85.4881353309781,81.49891461324034,54.95809203014781,832.7453046843048,30.341549379877833,43.83160621761658,75.57781362988186,38.70524046736232,33.26139754975908,57.604170852042024,179.3136862020981,56.934271523738914,3.0,6.0,112.77284947847873,11.0,12.242409242680019,0.6688719790634661,45.0,31.036363636363646,51.0,1949.8148333333334,24.0,347.48,172.0,19.0,441.9495003363884,14,292.0121131670941,103,16.0,8.0,101.0,45.0,40.0,93.0,90.0,12.4,0.7116666666666666,2,3.81,1.57,-0.51,14,1.11,14
11,Iowa,Big Ten,58.54548242992417,2020,100.0,159.0,6.0,9.0,4.0,7.0,8.0,2.0,233.0,5.0,1.0,216.0,12.0,1581.0,248.0,141.0,11.0,9.0,38.0,317.0,14044.0,34.0,223.0,23.0,296.0,18.0,1369.0,22.0,51.0,36.0,107.0,2950.0,9.0,13.375,34.75899999999999,67.0033,234.07,#000000,#FFCD00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2294.png']",0.184,46.492,17.048,12.0,18.0,50.0,84.846,57.704,76.991,8.0,6.0,2.0,8.0,6.0,2.0,62.54066268476382,73.38633088535849,8.314944939410225,68.83032406778986,48.31375924441555,88.83774999999999,52.55129255821412,70.94565217391306,48.5409651497431,93.50028096422466,73.51327780499754,59.99700538016445,60.42554199739365,59.51924721984604,23.814814814814824,67.1,73.4,10.0,87.625,45.54247033769394,34.75899999999999,54.2196531791908,6.137931034482762,73.51327780499754,62.54066268476382,8.314944939410225,623.1407493629471,59.99700538016446,74.60880829015544,48.31375924441555,93.50028096422466,73.38633088535849,68.83032406778986,208.89216107195526,59.14771713099376,14.4,13.0,107.49607941965363,12.0,17.040010662925585,0.5087133209055535,19.0,33.99565217391306,33.0,1716.9147499999997,52.0,245.93,127.8,61.0,393.5909344516473,47,439.0153734360085,11,43.0,36.0,23.0,121.0,17.0,8.0,23.0,10.0,0.810875,35,2.52,0.84,-0.52,22,0.532,22
12,Miami,ACC,78.2722142699846,2020,80.09138346267059,250.0,13.0,19.0,6.0,9.0,11.0,0.0,11.0,6.0,1.0,452.0,22.0,3050.0,381.0,239.0,7.0,26.0,86.0,794.0,17950.0,1.0,52.0,15.0,419.0,18.0,1800.0,31.0,93.0,65.0,162.0,4850.0,12.0,28.84375,50.797000000000004,68.7358,299.17,#005030,#f47321,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2390.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2390.png']",0.317,70.255,10.171,25.0,20.0,32.0,58.124,68.757,55.986,11.0,8.0,3.0,9.0,7.0,2.0,52.66424144629954,46.68704267449999,70.13155538002121,53.769039341649176,62.31398652849033,77.5072,63.366578057578344,44.23913043478262,36.38892372329302,52.70320765672778,80.48618324350808,38.777252292027924,75.22633581653268,26.321642429426873,28.194444444444443,72.2,72.1,8.19012576933369,72.15625,65.14971098265896,50.797000000000004,25.034682080924867,4.34482758620689,80.48618324350808,52.66424144629954,70.13155538002121,802.4746751816781,38.777252292027924,13.439119170984455,62.31398652849033,52.70320765672778,46.68704267449998,53.769039341649176,167.09676050966664,56.37817883794801,-1.7,20.0,106.18908443849215,13.0,31.45641594412102,0.9894393238269364,84.0,23.912121212121207,87.0,1909.8832727272727,30.0,360.83,183.4,12.0,432.7913870853244,19,300.75904056742496,96,17.0,73.0,75.0,11.0,51.0,31.0,123.0,9.5,0.8847272727272728,69,3.41,1.11,-0.76,19,0.693,20
13,Penn State,Big Ten,84.15196463963257,2020,100.0,223.0,11.0,22.0,8.0,5.0,9.0,0.0,18.0,9.0,1.0,290.0,18.0,2298.0,306.0,184.0,4.0,17.0,39.0,335.0,18169.0,34.0,197.0,8.0,402.0,15.0,1569.0,21.0,59.0,56.0,133.0,3867.0,17.0,65.96875,55.722249999999995,50.5,302.82,#041E42,#FFFFFF,"['http://a.espncdn.com/i/teamlogos/ncaa/500/213.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/213.png']",0.225,48.48,11.928,24.0,60.0,37.0,56.667,51.612,55.009,9.0,4.0,5.0,9.0,4.0,5.0,60.145714479150485,69.38559043603206,37.24149589785486,52.61589631699749,51.759492020959435,51.56128,44.22445580715851,46.312618147448035,50.5921607947751,72.59519165012124,63.44072779212583,47.431350194825995,58.806847976967745,28.692899914456817,54.67592592592594,71.6,68.7,10.0,35.03125,66.24904167934285,55.722249999999995,28.46820809248561,-0.3448275862068897,63.44072779212583,60.145714479150485,37.24149589785486,855.9269512693869,47.43135019482599,72.30051813471502,51.759492020959435,72.59519165012124,69.38559043603206,52.61589631699748,181.60337374808563,57.290563466852596,3.9,16.0,105.23143624362989,14.0,28.371400708946773,0.391388540229019,7.0,37.83611111111112,17.0,1600.8691666666666,68.0,237.18,135.0,50.0,337.06606591170595,94,393.6087334661259,25,12.0,43.0,28.0,90.0,52.0,116.0,26.0,9.0,0.805,31,0.07,-1.72,-3.18,67,-1.995,68
14,North Carolina,ACC,67.96211501557242,2020,80.09138346267059,316.0,11.0,19.0,5.0,3.0,12.0,0.0,91.0,8.0,1.0,214.0,11.0,3617.0,357.0,244.0,8.0,31.0,83.0,808.0,22169.0,1.0,167.0,18.0,492.0,35.0,2830.0,36.0,69.0,64.0,141.0,6447.0,13.0,47.40625,63.84025000000002,58.311099999999996,369.48,#7bafd4,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/153.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/153.png']",-0.16349999999999998,93.50699999999999,10.158,26.0,34.0,42.0,45.037,83.844,35.582,12.0,8.0,4.0,10.0,7.0,3.0,81.95704407007625,58.54166756150747,78.61488216705277,34.65518549107475,88.56606322315031,71.68599999999999,44.92111346851336,30.72690217391306,71.49784520172662,50.16103999928921,90.66453096144423,37.97756572936757,46.75133765693964,32.33447390932422,23.509259259259252,70.9,72.7,8.19012576933369,53.59375,86.32613325220565,63.84025000000002,32.47398843930634,5.172413793103445,90.66453096144423,81.95704407007625,78.61488216705277,708.7465001415674,37.977565729367576,11.64378238341969,88.56606322315031,50.16103999928921,58.54166756150746,34.65518549107475,189.1705323734784,65.41598041869179,6.8,11.0,104.7192090329987,15.0,27.120224377319555,1.1400409029725118,95.0,30.53232323232323,53.0,1835.4145,37.0,350.52,149.0,39.0,488.7441077995611,3,307.069465416138,94,26.0,7.0,53.0,5.0,101.0,73.0,125.0,8.8,0.8821818181818183,65,2.12,-0.03,-1.78,31,-0.412,31
15,Cincinnati,Big 12,52.1787051310284,2020,80.59207920792079,219.0,10.0,15.0,10.0,4.0,10.0,1.0,130.0,6.0,50.5,476.0,17.0,2386.0,295.0,197.0,16.0,20.0,87.0,762.0,19205.0,1.0,123.0,15.0,381.0,29.0,2126.0,29.0,72.0,60.0,132.0,4512.0,16.0,28.84375,63.98875,67.0033,320.08,#E00122,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2132.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2132.png']",0.3645,58.774,14.78,14.0,10.0,54.0,76.543,65.698,54.757,10.0,9.0,1.0,7.0,7.0,0.0,67.16331543068537,89.69474794190037,65.67214661143441,49.252661798806486,68.42325237911155,47.05784615384616,51.664839843576594,43.723560517038806,55.83599693674792,97.655474520578,74.96151912117384,100.0,75.99118425604526,75.94867408041061,48.87037037037037,63.6,69.5,8.235643564356437,72.15625,71.44752053544264,63.98875,74.24855491329481,0.7586206896551744,74.96151912117384,67.16331543068537,65.67214661143441,565.2609557366218,100.0,17.542746113989637,68.42325237911155,97.655474520578,89.69474794190037,49.25266179880648,204.53954161245687,72.9769331137527,12.7,9.0,104.50369398660186,16.0,16.359696392988806,1.3480499444844851,110.0,42.1,8.0,2011.9615,19.0,279.92,137.6,46.0,450.8915936202385,10,485.032812085442,3,61.0,28.0,6.0,21.0,64.0,31.0,121.0,8.7,0.8241111111111111,41,3.84,2.01,0.59,8,1.55,8
16,Northwestern,Big Ten,57.2533622235505,2020,100.0,183.0,18.0,26.0,6.0,5.0,9.0,0.0,17.0,8.0,1.0,235.0,10.0,1790.0,283.0,173.0,14.0,12.0,45.0,364.0,16906.0,1.0,66.0,10.0,391.0,16.0,1476.0,14.0,55.0,59.0,148.0,3266.0,14.0,25.75,50.1535,69.5377,281.77,#582c83,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/77.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/77.png']",0.316,91.702,12.793,20.0,9.0,22.0,85.108,48.786,50.414,9.0,7.0,2.0,8.0,6.0,2.0,44.703001391325984,74.06090594444154,41.0531165335359,60.76039399220895,40.60864082150529,42.090823529411765,68.33625197032026,64.95031055900623,39.076403334114744,93.46541915123314,73.12435080842724,97.54953811795757,74.44179932119125,41.988879384088975,35.62962962962963,69.7,71.5,10.0,75.25,59.90906601764526,50.1535,39.341040462427756,3.5172413793103487,73.12435080842724,44.703001391325984,41.0531165335359,611.3942020322773,97.54953811795757,68.58160621761658,40.60864082150529,93.46541915123314,74.06090594444154,60.76039399220895,195.52860945989943,59.10857963904181,9.3,32.0,104.2613247149257,17.0,34.298925742343854,0.5953605689914333,30.0,31.9,42.0,1923.5967777777778,28.0,258.23,117.4,74.0,351.90506443861545,83,465.4926007285918,5,47.0,95.0,21.0,82.0,29.0,24.0,37.0,8.6,0.7867777777777778,20,3.36,1.55,-0.01,15,1.054,15
17,Washington,Big Ten,78.20174914273132,2020,100.0,87.0,5.0,6.0,0.0,5.0,4.0,0.0,24.0,3.0,1.0,124.0,7.0,906.0,111.0,68.0,3.0,4.0,21.0,162.0,7593.0,1.0,56.0,3.0,156.0,11.0,705.0,10.0,18.0,26.0,54.0,1611.0,3.0,25.75,70.67125000000001,83.4967,126.55,#33006f,#e8d3a2,"['http://a.espncdn.com/i/teamlogos/ncaa/500/264.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/264.png']",0.413,45.068,7.332,33.0,29.0,110.0,54.47,58.633,14.282,4.0,3.0,1.0,4.0,3.0,1.0,62.44215252368497,26.154874712164997,46.183863824979085,95.15973479194773,66.89658798928156,85.60626086956522,45.22562972737341,52.584918478260875,86.73892739391485,57.33345194470029,69.9265066144047,20.566846005481693,39.36084079408329,50.37296834901626,24.324074074074076,68.0,73.3,10.0,75.25,13.158898691816244,70.67125000000001,49.06936416184973,6.0,69.9265066144047,62.44215252368497,46.183863824979085,801.8340831157391,20.566846005481693,94.48575129533678,66.89658798928156,57.3334519447003,26.154874712164997,95.15973479194774,193.3768357662317,59.02844429779311,8.4,24.0,104.07029522094018,18.0,40.152400098182696,0.20203680962338993,1.0,41.68095238095238,10.0,2408.2840000000006,4.0,113.45,68.8,110.0,426.6539698983052,24,362.8628274005446,50,18.0,37.0,114.0,67.0,3.0,24.0,4.0,8.5,0.85975,51,0.99,0.18,-0.41,26,0.001,26
18,Iowa State,Big 12,54.31484962406014,2020,80.59207920792079,273.0,11.0,16.0,5.0,8.0,12.0,0.0,14.0,9.0,1.0,561.0,21.0,2896.0,372.0,249.0,9.0,20.0,62.0,512.0,23784.0,1.0,59.0,11.0,454.0,31.0,2343.0,28.0,81.0,73.0,161.0,5239.0,14.0,31.9375,63.71650000000002,69.0625,396.4,#822433,#fdca2f,"['http://a.espncdn.com/i/teamlogos/ncaa/500/66.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/66.png']",0.5595,67.2235,17.925,10.0,8.0,7.0,74.422,75.405,41.359,12.0,9.0,3.0,10.0,8.0,2.0,72.85029548517443,69.27993707909562,36.45889482368483,45.62059414844239,65.04929631963566,66.19743999999999,52.4953190918442,45.57002022244694,29.348072698471597,74.69226214930264,85.64293851053405,74.70975141549384,65.34063894483275,41.819503849443976,36.1388888888889,69.0,71.7,8.235643564356437,69.0625,94.43407362336475,63.71650000000002,43.34682080924858,3.7931034482758577,85.64293851053405,72.85029548517443,36.45889482368483,584.6804511278194,74.70975141549384,49.60233160621762,65.04929631963566,74.69226214930264,69.2799370790956,45.62059414844239,201.87763213974276,60.65854666755592,11.7,19.0,102.6169237130747,19.0,18.862049056243244,0.8756920109307187,67.0,34.777922077922085,26.0,2051.4483333333337,14.0,323.6,177.4,16.0,420.5136880803171,28,375.3595266021419,37,54.0,16.0,29.0,92.0,78.0,40.0,77.0,7.9,0.7476666666666666,8,4.46,2.11,0.02,7,1.593,7
19,Auburn,SEC,83.13197218988896,2020,89.66818303451967,228.0,3.0,11.0,2.0,4.0,11.0,1.0,278.0,7.0,1.0,497.0,23.0,2422.0,362.0,216.0,9.0,12.0,64.0,556.0,18967.0,1.0,78.0,8.0,392.0,16.0,1788.0,26.0,62.0,71.0,158.0,4210.0,9.0,28.84375,62.72650000000001,27.9973,316.12,#002b5c,#f26522,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2.png']",0.196,73.767,13.276,19.0,30.0,5.0,52.827,59.569,70.271,11.0,6.0,5.0,10.0,6.0,4.0,58.24991653020487,37.94986549781058,34.899564212941044,57.232198488375644,52.249222166791405,64.063,35.43153702961899,35.72302018633542,83.82463630642341,48.70680715906432,64.31880052670259,43.43465698610794,40.21834190501451,22.76475620188195,21.777777777777786,72.4,73.2,9.06074391222906,72.15625,70.25482202616367,62.72650000000001,23.890173410404614,5.862068965517238,64.31880052670259,58.24991653020487,34.899564212941044,846.654292635354,43.43465698610793,43.95984455958549,52.249222166791405,48.706807159064326,37.949865497810556,57.232198488375644,162.6972514774684,48.21459567586464,-3.4,21.0,102.27470947796442,20.0,27.217876075336527,0.6567025110914592,40.0,32.15869565217391,40.0,1215.9491818181818,116.0,343.88,130.79999999999998,58.0,331.9767966681408,101,328.6489624018951,79,14.0,55.0,88.0,94.0,41.0,31.0,89.0,7.7,0.7975454545454546,27,2.31,0.13,-1.88,28,-0.439,32
20,UCF,Big 12,53.69662519268885,2020,80.59207920792079,281.0,12.0,22.0,6.0,13.0,10.0,0.0,56.0,4.0,1.0,317.0,20.0,3521.0,408.0,244.0,9.0,32.0,92.0,750.0,16500.0,1.0,53.0,9.0,444.0,23.0,2107.0,26.0,71.0,78.0,158.0,5628.0,10.0,4.09375,73.69075000000001,55.0045,275.0,#ba9b37,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2116.png']",0.461,193.199,12.027,22.0,56.0,68.0,43.304,76.772,50.744,10.0,6.0,4.0,8.0,5.0,3.0,71.09145247506419,33.85120271502328,51.98598932621121,55.868122517723805,72.80370231647794,93.4302950819672,36.74982345766194,55.32987866531852,53.97060068071015,48.96816347109255,83.84762371386576,23.72125875545629,62.26167732464536,36.8229255774166,26.76851851851852,70.7,72.3,8.235643564356437,96.90625,57.87003346516579,73.69075000000001,33.618497109826606,4.620689655172413,83.84762371386576,71.09145247506419,51.98598932621121,579.060229024444,23.72125875545629,19.08160621761658,72.80370231647794,48.96816347109256,33.85120271502326,55.8681225177238,180.50106762165916,55.76143880359883,3.4,18.0,102.24824737157721,21.0,27.909990855502677,1.2952020574155856,105.0,23.33888888888888,94.0,1864.4975,34.0,325.0,178.2,15.0,446.7318119486648,13,298.4777453238431,99,56.0,20.0,98.0,48.0,46.0,2.0,119.0,7.7,1.0383,122,0.92,-1.03,-2.46,54,-1.297,53
21,LSU,SEC,89.09737078050776,2020,89.66818303451967,235.0,12.0,17.0,4.0,9.0,10.0,4.0,258.0,9.0,50.5,320.0,13.0,3121.0,421.0,247.0,14.0,24.0,61.0,462.0,18560.0,1.0,113.0,12.0,362.0,8.0,1219.0,24.0,62.0,52.0,155.0,4340.0,13.0,10.28125,34.53625,70.8841,309.33,#461d7c,#fdd023,"['http://a.espncdn.com/i/teamlogos/ncaa/500/99.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/99.png']",0.29666666666666663,43.489000000000004,9.165,28.0,36.0,10.0,59.608,51.723,61.452,10.0,5.0,5.0,10.0,5.0,5.0,59.00133081493169,30.969914385793658,33.20591155538921,21.265609428613743,48.63077556042842,60.080835820895516,52.04308640914365,66.94875776397515,55.55424437724221,33.782976383724474,57.9392880727691,44.68509238355726,72.86344753651672,25.390076988879386,21.981481481481495,71.8,73.9,9.06074391222906,90.71875,68.20976574383936,34.53625,27.323699421965358,6.827586206896555,57.9392880727691,59.00133081493169,33.20591155538921,900.8851889137068,44.68509238355726,56.01424870466321,48.63077556042842,33.782976383724474,30.969914385793643,21.265609428613743,158.6171719454946,37.80941968814687,-5.0,41.0,101.96341314863659,22.0,45.84922020485772,0.5128289438935971,20.0,36.13205128205129,22.0,1793.9775,44.0,290.67,165.6,25.0,336.29130522243696,97,275.188076204388,112,6.0,50.0,107.0,102.0,116.0,3.0,69.0,7.6,0.9256,97,1.26,-0.63,-2.32,43,-0.96,44
22,Pittsburgh,ACC,60.27479787334445,2020,80.09138346267059,226.0,9.0,18.0,4.0,5.0,11.0,1.0,150.0,12.0,1.0,370.0,17.0,2857.0,426.0,246.0,14.0,14.0,86.0,753.0,20552.0,34.0,179.0,19.0,388.0,20.0,1343.0,45.0,110.0,63.0,173.0,4200.0,16.0,31.9375,41.639500000000005,50.5,342.53,#003263,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/221.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/221.png']",-0.014750000000000006,23.90675,5.476,41.0,55.0,28.0,66.722,40.28,57.499,11.0,6.0,5.0,10.0,5.0,5.0,45.945667357234214,85.27922437944969,41.942808330540856,20.247956393078198,40.7225834214464,56.43999999999998,92.56374443318646,52.584918478260875,17.519012437726644,74.7330952999474,61.953776691743315,60.26523775686297,96.65904249034146,38.94011976047905,34.407407407407405,70.1,71.5,8.19012576933369,69.0625,78.20915728627926,41.639500000000005,37.052023121387336,3.5172413793103487,61.953776691743315,45.945667357234214,41.942808330540856,638.8617988485859,60.26523775686298,18.696891191709838,40.7225834214464,74.7330952999474,85.27922437944967,20.24795639307817,167.4334745288571,51.478555863616116,-1.6,41.0,101.55582879255874,23.0,56.269591054220086,1.1786586729040995,99.0,32.58575851393189,38.0,1457.534090909091,97.0,317.47,216.0,4.0,378.50869999463026,59,345.03685215273316,66,37.0,91.0,7.0,79.0,117.0,40.0,120.0,7.4,0.9615,109,0.92,-1.06,-2.74,56,-1.465,58
23,Wisconsin,Big Ten,63.265478025607955,2020,100.0,137.0,5.0,12.0,5.0,4.0,7.0,0.0,217.0,7.0,1.0,251.0,11.0,1267.0,202.0,124.0,8.0,10.0,36.0,296.0,15263.0,1.0,30.0,11.0,293.0,13.0,1152.0,11.0,36.0,38.0,100.0,2419.0,12.0,41.21875,45.550000000000004,42.2533,254.38,#c4012f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/275.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/275.png']",0.135,14.0465,18.121,9.0,26.0,48.0,86.907,40.92,56.263,7.0,4.0,3.0,6.0,3.0,3.0,58.758358681252275,90.20770310378475,19.861119050376686,51.22926723679282,37.3100292795625,76.76799999999999,59.388310534917586,64.31922196796341,18.57742092329528,96.16157173940108,63.271533561979425,85.9082529692417,65.04454876727617,45.3763900769889,31.555555555555557,69.1,72.7,10.0,59.78125,51.659567995132335,45.550000000000004,42.77456647398849,5.172413793103445,63.271533561979425,58.758358681252275,19.861119050376686,666.0498002327996,85.9082529692417,77.30181347150258,37.3100292795625,96.16157173940108,90.20770310378475,51.22926723679282,202.34879251771952,58.921341515195024,11.9,3.0,99.83782080991118,24.0,8.926689080783722,0.44441121354070107,12.0,29.145454545454555,61.0,1336.906,106.0,165.62,91.19999999999999,97.0,360.73374118507735,74,437.95899349603457,13,34.0,51.0,5.0,115.0,53.0,58.0,21.0,6.6,0.8071428571428572,33,1.07,-0.43,-1.65,40,-0.775,41
24,Arizona State,Big 12,67.61095730959198,2020,80.59207920792079,81.0,2.0,6.0,3.0,8.0,4.0,0.0,12.0,1.0,50.5,301.0,9.0,777.0,87.0,51.0,5.0,5.0,28.0,218.0,7034.0,1.0,35.0,5.0,165.0,16.0,1058.0,9.0,24.0,21.0,45.0,1835.0,4.0,13.375,67.00825,33.9967,117.23,#8e0c3a,#ffc72c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/9.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/9.png']",0.275,24.477,11.954,23.0,41.0,89.0,74.915,84.071,49.102,4.0,2.0,2.0,4.0,2.0,2.0,70.83290036145837,44.9975464600179,68.77013056974863,80.80412469315976,69.1538597284009,80.8336,28.3213061345212,48.42656415694594,35.89487135468819,70.37854253170431,67.77974111362235,53.559428339399915,64.26023063750092,69.00427715996578,14.1388888888889,65.6,74.2,8.235643564356437,87.625,10.351840584119255,67.00825,62.80346820809253,7.241379310344826,67.77974111362235,70.83290036145837,68.77013056974863,705.5541573599271,53.559428339399915,87.30440414507773,69.1538597284009,70.37854253170431,44.9975464600179,80.80412469315975,215.70202374926177,67.4895173907483,17.0,25.0,98.44459116814645,25.0,32.70759227574824,0.3089769902507864,3.0,49.04444444444445,1.0,1379.324,105.0,122.77,80.80000000000001,101.0,454.69581506771726,9,348.1999664248049,64,28.0,21.0,79.0,14.0,4.0,8.0,11.0,6.0,0.7895,23,0.19,-0.56,-1.19,42,-0.615,38
25,Oregon,Big Ten,75.89742268852048,2020,100.0,151.0,3.0,5.0,9.0,2.0,7.0,1.0,91.0,6.0,1.0,423.0,22.0,1704.0,190.0,120.0,5.0,15.0,41.0,371.0,10938.0,1.0,42.0,6.0,237.0,13.0,1168.0,12.0,35.0,32.0,74.0,2872.0,15.0,65.96875,58.51900000000001,60.4,182.3,#007030,#fee11a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2483.png']",0.4545,47.145,14.319,17.0,32.0,52.0,62.416,71.098,47.394,7.0,4.0,3.0,6.0,4.0,2.0,78.8461821803051,42.49910790781598,43.61712464911329,69.32206840243359,68.0970096880019,64.30890322580645,47.85472245744909,59.2498218104063,52.85273454198165,54.70821407665527,80.72533711096436,44.423749156550244,36.0637571274782,26.91445680068435,73.82407407407406,71.8,66.0,10.0,35.03125,29.950045634317004,58.51900000000001,27.323699421965358,-4.068965517241381,80.72533711096436,78.8461821803051,43.61712464911329,780.8856608047315,44.42374915655025,67.6839378238342,68.0970096880019,54.708214076655274,42.49910790781596,69.32206840243359,186.7108251814993,59.514951150720854,5.8,10.0,98.0679342890933,26.0,19.335259419916714,0.4751015655962626,16.0,20.42727272727273,108.0,1819.2328571428573,40.0,237.7,76.2,104.0,410.36373611232455,33,396.87976996991705,23,20.0,12.0,84.0,74.0,16.0,116.0,41.0,5.9,0.788,21,1.25,-0.25,-1.51,34,-0.582,36
26,TCU,Big 12,65.99220593324316,2020,80.59207920792079,192.0,8.0,14.0,9.0,4.0,10.0,1.0,84.0,5.0,1.0,395.0,20.0,1933.0,272.0,163.0,8.0,10.0,76.0,628.0,18050.0,67.0,326.0,25.0,410.0,23.0,2151.0,23.0,77.0,52.0,143.0,4084.0,14.0,47.40625,41.49099999999999,57.5686,300.83,#4d1979,#f1f2f3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2628.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2628.png']",0.0625,18.7885,12.231,21.0,27.0,29.0,73.397,52.498,56.04,10.0,6.0,4.0,9.0,5.0,4.0,48.69437563396099,100.0,60.51379661753492,3.67242194161156,49.11724934018524,72.7024,62.90587498695607,61.07097186700767,23.595636568633523,77.9911871134214,51.373463403219084,58.74525428890469,84.50131278090409,33.60479041916169,31.759259259259252,70.9,72.4,8.235643564356437,53.59375,65.64968055978095,41.49099999999999,32.47398843930634,4.758620689655174,51.373463403219084,48.69437563396099,60.51379661753492,690.8382357567558,58.74525428890468,34.726683937823836,49.11724934018524,77.9911871134214,100.0,3.67242194161156,176.15366557499772,56.664838441119024,1.8,58.0,98.00693330835229,27.0,49.942906334707764,0.9090405937246341,73.0,34.29,30.0,1596.365,70.0,299.17,127.0,62.0,378.91195040101803,58,356.8347310388381,55,30.0,85.0,1.0,34.0,125.0,73.0,107.0,5.8,0.9653,112,1.69,-0.23,-1.84,33,-0.556,34
