,team,conference,avg_talent,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
0,Ohio State,Big Ten,98.37961577726219,2019,88.3154730513659,393.0,8.0,13.0,13.0,16.0,14.0,1.0,280.0,3.0,1.0,283.0,17.0,3684.0,406.0,271.0,16.0,48.0,81.0,770.0,26854.0,1.0,212.0,29.0,663.0,39.0,3735.0,66.0,135.0,101.0,183.0,7419.0,16.0,25.750000000000007,100.0,63.71537484116898,447.57,#ce1141,#505056,"['http://a.espncdn.com/i/teamlogos/ncaa/500/194.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/194.png']",0.8146666666666667,75.72500000000001,33.663,1.0,2.0,8.0,87.91,95.289,55.264,14,13,1,10,10,0,80.03332377519256,100.0,61.63062075864826,42.19482921294309,90.7511460132242,91.85878259529835,30.532050211155713,55.08309823031544,12.752199515963554,100.0,95.05885676617386,87.74131589701675,95.48350305498984,89.85318559556788,16.532060027285127,67.0,73.8,8.937770277396899,75.25,73.09318826868497,100.0,86.59375000000003,5.445544554455438,95.05885676617386,80.03332377519256,61.63062075864826,985.2692343387471,87.74131589701675,39.285714285714285,90.7511460132242,100.0,100.0,42.19482921294309,235.9669980757327,79.10165329333468,26.8,1.0,178.49466105035455,1.0,0.5441786736516865,0.7815122741722239,13.0,30.757403651115617,44.0,2306.276782537665,8.0,392.43,294.6,13.0,539.7179657152609,2,414.30350288352395,19,2.0,8.0,1.0,17.0,70.0,12.0,93.0,25.0,0.7696428571428572,9,7.53,4.75,2.27,2,3.691,2
1,Alabama,SEC,100.00000000000001,2019,100.0,318.0,13.0,19.0,4.0,17.0,13.0,2.0,245.0,6.0,25.75,637.0,31.0,4449.0,406.0,287.0,17.0,49.0,95.0,855.0,23390.0,100.0,531.0,24.0,436.0,27.0,2191.0,37.0,101.0,80.0,153.0,6640.0,10.0,5.950000000000003,90.13402061855672,73.33163913595934,389.83,#9e1632,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/333.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/333.png']",0.5976666666666667,85.222,29.395,4.0,7.0,40.0,80.283,94.429,42.463,13,11,2,8,6,2,88.11456607290803,69.46196147170525,68.97627719723434,72.80342531634625,97.33118659145597,76.09665115386463,51.58096177009863,41.162054130957614,71.65894312665993,98.62928987295543,98.03151229233056,84.76113454867246,67.6552953156823,87.79639889196679,32.06412005457025,67.3,72.2,10.0,95.05000000000001,43.04872280037844,90.13402061855672,83.50000000000006,2.2772277227722952,98.03151229233056,88.11456607290803,68.97627719723434,1000.0000000000001,84.76113454867246,27.14285714285714,97.33118659145597,98.62928987295544,69.46196147170525,72.80342531634625,233.99635656670796,82.55278442043421,26.1,3.0,177.9191408627015,2.0,1.695161549801899,0.8549999999999999,27.0,47.5733870967742,1.0,2397.959911981677,5.0,390.17,245.8,43.0,567.927553969859,1,470.5409285218672,2,1.0,4.0,33.0,10.0,19.0,4.0,112.0,24.8,0.7985833333333333,18,4.97,2.55,0.52,9,1.536,7
2,Clemson,ACC,87.09352389791182,2019,59.71500896529902,392.0,6.0,12.0,5.0,16.0,15.0,2.0,254.0,10.0,1.0,504.0,23.0,4325.0,509.0,326.0,19.0,40.0,85.0,675.0,27242.0,1.0,185.0,34.0,566.0,45.0,3606.0,72.0,139.0,80.0,181.0,7931.0,15.0,15.850000000000009,62.61134020618559,47.58576874205845,454.03,#f56600,#522d80,"['http://a.espncdn.com/i/teamlogos/ncaa/500/228.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/228.png']",0.14366666666666664,64.32199999999999,31.516,2.0,3.0,49.0,93.261,89.074,37.27,15,14,1,9,9,0,80.57812500000001,92.80627456268022,60.13051915452172,63.063438913354105,90.15750058625625,89.17850051822532,23.687447951872876,73.83899596897123,29.9382749830458,97.70284159793324,95.0124015733772,65.00823055240092,81.35533604887986,59.00138504155126,1.0,69.9,75.6,6.337728087754456,85.15,76.45458845789972,62.61134020618559,56.68749999999994,9.009900990098998,95.0124015733772,80.57812500000001,60.13051915452172,882.6683990719256,65.00823055240093,52.857142857142854,90.15750058625625,97.70284159793324,92.8062745626802,63.063438913354084,245.5012612068616,80.73978330245758,30.3,4.0,174.82587245879543,3.0,2.051463636913067,0.7647265957518398,10.0,33.054219948849095,35.0,1608.0974435696917,54.0,445.97,334.59999999999997,6.0,497.74587982580465,5,423.3580565783855,14,7.0,7.0,4.0,22.0,29.0,7.0,65.0,23.8,0.7947142857142857,15,6.94,4.11,1.91,3,3.047,3
3,LSU,SEC,90.52209373549883,2019,100.0,419.0,7.0,10.0,5.0,4.0,15.0,0.0,87.0,7.0,1.0,291.0,23.0,6024.0,567.0,426.0,17.0,61.0,93.0,936.0,27200.0,67.0,252.0,22.0,513.0,32.0,2502.0,41.0,118.0,90.0,183.0,8526.0,12.0,43.075,79.55360824742269,75.5400254129606,453.33,#461d7c,#fdd023,"['http://a.espncdn.com/i/teamlogos/ncaa/500/99.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/99.png']",0.444,183.152,30.33,3.0,1.0,3.0,79.633,97.2,43.05,15,15,0,9,9,0,100.00000000000001,84.36693010234916,50.976529975969754,8.928637794566384,100.0,62.71346408668441,46.9306139469901,85.32978870321779,42.356311361698786,75.75174590226774,100.00000000000001,68.47046269808835,67.9281113293725,59.27562326869807,12.210095497953631,70.5,74.0,10.0,57.925,76.0903500473037,79.55360824742269,50.5,5.841584158415856,100.00000000000001,100.00000000000001,50.976529975969754,913.8372157772621,68.47046269808835,15.57142857142857,100.0,75.75174590226774,84.36693010234916,8.92863779456637,213.58982832585826,70.0039739625255,18.7,2.0,173.11213186951025,4.0,1.1509828761502126,1.024252442163769,46.0,27.606719367588937,64.0,2336.558590733439,6.0,446.67,188.4,107.0,519.8962312783424,3,377.4139720601419,46,5.0,1.0,10.0,49.0,124.0,36.0,124.0,23.2,0.7189285714285714,3,9.03,6.47,3.96,1,5.297,1
4,Georgia,SEC,96.08336705336427,2019,100.0,295.0,6.0,10.0,7.0,9.0,14.0,0.0,102.0,6.0,1.0,268.0,16.0,3122.0,415.0,255.0,8.0,26.0,76.0,685.0,27109.0,34.0,282.0,25.0,525.0,21.0,2591.0,37.0,82.0,77.0,188.0,5713.0,13.0,55.45000000000001,51.58865979381446,61.56289707750952,451.82,#ba0c2f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/61.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/61.png']",0.3295,67.276,23.99,5.0,4.0,12.0,88.868,69.364,53.885,14,12,2,9,7,2,65.31179063949232,83.54464488432191,23.929412813066392,76.3360291091521,53.5490791810971,75.36280765724706,47.76102950222681,69.17086142068356,34.4056356017158,91.37014134047897,75.44146682081298,100.0,40.67657908579599,61.05817174515238,9.238744884038198,70.2,74.9,10.0,45.55,75.30463576158942,51.58865979381446,53.59374999999997,7.623762376237636,75.44146682081298,65.31179063949232,23.929412813066392,964.3942459396751,100.0,51.42857142857143,53.5490791810971,91.37014134047898,83.54464488432191,76.33602910915207,198.3919945299868,65.67351632793479,13.2,5.0,157.4393750609258,5.0,2.7208933682584324,0.7102904262276656,5.0,32.730000000000004,37.0,1779.4173966311923,40.0,388.18,186.39999999999998,109.0,402.413758359095,41,464.06605724039053,5,3.0,22.0,13.0,116.0,13.0,63.0,73.0,18.0,0.770076923076923,10,6.21,3.52,1.07,5,2.493,5
5,Penn State,Big Ten,81.98319443155452,2019,88.3154730513659,275.0,11.0,18.0,5.0,17.0,13.0,2.0,147.0,9.0,1.0,549.0,31.0,2877.0,369.0,217.0,10.0,25.0,57.0,589.0,21761.0,1.0,178.0,33.0,516.0,34.0,2479.0,63.0,119.0,73.0,172.0,5356.0,14.0,33.175000000000004,56.6237113402062,63.11435832274459,362.68,#041E42,#FFFFFF,"['http://a.espncdn.com/i/teamlogos/ncaa/500/213.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/213.png']",0.1765,59.0085,21.536,7.0,6.0,36.0,73.176,76.59,74.154,13,11,2,9,7,2,58.32475490196079,84.94936402296688,56.14861613046426,32.59244585853463,64.07253647922707,89.30583409298089,27.988883694353554,53.610412926391376,21.498767137532525,81.82802227237201,86.66696948046366,81.91962421876602,59.53697958603705,82.17451523545708,11.669849931787184,67.9,74.9,8.937770277396899,67.825,28.92147587511829,56.6237113402062,77.31249999999996,7.623762376237636,86.66696948046366,58.32475490196079,56.14861613046426,836.2108584686774,81.91962421876602,65.14285714285714,64.07253647922707,81.82802227237201,84.94936402296686,32.5924458585346,210.48055991347223,62.985956610920915,17.6,6.0,149.18910026823187,6.0,3.3276975707569587,0.7043677967523817,4.0,30.103616813294238,47.0,1856.4227413954154,30.0,417.32,310.2,10.0,464.68211001490727,9,368.06848636835065,54,14.0,46.0,8.0,34.0,91.0,19.0,33.0,15.3,0.7954166666666667,16,5.06,2.55,0.49,8,1.521,8
6,Oklahoma,SEC,83.6057837587007,2019,100.0,348.0,8.0,12.0,10.0,4.0,14.0,1.0,31.0,9.0,1.0,608.0,35.0,4164.0,381.0,262.0,7.0,36.0,101.0,1038.0,25995.0,34.0,187.0,28.0,565.0,38.0,3361.0,43.0,139.0,77.0,155.0,7525.0,19.0,85.15,81.25463917525775,70.88564167725539,433.25,#a32036,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/201.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/201.png']",0.5213333333333333,82.68333333333334,19.901,13.0,9.0,21.0,60.458,89.107,48.62,14,12,2,10,9,1,92.66371783088233,60.401502491118436,54.83183639224396,31.1703816084227,97.35417531429019,88.5312215132179,44.62074752097636,49.269866767457216,12.31993103479931,60.49828073854349,85.78565181595853,46.80954187968608,71.48882011030001,45.15235457063713,36.25102319236015,71.5,72.0,10.0,15.849999999999998,65.64191106906341,81.25463917525775,40.18749999999999,1.8811881188118775,85.78565181595853,92.66371783088233,54.83183639224396,850.9616705336426,46.80954187968607,1.0,97.35417531429019,60.49828073854351,60.40150249111844,31.1703816084227,169.85858333495904,66.1533157292502,2.8,8.0,147.70783726135156,7.0,4.66655703344769,1.2197964208529681,62.0,24.549999999999997,88.0,2261.205653869114,10.0,406.75,212.2,82.0,508.93970495820645,4,296.72052771238737,110,12.0,2.0,49.0,36.0,97.0,121.0,130.0,14.8,0.8274615384615385,38,5.21,2.4,0.28,10,1.39,10
7,Wisconsin,Big Ten,63.54190626450116,2019,88.3154730513659,320.0,18.0,23.0,17.0,17.0,14.0,2.0,200.0,5.0,50.5,766.0,28.0,2802.0,351.0,246.0,12.0,18.0,69.0,636.0,29957.0,1.0,259.0,32.0,612.0,38.0,3262.0,78.0,120.0,91.0,189.0,6064.0,22.0,48.025000000000006,76.04948453608247,87.08513341804318,499.28,#c4012f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/275.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/275.png']",0.41100000000000003,77.1695,21.311,8.0,14.0,10.0,83.3,78.73,50.803,14,10,4,10,7,3,75.45424248836225,89.70214786462742,23.211650743345416,10.390557728788735,68.77723522847869,69.0747761274063,30.192282739452033,91.82839252090903,28.406113466542365,88.97935564828708,79.1639508960559,70.89107065524732,95.19412321189698,69.42243767313019,33.14461118690315,69.2,72.1,8.937770277396899,52.974999999999994,99.99999999999997,76.04948453608247,63.90624999999998,2.079207920792072,79.1639508960559,75.45424248836225,23.211650743345416,668.5627842227378,70.89107065524732,58.42857142857143,68.77723522847869,88.9793556482871,89.7021478646274,10.390557728788764,200.38651481442204,59.41919828364828,13.9,11.0,145.63916105086196,8.0,5.798088823628033,0.9512943511197757,38.0,38.35089285714285,8.0,2537.8603708645455,3.0,340.72,318.8,8.0,415.2965758962307,31,413.3422490713051,20,35.0,11.0,6.0,119.0,123.0,42.0,54.0,14.1,0.7704285714285714,11,4.22,1.5,-0.77,17,0.413,19
8,Michigan,Big Ten,86.36363433874709,2019,88.3154730513659,286.0,12.0,22.0,11.0,18.0,13.0,0.0,31.0,9.0,25.75,665.0,27.0,3261.0,410.0,228.0,9.0,25.0,80.0,649.0,23032.0,1.0,271.0,37.0,495.0,26.0,1959.0,49.0,102.0,68.0,175.0,5220.0,20.0,48.025000000000006,44.44432989690722,53.94536213468869,383.87,#00274c,#ffcb05,"['http://a.espncdn.com/i/teamlogos/ncaa/500/130.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png']",0.35366666666666663,39.129,19.975,12.0,13.0,6.0,72.668,69.318,55.074,13,9,4,9,6,3,56.633799421407915,79.44449514566304,38.887156374049624,47.57429337743838,52.87489607743399,52.80457789536874,40.50051938954845,39.267738662087254,51.5846482455855,81.07558288893134,80.18708979392967,65.8377396106629,59.52720240932531,69.55955678670364,33.279672578444746,69.1,72.6,8.937770277396899,52.974999999999994,39.94749290444656,44.44432989690722,64.93750000000006,3.069306930693074,80.18708979392967,56.633799421407915,38.887156374049624,876.0330394431553,65.83773961066291,56.57142857142857,52.87489607743399,81.07558288893134,79.44449514566303,47.57429337743834,192.91305650040977,59.41503721415404,11.2,10.0,142.73132568869846,9.0,5.567037794210544,0.7408396382087742,8.0,35.453953953953956,20.0,1552.8790032013076,63.0,396.13,283.6,20.0,391.44759573844203,51,398.06417050881316,31,8.0,51.0,19.0,80.0,53.0,42.0,56.0,13.2,0.739,4,4.15,1.68,-0.56,15,0.624,16
9,Oregon,Big Ten,73.26935684454756,2019,88.3154730513659,319.0,13.0,25.0,5.0,7.0,14.0,2.0,293.0,6.0,50.5,762.0,29.0,3615.0,446.0,298.0,20.0,35.0,84.0,860.0,23722.0,1.0,258.0,18.0,510.0,26.0,2448.0,57.0,110.0,74.0,177.0,6063.0,11.0,25.750000000000007,54.48041237113404,50.38119440914866,395.37,#007030,#fee11a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2483.png']",0.6194999999999999,92.833,21.686,6.0,8.0,28.0,82.706,69.6,52.862,14,12,2,10,9,1,62.994682316214735,74.46161699244377,46.59183335834473,84.60910754844264,69.93253535827358,51.92804961033292,28.339726339947795,50.950078183818846,50.24869845787509,89.98962969410792,76.1553147310211,90.62401645033438,58.866544611517966,68.18836565096956,24.230559345156877,69.3,73.4,8.937770277396899,75.25,45.93140964995271,54.48041237113404,62.87500000000004,4.653465346534659,76.1553147310211,62.994682316214735,46.59183335834473,756.9941531322505,90.62401645033438,26.42857142857143,69.93253535827358,89.98962969410792,74.46161699244374,84.60910754844264,200.30267972603957,71.42990087797122,13.9,15.0,142.16239196987098,10.0,7.599050345153743,1.1360721829112383,55.0,44.70919540229886,3.0,1580.668726180028,58.0,444.63,223.2,67.0,404.13050736510434,40,465.11370667217955,4,22.0,26.0,24.0,57.0,5.0,12.0,113.0,13.0,0.8129230769230769,25,5.51,2.72,0.43,6,1.572,6
