,team,power_rating,conference,week,year
81,Southern Miss,-4.7,Sun Belt,10,2025
82,Troy,-4.7,Sun Belt,10,2025
83,Temple,-4.8,American Athletic,10,2025
84,Ohio,-4.8,Mid-American,10,2025
85,New Mexico,-4.9,Mountain West,10,2025
86,Marshall,-5.4,Sun Belt,10,2025
87,Louisiana Tech,-5.6,Conference USA,10,2025
88,West Virginia,-5.6,Big 12,10,2025
89,Kennesaw State,-6.3,Conference USA,10,2025
90,Miami (OH),-6.4,Mid-American,10,2025
91,Wyoming,-7.1,Mountain West,10,2025
92,Hawai'i,-7.2,Mountain West,10,2025
93,Utah State,-7.6,Mountain West,10,2025
94,Air Force,-7.6,Mountain West,10,2025
95,North Carolina,-7.9,ACC,10,2025
96,Western Michigan,-8.1,Mid-American,10,2025
97,Stanford,-8.3,ACC,10,2025
98,Fresno State,-8.6,Mountain West,10,2025
99,Boston College,-8.7,ACC,10,2025
100,San José State,-8.8,Mountain West,10,2025
101,Western Kentucky,-8.9,Conference USA,10,2025
102,Jacksonville State,-9.9,Conference USA,10,2025
103,Oregon State,-10.3,Pac-12,10,2025
104,South Alabama,-10.9,Sun Belt,10,2025
105,App State,-10.9,Sun Belt,10,2025
106,Liberty,-11.1,Conference USA,10,2025
107,Central Michigan,-11.2,Mid-American,10,2025
108,Colorado State,-11.6,Mountain West,10,2025
109,Buffalo,-11.8,Mid-American,10,2025
110,Arkansas State,-12.2,Sun Belt,10,2025
111,Delaware,-12.3,Conference USA,10,2025
112,Florida Atlantic,-12.4,American Athletic,10,2025
113,Louisiana,-12.5,Sun Belt,10,2025
114,Georgia Southern,-12.9,Sun Belt,10,2025
115,Bowling Green,-13.1,Mid-American,10,2025
116,UAB,-14.2,American Athletic,10,2025
117,Missouri State,-14.4,Conference USA,10,2025
118,Coastal Carolina,-14.5,Sun Belt,10,2025
119,Rice,-14.7,American Athletic,10,2025
120,Tulsa,-14.7,American Athletic,10,2025
121,Northern Illinois,-15.0,Mid-American,10,2025
122,UTEP,-15.2,Conference USA,10,2025
123,Oklahoma State,-16.6,Big 12,10,2025
124,Florida International,-17.0,Conference USA,10,2025
125,New Mexico State,-17.1,Conference USA,10,2025
126,Nevada,-17.5,Mountain West,10,2025
127,Eastern Michigan,-17.5,Mid-American,10,2025
128,Middle Tennessee,-19.7,Conference USA,10,2025
129,UL Monroe,-19.7,Sun Belt,10,2025
130,Akron,-19.9,Mid-American,10,2025
131,Ball State,-20.7,Mid-American,10,2025
132,Georgia State,-21.1,Sun Belt,10,2025
133,Kent State,-23.1,Mid-American,10,2025
134,Charlotte,-24.1,American Athletic,10,2025
135,Sam Houston,-24.3,Conference USA,10,2025
136,Massachusetts,-29.5,Mid-American,10,2025
